"11","2014/04/01 18:18",100,100,100,100,100,96,0,0,100,81,85,84,88,98,79,87,83,88,82,89,87,79,85,88,87,77,87,82,85,91,85,85,87,81,89,85,87,87,85,82,85,86,87,85,87,83,83,91,86,84,83,83,87,84,89,81,89,86,78,84,81,86,85,86,86,84,86,89,85,87,88,82,87,89,88,87,86,85,85,88,86,85,87,83,87,88,88,84,79,84,88,87,87,86,87,79,87,87,88,86,86,85,81,80,89,85,88,90,83,90,86,84,86,87,88,89,86,86,88,78,84,89,87,87,80,82,86,87
"12","2014/04/01 18:23",100,100,100,50,100,100,0,0,50,91,90,91,90,98,90,90,89,91,91,92,92,86,88,90,91,87,91,90,89,91,92,89,92,89,90,89,89,90,90,88,88,89,90,88,90,91,91,94,91,90,90,87,93,89,91,87,93,89,89,89,88,91,88,93,90,89,91,92,89,90,89,89,92,91,91,91,92,91,90,92,88,90,91,92,90,90,93,89,89,85,89,89,91,89,91,89,89,88,92,90,89,90,87,88,92,88,88,92,88,91,89,89,90,89,89,91,90,89,91,89,89,91,90,91,87,90,91,89
"13","2014/04/01 18:28",100,81,100,100,100,100,0,0,100,79,86,85,88,98,77,87,83,87,81,87,86,83,86,87,85,80,85,77,85,88,81,83,86,83,86,84,86,88,86,83,86,85,86,82,84,85,85,91,85,81,82,85,85,86,85,83,90,86,76,86,79,84,81,85,87,74,84,88,84,86,86,87,87,87,89,85,84,86,82,85,81,85,85,78,86,85,87,85,73,82,88,86,86,83,83,80,89,85,89,88,86,85,84,84,86,83,85,87,83,88,85,86,85,88,83,87,84,82,86,78,86,85,88,85,81,79,88,87
"14","2014/04/01 18:33",100,100,100,100,100,96,0,0,100,86,88,86,87,98,86,88,85,88,85,89,91,88,88,89,87,86,89,84,84,90,88,85,87,87,88,86,89,90,88,87,89,84,89,87,89,87,88,92,89,87,87,86,90,88,88,85,90,87,83,87,83,87,84,91,88,85,89,90,86,86,88,88,87,88,91,85,88,88,87,88,83,88,88,88,89,88,91,88,83,87,87,89,89,87,87,86,88,86,90,90,86,88,87,83,88,87,86,91,85,89,88,86,89,89,87,90,87,88,90,86,86,87,88,88,85,85,89,87
"15","2014/04/01 18:38",98,96,100,90,100,99,0,100,95,87,89,89,88,98,85,90,83,90,87,90,90,86,90,89,90,87,89,85,87,91,89,86,88,87,89,87,89,90,88,88,90,88,87,86,88,88,87,94,89,87,86,87,90,89,90,83,93,88,84,89,85,88,84,90,87,84,88,90,88,89,88,89,88,91,90,87,88,90,88,89,86,89,88,87,89,89,92,88,82,86,88,86,91,88,88,85,89,90,92,90,87,87,87,88,89,86,87,91,87,90,87,89,88,89,89,91,88,86,90,84,88,91,90,88,83,84,90,91
"16","2014/04/01 18:43",100,100,100,28,100,93,0,0,50,87,89,90,90,98,86,88,85,92,88,93,91,86,89,89,90,89,90,84,87,92,90,86,89,88,90,89,89,91,88,88,90,88,88,86,90,89,89,94,90,87,87,87,90,90,91,84,94,89,86,90,86,89,84,90,89,86,90,91,89,91,89,89,91,92,93,87,89,92,88,90,87,88,89,85,90,90,91,90,83,87,89,89,90,90,89,88,89,90,92,91,90,90,86,87,89,85,88,91,87,92,91,91,91,88,87,89,87,88,90,86,89,91,90,89,85,89,92,90
"17","2014/04/01 18:48",100,100,100,100,100,100,0,0,100,87,90,89,90,98,86,88,86,90,89,91,90,85,90,91,88,88,90,85,88,91,87,87,89,86,90,89,88,91,88,87,91,89,89,86,90,88,87,95,89,87,88,89,90,90,89,85,92,88,83,89,84,87,85,90,90,83,91,92,88,89,89,89,91,92,92,89,88,91,88,90,85,88,89,87,90,89,92,89,80,88,91,90,90,87,88,89,91,88,92,89,91,89,87,87,90,89,86,90,87,91,89,90,89,91,89,90,89,87,91,85,87,90,89,89,85,85,91,91
"18","2014/04/01 18:53",100,100,100,66,100,100,0,0,66,89,91,89,89,98,84,88,82,90,88,89,90,87,88,88,90,89,88,85,87,92,90,87,88,89,89,86,88,90,87,86,90,85,88,88,91,89,89,94,89,87,88,88,89,87,87,84,94,87,87,87,84,88,81,91,88,85,88,91,89,86,89,89,86,91,91,86,91,89,89,90,86,87,90,87,89,90,91,89,80,84,89,88,89,87,88,89,84,88,91,87,90,87,86,84,89,87,84,89,88,89,89,87,90,87,86,93,86,86,89,84,90,90,87,85,84,87,91,89
"19","2014/04/01 18:58",100,100,100,100,100,100,0,0,100,86,86,86,86,98,81,89,84,87,85,90,90,84,88,88,90,88,87,85,87,88,88,83,88,87,88,88,90,91,88,87,90,85,88,84,88,87,87,94,86,88,82,82,88,89,88,80,92,86,79,88,86,85,86,89,88,85,89,90,86,89,88,87,89,89,91,87,85,90,88,87,84,86,88,81,88,88,89,89,81,82,91,89,91,85,87,86,91,89,92,88,86,87,87,85,88,84,87,89,85,92,85,88,87,87,86,85,88,83,90,84,88,89,88,86,87,84,90,89
"20","2014/04/01 19:03",96,95,100,33,100,100,0,83,50,87,89,89,87,98,87,88,82,87,87,90,90,87,87,89,87,90,88,86,86,90,88,86,92,88,87,88,88,87,88,90,89,88,90,86,89,88,86,91,87,88,84,88,88,91,88,85,92,88,84,89,87,86,86,89,87,86,87,91,88,87,87,85,87,89,90,90,89,88,89,87,85,87,89,87,88,89,90,89,86,86,87,89,90,88,87,88,87,88,89,88,86,89,87,86,88,85,85,90,86,91,87,88,88,91,85,90,88,86,87,87,87,87,88,87,85,86,89,87
"21","2014/04/01 19:08",99,99,99,100,99,99,0,100,99,85,86,86,86,97,82,84,81,86,83,87,87,80,86,84,85,83,84,78,83,88,81,83,85,84,84,84,84,87,85,84,86,83,85,83,83,84,83,88,85,82,86,81,84,83,87,84,89,85,80,85,81,82,78,86,85,79,84,87,84,85,86,85,85,89,88,82,83,88,85,85,81,83,83,85,87,85,89,86,78,78,84,85,88,81,85,82,84,86,87,86,87,88,82,81,86,80,82,87,85,88,85,84,85,81,85,86,84,83,87,77,83,86,85,83,80,82,89,86
"22","2014/04/01 19:13",100,99,100,99,100,100,0,99,99,92,91,92,89,98,89,91,87,90,88,93,91,89,90,91,90,90,91,90,88,93,90,91,91,90,91,90,92,91,90,90,92,90,91,90,90,90,91,93,91,90,90,88,91,90,91,87,94,89,89,92,90,90,90,91,90,88,92,92,89,92,92,89,93,89,92,89,90,89,90,92,91,91,91,92,91,90,92,92,89,88,92,91,92,89,93,90,92,90,92,91,92,92,89,87,91,86,87,93,92,93,91,91,92,90,91,91,90,91,91,89,91,91,92,92,91,87,91,92
"23","2014/04/01 19:18",100,100,100,100,99,100,0,96,98,89,89,89,85,98,85,90,86,90,87,91,91,86,89,91,89,90,89,84,88,91,88,90,90,89,90,88,90,90,88,88,91,90,90,90,89,88,89,91,90,88,88,87,90,88,91,87,93,89,88,90,86,87,86,89,89,88,89,92,85,90,88,87,90,91,92,87,88,90,89,90,87,88,90,89,90,91,90,90,86,87,89,90,92,90,89,87,88,92,92,90,90,92,88,84,89,84,88,90,91,92,89,87,90,91,89,89,89,88,90,90,89,90,87,88,91,88,91,89
"24","2014/04/01 19:23",100,100,93,91,100,100,0,100,85,88,88,89,88,98,85,88,86,89,87,90,87,87,90,90,88,88,88,83,88,91,87,86,88,88,89,87,89,91,87,87,90,87,90,87,89,87,88,93,88,87,88,86,89,89,89,85,94,88,86,88,86,88,85,90,88,85,88,91,87,89,89,87,92,90,92,86,89,89,89,87,87,88,90,86,91,89,91,87,83,84,90,90,92,88,86,88,88,88,91,89,87,89,86,87,89,88,86,90,89,90,88,89,88,87,88,91,88,87,91,86,89,90,87,87,87,85,92,92
"25","2014/04/01 19:28",66,72,73,100,63,77,0,100,100,87,90,92,88,98,88,90,86,90,88,91,90,89,89,90,88,89,89,87,89,90,89,89,89,89,88,87,90,90,89,87,92,88,90,89,89,88,89,91,90,90,88,89,89,90,90,85,92,88,89,88,87,90,87,89,89,87,90,91,89,88,89,87,91,89,92,89,90,90,88,90,87,90,89,89,89,87,90,90,87,87,90,91,89,87,91,90,88,88,90,89,90,90,86,89,90,87,88,91,91,89,91,87,90,89,91,89,87,91,89,89,89,87,89,89,87,86,90,89
"26","2014/04/01 19:33",67,72,71,99,76,86,0,100,99,85,85,86,81,97,93,87,86,88,85,86,88,83,82,86,85,86,85,80,85,89,83,86,86,85,84,85,85,88,85,88,88,84,88,83,87,82,86,88,85,85,81,81,95,85,89,82,87,84,84,88,81,88,81,86,85,85,86,84,79,87,86,84,87,84,88,84,82,86,86,86,86,83,86,83,86,86,86,86,83,84,85,88,86,84,87,86,84,84,88,88,84,87,80,83,85,82,83,84,88,87,87,83,87,85,87,84,84,85,84,84,85,84,84,84,86,81,87,85
"27","2014/04/01 19:38",100,100,100,100,97,100,0,85,99,87,88,86,86,97,83,86,84,88,86,90,88,81,87,88,86,85,86,83,85,89,86,84,86,86,87,86,88,89,85,85,88,87,87,84,88,85,86,90,87,86,88,86,88,88,87,83,91,86,83,85,85,85,81,88,88,82,87,90,86,88,88,83,88,90,90,86,86,87,87,85,83,88,87,84,88,89,90,87,79,83,89,86,90,87,87,84,87,87,89,86,89,87,83,85,88,84,85,88,86,90,86,87,87,85,87,88,85,87,89,82,88,90,87,86,82,86,88,88
"28","2014/04/01 19:43",85,100,100,66,100,95,0,0,33,51,52,56,57,94,46,54,43,56,49,59,56,50,53,54,57,47,52,46,49,60,52,49,57,51,56,53,57,58,53,51,54,50,53,49,57,52,54,65,55,50,52,49,53,53,57,44,66,53,45,53,49,53,48,54,57,48,53,58,52,53,50,47,58,57,59,52,50,56,53,60,50,56,56,49,52,56,60,54,43,52,55,60,52,51,54,53,55,50,61,57,53,53,52,45,54,48,51,58,52,63,55,53,51,60,51,55,52,49,56,48,52,55,55,55,45,47,58,58
"29","2014/04/01 19:48",100,100,100,100,100,97,0,0,20,53,55,57,56,95,53,57,54,57,56,59,61,52,58,58,53,52,55,52,52,63,56,49,63,57,57,52,53,55,54,55,58,50,58,56,56,56,58,62,61,56,51,61,62,55,60,52,67,57,51,50,52,56,49,58,60,52,58,66,54,54,54,56,58,61,61,57,57,61,58,63,51,58,60,52,58,59,59,59,50,55,57,61,61,56,60,57,58,55,60,58,58,61,56,55,59,54,54,59,58,63,60,56,53,62,54,60,56,55,57,46,61,56,61,55,51,48,60,69
"30","2014/04/01 19:53",100,100,100,66,100,100,0,0,66,61,66,66,57,95,57,66,50,62,58,61,65,62,56,67,62,62,62,50,63,70,58,60,65,57,60,60,65,62,64,63,67,57,68,59,58,60,62,65,61,60,55,60,62,61,66,52,75,61,63,66,58,61,58,61,58,56,63,63,56,58,64,63,63,62,66,58,55,60,63,67,63,55,68,66,65,61,63,64,59,58,61,66,60,59,64,64,61,59,65,63,58,63,55,56,62,52,56,61,65,63,64,58,63,65,68,60,61,63,62,65,66,57,61,62,61,58,68,65
"31","2014/04/01 19:58",98,96,100,100,98,99,0,100,100,79,85,82,82,97,77,84,78,84,79,87,84,78,84,85,86,80,84,75,80,87,83,82,89,81,83,81,84,85,85,83,85,81,83,83,82,82,81,85,84,82,82,81,85,82,87,76,89,83,77,81,79,81,78,83,81,79,82,86,84,86,82,78,85,83,85,81,81,84,83,86,78,82,85,82,82,84,84,83,76,82,85,84,84,86,82,81,82,82,86,85,82,84,81,79,83,77,80,84,82,86,84,84,86,88,83,86,81,80,84,79,83,84,83,80,81,81,86,86
"32","2014/04/01 20:03",94,100,100,100,100,98,0,0,25,84,87,86,88,97,81,85,86,86,86,88,86,82,89,88,86,83,85,83,88,89,86,83,92,86,87,84,88,88,86,83,87,87,87,85,88,87,86,92,90,86,84,84,87,88,88,84,92,86,77,86,83,86,83,89,88,80,87,90,85,87,85,82,90,88,90,84,84,86,87,86,82,86,88,85,85,88,89,86,82,86,87,86,89,84,89,83,86,89,89,88,87,85,83,80,88,83,84,88,88,90,85,85,87,87,85,87,84,83,87,80,86,89,88,86,81,83,89,88
"33","2014/04/01 20:08",100,98,100,99,100,98,0,99,99,86,90,90,89,98,85,88,86,91,88,91,89,85,89,90,91,84,90,85,89,92,87,89,90,89,87,88,89,91,86,87,91,88,88,89,87,86,88,94,89,86,88,89,89,89,90,85,93,90,86,89,82,90,84,89,90,84,89,92,91,91,88,87,91,92,93,86,87,89,88,89,88,89,90,86,89,90,93,90,83,86,91,88,90,87,88,89,87,91,93,89,89,89,87,89,90,85,85,92,89,92,86,91,90,89,88,89,88,87,87,83,87,91,89,87,86,85,90,90
"34","2014/04/01 20:13",95,98,100,98,100,100,0,100,99,91,92,91,90,98,89,91,87,92,91,93,92,87,91,92,92,90,92,87,91,94,92,90,91,91,91,90,93,93,91,89,91,91,91,90,92,92,91,95,93,90,90,89,92,91,93,89,94,91,88,92,89,91,87,92,92,89,92,93,91,93,91,91,93,92,93,89,90,93,92,90,91,92,91,90,92,92,93,91,85,87,91,91,92,91,92,90,89,93,93,93,91,93,89,88,93,89,89,91,91,94,91,91,92,89,90,92,90,89,92,86,91,93,92,92,90,91,93,92
"35","2014/04/01 20:18",98,96,100,97,99,98,0,99,97,92,94,95,94,99,92,93,92,95,94,96,94,94,94,94,95,93,95,93,94,95,95,93,93,95,95,94,95,94,92,93,94,95,94,92,93,94,94,96,95,94,95,93,95,94,94,92,95,94,92,94,93,95,93,95,96,92,93,95,94,93,94,93,95,96,96,94,94,95,94,94,95,94,95,92,94,96,95,94,91,93,95,95,94,94,94,94,95,95,96,95,96,94,94,92,94,93,94,95,94,95,95,95,95,93,94,94,94,93,94,91,94,95,96,95,91,93,95,95
"36","2014/04/01 20:23",100,100,100,40,100,95,0,0,80,94,95,94,94,98,92,94,92,95,93,96,95,92,95,94,96,94,95,93,94,95,95,95,93,94,94,94,95,95,94,93,95,94,94,93,95,95,94,97,95,93,96,92,95,95,94,92,96,94,92,94,94,94,93,95,96,92,95,96,94,95,94,94,95,95,96,95,95,95,94,94,94,95,94,92,95,96,95,94,93,93,94,95,94,94,95,92,94,94,96,96,95,95,93,92,95,95,94,95,94,96,95,95,94,94,94,96,94,93,95,91,94,95,95,95,92,93,96,95
"37","2014/04/01 20:28",90,84,100,100,100,95,0,0,100,91,92,91,93,98,91,93,90,93,92,93,92,89,93,92,92,90,93,88,93,93,92,92,92,91,92,92,92,94,92,90,93,91,91,89,93,90,92,95,93,91,90,90,93,92,93,89,94,92,89,92,90,92,88,93,93,87,91,93,91,93,92,90,93,93,94,91,91,94,91,91,91,91,91,92,93,93,94,92,88,88,92,92,92,91,92,89,91,92,93,92,92,92,90,89,91,89,89,93,91,94,91,92,92,90,91,92,91,90,93,89,91,94,93,92,88,91,93,94
"38","2014/04/01 20:33",100,100,100,100,100,96,0,0,33,91,92,91,91,98,89,92,90,93,92,94,93,92,92,93,92,90,93,91,90,93,91,91,92,91,91,92,92,93,92,90,92,90,92,90,94,90,92,95,92,92,92,89,93,91,92,91,93,91,89,91,89,91,89,93,93,89,90,93,90,93,91,90,93,93,94,92,92,93,91,91,90,93,92,89,92,92,93,91,86,89,93,92,92,91,92,92,93,91,94,94,93,92,90,90,93,90,91,93,91,94,92,93,93,92,91,92,92,90,93,87,91,94,93,92,88,89,94,94
"39","2014/04/01 20:38",100,100,100,50,100,100,0,0,66,95,96,96,96,99,93,96,93,96,95,96,95,94,96,95,96,95,96,94,95,96,96,95,94,95,96,96,96,96,95,95,96,97,96,95,95,95,96,97,96,95,97,95,96,95,96,93,97,95,93,96,93,96,94,95,97,93,95,96,96,95,95,95,96,96,97,95,95,95,96,96,96,96,95,95,94,95,96,95,94,94,96,95,95,95,96,94,96,95,97,96,96,95,95,95,96,95,95,95,95,96,95,96,96,96,95,96,95,95,95,93,95,97,96,96,93,94,96,96
"40","2014/04/01 20:43",100,100,100,66,100,100,0,0,66,91,93,94,96,98,92,94,91,95,94,96,94,94,95,94,95,93,95,93,94,96,94,93,93,94,94,93,95,95,93,93,94,94,93,94,95,94,92,96,95,93,94,93,95,95,94,91,96,94,92,94,92,94,91,93,94,90,94,94,94,96,93,93,95,95,96,93,95,95,94,95,93,95,94,92,94,95,94,95,89,94,95,95,94,95,94,93,93,95,95,95,94,94,93,92,94,93,94,94,94,96,94,94,95,94,93,95,94,93,95,92,94,95,93,94,91,93,95,95
"41","2014/04/01 20:48",100,92,100,100,93,100,0,0,100,93,94,94,94,99,92,94,92,95,94,96,94,94,95,94,94,92,94,90,94,95,95,92,93,93,95,95,94,93,93,92,95,95,95,93,94,94,93,96,95,93,94,94,94,95,95,91,95,94,94,94,92,95,93,94,95,93,94,95,93,94,93,94,95,96,95,94,95,96,94,94,93,94,94,94,94,93,95,93,92,93,93,94,93,94,95,93,94,94,95,95,95,94,94,94,96,94,93,96,93,95,94,96,95,94,92,95,93,93,95,90,93,95,94,94,91,94,95,95
