LDEV_Rnd_Read_IOPS01.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:00(1-13)","00:01:01(1-13)","00:01:02(1-13)","00:01:03(1-13)","00:01:04X(X279-1)","00:01:0B(1-14)","00:01:0C(1-14)","00:01:0D(1-14)","00:01:0E(1-14)","00:01:0F(1-14)","00:01:10(1-14)","00:01:11(1-14)","00:01:12(1-14)","00:01:13(1-14)","00:01:14(1-14)","00:01:15(1-14)","00:01:16X(X46-1)","00:01:4F(1-1)","00:01:50(1-1)","00:01:51(1-1)","00:01:52(1-1)","00:01:53(1-1)","00:01:54(1-1)","00:01:55(1-1)","00:01:56(1-1)","00:01:59(1-1)","00:01:5A(1-1)","00:01:5B(1-1)","00:01:5C(1-1)","00:01:C5X(X487-1)","00:01:D3X(X488-1)","00:01:D7X(X489-1)","00:01:DBX(X490-1)","00:01:DDX(X552-1)","00:01:DEX(X553-1)","00:01:DFX(X491-1)","00:01:E1X(X492-1)","00:01:E4X(X493-1)","00:01:E5X(X494-1)","00:01:E6X(X495-1)","00:01:E7X(X496-1)","00:01:E8X(X497-1)","00:01:E9X(X498-1)","00:01:EAX(X499-1)","00:01:EBX(X500-1)","00:01:ECX(X501-1)","00:01:EDX(X502-1)","00:01:EEX(X503-1)","00:01:EFX(X504-1)","00:01:F0X(X505-1)","00:01:F1X(X506-1)","00:01:F2X(X507-1)","00:01:F3X(X508-1)"
"11","2014/04/01 18:18",0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,8,1,1,1,1,1,1,5,2,1,1,1,2,2,1,1,1
"12","2014/04/01 18:23",0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,1,1,1,1,1,1,5,1,1,1,2,1,1,1,1,1
"13","2014/04/01 18:28",0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"14","2014/04/01 18:33",0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,6,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,0
"15","2014/04/01 18:38",0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"16","2014/04/01 18:43",0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,5,0,1,0,1,1,0,4,1,0,0,1,0,0,0,0,1
"17","2014/04/01 18:48",0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,8,1,1,1,1,1,1,5,1,1,1,1,1,3,1,1,1
"18","2014/04/01 18:53",0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,6,1,1,2,1,1,1,5,2,1,1,1,1,1,2,1,1
"19","2014/04/01 18:58",0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0
"20","2014/04/01 19:03",0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,2,8,0,0,0,0,1,0,5,1,0,0,1,0,0,0,0,0
"21","2014/04/01 19:08",0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"22","2014/04/01 19:13",0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"23","2014/04/01 19:18",85,10,6,3,93,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,8,1,1,1,1,2,1,6,2,1,1,2,2,2,1,1,1
"24","2014/04/01 19:23",99,12,5,4,136,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,6,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1
"25","2014/04/01 19:28",19,2,1,0,139,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"26","2014/04/01 19:33",1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,6,0,0,1,0,1,0,5,0,1,0,0,0,0,1,0,1
"27","2014/04/01 19:38",13,4,0,0,111,0,0,0,0,6,0,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0
"28","2014/04/01 19:43",0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,4,1,1,1,0,1,0,0,1,1
"29","2014/04/01 19:48",0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,10,3,4,4,4,3,5,8,4,4,4,4,5,4,4,4,4
"30","2014/04/01 19:53",0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,8,3,3,4,3,4,3,7,4,3,3,3,3,3,3,3,3
"31","2014/04/01 19:58",0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1
"32","2014/04/01 20:03",0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,8,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0
"33","2014/04/01 20:08",0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"34","2014/04/01 20:13",0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0
"35","2014/04/01 20:18",0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,8,1,1,1,2,2,1,5,2,2,2,1,2,2,1,1,1
"36","2014/04/01 20:23",0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,6,1,1,1,1,2,1,5,1,1,1,1,1,1,2,1,1
"37","2014/04/01 20:28",0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1
"38","2014/04/01 20:33",0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,8,2,1,2,2,3,2,6,2,2,2,2,2,2,2,2,2
"39","2014/04/01 20:38",0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,4,1,1,0,0,1,1,0,0,0
"40","2014/04/01 20:43",0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"41","2014/04/01 20:48",0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,7,0,1,0,0,0,1,4,1,0,1,1,1,0,1,0,0
"42","2014/04/01 20:53",0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,2,2,2,3,2,2,6,3,2,3,3,3,2,2,2,2
"43","2014/04/01 20:58",0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1
"44","2014/04/01 21:03",0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,8,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0
"45","2014/04/01 21:08",0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,1,1,1,0,4,1,1,1,1,1,1,1,1,1
"46","2014/04/01 21:13",0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,1,1,1,4,1,0,1,1,1,1,2,1,0
"47","2014/04/01 21:18",0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,8,1,1,2,2,2,2,5,2,2,2,2,2,2,2,1,2
"48","2014/04/01 21:23",0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2
"49","2014/04/01 21:28",0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"50","2014/04/01 21:33",0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,4,1,0,0,2,7,1,1,2,1,2,2,5,1,1,1,1,1,1,1,1,1
"51","2014/04/01 21:38",0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"52","2014/04/01 21:43",7,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,4,0,0,0,2,6,0,1,1,0,0,1,4,1,0,0,1,1,1,1,1,1
"53","2014/04/01 21:48",5,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,4,0,0,0,2,17,0,1,1,1,0,0,4,1,1,0,0,1,0,2,0,0
"54","2014/04/01 21:53",1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,3,2,0,0,2,7,1,2,1,1,2,1,6,2,1,2,2,2,2,1,1,2
"55","2014/04/01 21:58",1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0,2,0,0,2,6,1,1,1,1,2,1,5,2,1,1,2,1,1,1,1,1
"56","2014/04/01 22:03",1,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,3,9,0,0,10,23,8,8,10,8,9,9,13,8,11,8,10,10,11,9,8,8
"57","2014/04/01 22:08",0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,9,0,0,12,16,10,12,10,10,8,13,12,11,9,11,13,11,11,10,12,9
"58","2014/04/01 22:13",5,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,10,0,0,11,16,10,10,10,11,9,14,13,11,9,11,14,10,13,10,9,10
"59","2014/04/01 22:18",5,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,3,9,0,0,10,15,9,9,11,13,8,11,14,12,11,9,14,8,13,10,10,11
"60","2014/04/01 22:23",2,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,8,0,0,9,14,9,9,9,10,7,10,13,9,8,9,11,9,9,9,9,8
"61","2014/04/01 22:28",1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,6,0,0,6,10,5,5,5,6,5,7,9,5,5,6,8,5,5,5,4,5
"62","2014/04/01 22:33",1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,4,6,0,0,8,14,6,9,8,6,7,8,11,7,6,6,8,6,9,6,5,8
"63","2014/04/01 22:38",1,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,6,0,0,6,12,8,8,7,7,6,9,13,5,7,6,8,6,7,8,6,5
"64","2014/04/01 22:43",3,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,3,7,0,0,8,10,5,7,9,7,5,6,10,6,6,7,8,5,4,5,5,7
"65","2014/04/01 22:48",1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,4,10,0,0,7,15,6,6,7,6,8,7,9,8,6,7,8,6,9,6,6,9
"66","2014/04/01 22:53",0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,2,8,0,0,10,15,7,9,10,7,10,11,14,8,7,8,11,7,8,10,8,9
"67","2014/04/01 22:58",0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,1,8,0,0,9,16,7,9,6,8,8,8,11,9,6,9,10,8,10,9,7,7
"68","2014/04/01 23:03",0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,3,10,0,0,11,17,10,10,11,13,12,12,17,11,11,10,13,11,11,10,10,10
"69","2014/04/01 23:08",0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,1,11,0,0,8,14,9,11,9,9,11,8,15,10,8,9,10,11,11,9,8,10
"70","2014/04/01 23:13",0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,13,0,0,10,15,10,11,10,11,10,12,16,13,9,12,11,10,12,9,11,11
"71","2014/04/01 23:18",0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,5,9,0,0,9,16,9,7,8,9,9,9,14,9,9,9,11,8,8,9,9,10
"72","2014/04/01 23:23",0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,9,0,0,10,16,8,8,7,8,8,8,12,11,8,7,8,9,7,10,7,9
"73","2014/04/01 23:28",0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,1,7,0,0,8,11,7,7,6,8,5,6,10,8,6,7,7,5,7,7,6,6
"74","2014/04/01 23:33",0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,4,4,0,0,9,12,6,6,5,5,6,6,8,5,4,6,5,5,7,5,4,4
"75","2014/04/01 23:38",0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,1,6,0,0,5,12,4,4,7,5,5,5,8,5,5,4,5,6,4,5,5,4
"76","2014/04/01 23:43",0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,1,5,0,0,6,9,7,5,5,5,5,5,8,5,6,6,4,6,5,7,3,5
"77","2014/04/01 23:48",0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,4,4,0,0,6,11,5,5,4,3,3,5,8,4,4,3,4,4,4,4,4,4
"78","2014/04/01 23:53",0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,1,4,0,0,11,9,5,5,5,4,5,7,10,5,5,6,4,7,3,5,4,5
"79","2014/04/01 23:58",0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,1,4,0,0,5,8,3,5,4,3,4,5,7,4,4,4,4,4,5,3,4,3
"80","2014/04/02 00:03",0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,4,4,0,0,6,12,4,2,3,3,3,4,8,6,4,4,3,3,4,4,4,3
"81","2014/04/02 00:08",0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,1,3,0,0,5,8,4,4,3,3,3,3,8,4,3,3,5,3,2,5,4,3
"82","2014/04/02 00:13",0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,1,11,0,0,10,15,13,11,8,11,10,11,14,11,10,10,12,8,11,9,9,8
"83","2014/04/02 00:18",0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,3,2,0,0,4,8,2,2,3,3,2,2,5,2,3,4,3,2,3,3,3,3
"84","2014/04/02 00:23",1,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,1,3,0,0,3,7,2,2,3,4,3,3,6,3,3,3,3,2,3,3,2,2
"85","2014/04/02 00:28",0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,3,0,0,3,8,2,2,3,3,3,2,7,3,4,2,3,3,3,2,3,2
"86","2014/04/02 00:33",0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,3,1,0,0,1,7,0,0,1,1,1,1,5,1,1,1,1,1,1,1,1,1
"87","2014/04/02 00:38",0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"88","2014/04/02 00:43",1,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,5,0,0,0,1,0,2,5,1,0,1,1,0,1,0,0,0
"89","2014/04/02 00:48",1,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,2,0,0,2,7,0,1,1,1,1,2,5,1,1,0,1,2,1,0,2,1
"90","2014/04/02 00:53",2,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,2,0,0,3,7,1,2,2,2,3,3,5,1,2,2,2,1,2,1,2,2
"91","2014/04/02 00:58",1,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,2,0,0,3,8,2,3,2,2,2,2,7,4,2,3,4,2,4,2,3,2
"92","2014/04/02 01:03",7,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,4,0,0,4,10,4,4,2,2,3,3,9,3,4,1,3,3,4,4,3,2
"93","2014/04/02 01:08",0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,1,0,0,1,6,0,1,0,0,0,1,4,1,0,0,1,0,1,1,0,1
"94","2014/04/02 01:13",0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,1,0,0,2,6,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,2
"95","2014/04/02 01:18",0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,3,3,0,0,4,10,3,3,3,3,3,4,7,4,3,3,4,3,4,4,3,3
"96","2014/04/02 01:23",51,1,1,0,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,2,0,0,3,8,2,2,2,3,3,3,6,3,3,2,3,3,3,2,2,2
