LDEV_Write_Hit2C.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:2C:06X(X205-1)","00:2C:25X(X204-1)","00:2C:27(5-15)","00:2C:28(5-15)","00:2C:29(5-15)","00:2C:2A(5-15)","00:2C:2B(5-15)","00:2C:2C(5-15)","00:2C:2D(5-15)","00:2C:2E(5-15)","00:2C:2F(5-15)","00:2C:30(5-15)","00:2C:34X(X78-1)","00:2C:35X(X75-1)","00:2C:36X(X76-1)","00:2C:37X(X80-1)","00:2C:38X(X73-1)","00:2C:39X(X77-1)","00:2C:3AX(X79-1)","00:2C:3BX(X72-1)","00:2C:3CX(X623-1)","00:2C:3DX(X74-1)","00:2C:3FX(X622-1)","00:2C:40X(X766-1)","00:2C:42X(X469-1)","00:2C:44X(X119-1)","00:2C:47X(X116-1)","00:2C:4AX(X472-1)","00:2C:4CX(X117-1)","00:2C:4EX(X118-1)","00:2C:58X(X835-1)","00:2C:6BX(X158-1)","00:2C:6CX(X174-1)","00:2C:7AX(X206-1)","00:2C:7E(5-6)"
"31","2014/04/01 19:58",89,0,0,0,0,0,0,0,0,0,0,0,56,93,61,96,59,96,58,96,64,96,59,96,0,0,0,0,0,0,92,100,0,100,0
"32","2014/04/01 20:03",83,0,0,0,0,0,0,0,0,0,0,0,0,96,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,0,92,100,0,100,0
"33","2014/04/01 20:08",70,0,0,0,0,0,0,0,0,0,0,0,0,94,0,95,0,95,0,97,0,97,0,97,67,67,68,67,67,70,92,100,0,100,0
"34","2014/04/01 20:13",88,0,0,0,0,0,0,0,0,0,0,0,0,93,0,95,0,95,0,98,0,97,0,97,84,82,84,77,80,80,95,100,0,100,0
"35","2014/04/01 20:18",86,0,0,0,0,0,0,0,0,0,0,0,0,96,0,100,0,100,0,100,0,100,0,100,50,51,43,52,54,61,89,100,0,100,0
"36","2014/04/01 20:23",92,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,0,97,100,0,100,0
"37","2014/04/01 20:28",91,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,96,0,96,0,96,0,96,0,0,0,0,0,0,93,100,0,100,0
"38","2014/04/01 20:33",78,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,0,94,100,0,100,0
"39","2014/04/01 20:38",75,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,96,0,96,0,96,0,96,0,0,0,0,0,0,93,100,0,100,0
"40","2014/04/01 20:43",90,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,0,96,100,0,100,0
"41","2014/04/01 20:48",90,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,96,0,96,0,96,0,96,0,0,0,0,0,0,92,100,0,100,0
"42","2014/04/01 20:53",86,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,0,95,100,0,100,0
"43","2014/04/01 20:58",88,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,0,95,100,0,100,0
"44","2014/04/01 21:03",87,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,96,0,96,0,96,0,96,0,0,0,0,0,0,93,100,0,100,0
"45","2014/04/01 21:08",71,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97,0,97,0,98,0,98,0,98,70,67,69,72,68,65,88,100,0,100,0
"46","2014/04/01 21:13",85,0,0,0,0,0,0,0,0,0,0,0,0,98,0,98,0,98,0,98,0,98,0,98,0,0,0,0,0,0,96,100,0,100,0
"47","2014/04/01 21:18",87,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,96,0,96,0,96,0,96,0,0,0,0,0,0,92,100,0,100,0
"48","2014/04/01 21:23",83,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97,0,97,0,97,0,97,0,97,71,66,74,71,70,67,94,100,0,100,0
"49","2014/04/01 21:28",87,0,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,94,0,97,0,97,0,97,0,0,0,0,0,0,89,100,0,100,0
"50","2014/04/01 21:33",83,0,0,0,0,0,0,0,0,0,0,0,35,96,29,96,37,97,32,96,38,97,30,97,34,26,30,45,31,40,90,99,73,100,0
"51","2014/04/01 21:38",88,0,0,0,0,0,0,0,0,0,0,0,0,96,0,97,0,97,0,97,0,97,0,97,0,0,0,0,0,0,93,100,33,100,0
"52","2014/04/01 21:43",90,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,97,0,97,0,94,0,97,0,0,0,0,0,0,94,100,73,100,0
"53","2014/04/01 21:48",86,56,0,0,0,0,0,0,0,0,0,0,0,93,0,93,0,93,0,93,0,93,0,96,0,0,0,0,0,0,91,100,0,100,0
"54","2014/04/01 21:53",78,0,0,0,0,0,0,0,0,0,0,0,0,96,0,100,0,96,0,100,0,96,0,100,0,0,0,0,0,0,95,100,0,100,0
"55","2014/04/01 21:58",88,0,0,0,0,0,0,0,0,0,0,0,63,96,65,96,53,96,57,96,57,96,65,96,0,0,0,0,0,0,90,100,0,100,0
"56","2014/04/01 22:03",82,28,0,0,0,0,0,0,0,0,0,0,0,96,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,0,92,97,64,100,0
"57","2014/04/01 22:08",66,0,0,0,0,0,0,0,0,0,0,0,0,91,0,95,0,94,0,94,0,93,0,96,71,77,74,72,73,75,85,100,0,100,0
"58","2014/04/01 22:13",89,0,0,0,0,0,0,0,0,0,0,0,0,91,0,92,0,93,0,96,0,96,0,96,0,0,0,0,0,0,93,100,0,100,0
"59","2014/04/01 22:18",77,0,0,0,0,0,0,0,0,0,0,0,0,96,0,100,0,100,0,100,0,96,0,96,0,0,0,0,0,0,91,100,0,100,0
"60","2014/04/01 22:23",85,0,0,0,0,0,0,0,0,0,0,0,0,87,0,90,0,96,0,97,0,96,0,97,70,68,68,66,77,72,95,100,0,100,0
"61","2014/04/01 22:28",85,0,0,0,0,0,0,0,0,0,0,0,0,92,0,96,0,96,0,96,0,89,0,92,0,0,0,0,0,0,89,100,0,100,0
"62","2014/04/01 22:33",77,33,0,0,0,0,0,0,0,0,0,0,0,91,0,92,0,92,0,94,0,91,0,93,0,0,0,0,0,0,90,100,0,100,0
"63","2014/04/01 22:38",73,33,0,0,0,0,0,0,0,0,0,0,0,95,0,97,0,97,0,100,0,100,0,95,0,0,0,0,0,0,86,100,0,100,0
"64","2014/04/01 22:43",86,0,0,0,0,0,0,0,0,0,0,0,0,94,0,93,0,96,0,93,0,92,0,95,0,0,0,0,0,0,87,100,0,100,0
"65","2014/04/01 22:48",75,0,0,0,0,0,0,0,0,0,0,0,0,81,0,84,0,87,0,89,0,87,0,86,0,0,0,0,0,0,90,100,0,100,0
"66","2014/04/01 22:53",88,0,0,0,0,0,0,0,0,0,0,0,0,69,0,72,0,63,0,68,0,59,0,62,0,0,0,0,0,0,89,100,0,100,0
"67","2014/04/01 22:58",78,0,0,0,0,0,0,0,0,0,0,0,62,0,53,0,59,0,61,0,64,0,50,0,0,0,0,0,0,0,84,100,0,100,0
"68","2014/04/01 23:03",80,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,95,95,100,0
"69","2014/04/01 23:08",66,0,0,0,0,0,0,0,0,0,0,0,0,90,0,91,0,96,0,97,0,96,0,93,64,64,65,65,66,68,67,100,0,90,0
"70","2014/04/01 23:13",87,0,0,0,0,0,0,0,0,0,0,0,0,91,0,91,0,91,0,94,0,94,0,96,81,68,68,80,80,77,79,92,54,100,0
"71","2014/04/01 23:18",75,0,0,0,0,0,0,0,0,0,0,0,0,92,0,95,0,98,0,96,0,97,0,96,28,20,24,20,24,22,81,100,40,100,0
"72","2014/04/01 23:23",77,0,0,0,0,0,0,0,0,0,0,0,0,75,0,76,0,91,0,81,0,90,0,90,77,71,73,75,76,73,88,100,0,100,0
"73","2014/04/01 23:28",80,0,0,0,0,0,0,0,0,0,0,0,0,83,0,83,0,83,0,91,0,91,0,92,0,0,0,0,0,0,85,100,0,100,0
"74","2014/04/01 23:33",77,0,0,0,0,0,0,0,0,0,0,0,0,94,0,94,0,94,0,94,0,94,0,94,0,0,0,0,0,0,87,99,79,100,0
"75","2014/04/01 23:38",78,0,0,0,0,0,0,0,0,0,0,0,0,93,0,93,0,93,0,95,0,94,0,95,0,0,0,0,0,0,80,100,0,100,0
"76","2014/04/01 23:43",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,100,0,100,0
"77","2014/04/01 23:48",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,100,0,100,0
"78","2014/04/01 23:53",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,100,0,100,0
"79","2014/04/01 23:58",86,0,0,0,0,0,0,0,0,0,0,0,67,0,68,0,69,0,67,0,75,0,61,0,0,0,0,0,0,0,80,100,0,100,0
"80","2014/04/02 00:03",80,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,100,0,100,0
"81","2014/04/02 00:08",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,62,75,69,70,73,81,100,0,100,0
"82","2014/04/02 00:13",81,0,0,0,0,0,0,0,0,0,0,0,0,91,0,92,0,90,0,95,0,95,0,95,0,0,0,0,0,0,88,98,63,100,0
"83","2014/04/02 00:18",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,100,33,100,0
"84","2014/04/02 00:23",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,63,68,68,69,57,90,100,100,100,0
"85","2014/04/02 00:28",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,99,40,100,0
"86","2014/04/02 00:33",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,99,78,100,0
"87","2014/04/02 00:38",69,0,0,0,0,0,0,0,0,0,0,0,0,84,0,83,0,81,0,91,0,91,0,91,0,0,0,0,0,0,92,99,71,100,0
"88","2014/04/02 00:43",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,98,100,100,0
"89","2014/04/02 00:48",84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,100,0,100,0
"90","2014/04/02 00:53",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,100,0,100,0
"91","2014/04/02 00:58",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,100,0,100,0
"92","2014/04/02 01:03",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,98,89,100,0
"93","2014/04/02 01:08",69,0,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,95,0,96,0,96,0,96,61,60,61,60,61,62,85,100,0,100,0
"94","2014/04/02 01:13",81,0,0,0,0,0,0,0,0,0,0,0,0,98,0,98,0,94,0,96,0,96,0,98,0,0,0,0,0,0,94,100,0,100,0
"95","2014/04/02 01:18",85,0,0,0,0,0,0,0,0,0,0,0,0,98,0,97,0,98,0,98,0,98,0,98,0,0,0,0,0,0,85,100,75,100,0
"96","2014/04/02 01:23",76,0,0,0,0,0,0,0,0,0,0,0,0,75,0,76,0,75,0,81,0,83,0,83,76,70,76,76,76,66,90,100,0,100,0
