LDEV_IOPS01.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:00(1-13)","00:01:01(1-13)","00:01:02(1-13)","00:01:03(1-13)","00:01:04X(X279-1)","00:01:0B(1-14)","00:01:0C(1-14)","00:01:0D(1-14)","00:01:0E(1-14)","00:01:0F(1-14)","00:01:10(1-14)","00:01:11(1-14)","00:01:12(1-14)","00:01:13(1-14)","00:01:14(1-14)","00:01:15(1-14)","00:01:16X(X46-1)","00:01:4F(1-1)","00:01:50(1-1)","00:01:51(1-1)","00:01:52(1-1)","00:01:53(1-1)","00:01:54(1-1)","00:01:55(1-1)","00:01:56(1-1)","00:01:59(1-1)","00:01:5A(1-1)","00:01:5B(1-1)","00:01:5C(1-1)","00:01:C5X(X487-1)","00:01:D3X(X488-1)","00:01:D7X(X489-1)","00:01:DBX(X490-1)","00:01:DDX(X552-1)","00:01:DEX(X553-1)","00:01:DFX(X491-1)","00:01:E1X(X492-1)","00:01:E4X(X493-1)","00:01:E5X(X494-1)","00:01:E6X(X495-1)","00:01:E7X(X496-1)","00:01:E8X(X497-1)","00:01:E9X(X498-1)","00:01:EAX(X499-1)","00:01:EBX(X500-1)","00:01:ECX(X501-1)","00:01:EDX(X502-1)","00:01:EEX(X503-1)","00:01:EFX(X504-1)","00:01:F0X(X505-1)","00:01:F1X(X506-1)","00:01:F2X(X507-1)","00:01:F3X(X508-1)"
"11","2014/04/01 18:18",8,0,0,0,297,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,20,2,0,0,2,8,1,1,1,1,2,2,5,2,1,1,1,2,2,1,1,1
"12","2014/04/01 18:23",5,0,0,0,350,0,2,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,16,1,0,0,2,6,1,1,1,1,1,1,5,1,1,1,2,1,1,1,1,1
"13","2014/04/01 18:28",6,0,0,0,444,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
"14","2014/04/01 18:33",9,0,0,0,585,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,21,1,0,0,1,6,0,1,0,0,2,0,5,1,0,0,1,0,1,0,0,0
"15","2014/04/01 18:38",2,0,0,0,374,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,1,4,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0
"16","2014/04/01 18:43",9,0,0,0,387,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,25,0,0,0,2,5,0,2,1,5,1,0,5,1,0,0,2,0,0,0,0,1
"17","2014/04/01 18:48",2,0,0,0,555,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,23,1,0,0,2,8,1,1,1,1,1,1,5,1,1,1,1,1,3,1,1,1
"18","2014/04/01 18:53",9,0,0,0,200,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,19,1,0,0,2,6,1,1,2,1,1,1,5,4,1,1,1,1,1,2,1,1
"19","2014/04/01 18:58",3,0,0,0,155,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,1,6,0,0,0,0,1,0,4,1,0,2,1,0,0,0,0,0
"20","2014/04/01 19:03",12,0,0,0,152,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,26,1,0,0,3,8,0,0,0,2,2,1,5,1,0,3,1,0,1,1,0,0
"21","2014/04/01 19:08",6,0,0,0,184,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,4,0,0,0,16,3,0,0,2,6,1,1,1,1,2,2,7,1,1,1,1,1,1,2,1,1
"22","2014/04/01 19:13",7,0,0,0,258,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,20,0,0,0,0,0,3,0,0,0,16,0,0,0,1,5,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1
"23","2014/04/01 19:18",178,16,9,5,191,6,5,2,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,23,2,0,0,2,12,1,1,1,1,2,1,6,2,1,1,2,2,2,1,1,1
"24","2014/04/01 19:23",202,20,10,8,235,7,6,3,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,18,1,0,0,2,6,1,1,1,1,1,1,7,2,1,1,1,1,1,1,1,2
"25","2014/04/01 19:28",51,3,2,0,284,1,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,1,5,0,0,0,0,0,2,3,1,0,0,3,0,0,0,0,1
"26","2014/04/01 19:33",7,0,0,0,288,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,23,1,0,0,3,10,2,0,4,1,2,2,8,0,8,1,1,2,2,4,0,2
"27","2014/04/01 19:38",26,4,0,0,261,0,2,0,0,14,0,14,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,1,5,0,2,0,0,0,0,4,1,0,0,1,0,1,0,0,0
"28","2014/04/01 19:43",5,0,0,0,242,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,1,5,1,0,0,0,1,0,4,1,1,1,3,1,0,0,1,1
"29","2014/04/01 19:48",8,0,0,0,298,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,19,5,0,0,5,10,3,4,4,4,3,5,8,4,4,4,6,5,4,4,4,4
"30","2014/04/01 19:53",4,0,0,0,402,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,18,4,0,0,4,8,3,3,7,3,4,3,8,4,5,3,3,3,3,3,3,3
"31","2014/04/01 19:58",7,0,0,0,332,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,16,1,0,0,2,6,3,1,1,1,1,1,6,1,1,1,1,1,1,1,4,1
"32","2014/04/01 20:03",10,0,0,0,291,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,20,4,0,0,1,9,0,0,0,0,2,0,5,1,1,2,0,0,0,1,1,0
"33","2014/04/01 20:08",3,0,0,0,159,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,16,2,0,0,2,7,1,1,1,1,2,1,4,1,1,2,1,1,1,1,1,2
"34","2014/04/01 20:13",10,0,0,0,116,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,1,6,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
"35","2014/04/01 20:18",2,0,0,0,117,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,20,2,0,0,2,9,1,1,1,2,3,1,5,2,2,2,1,2,2,1,1,1
"36","2014/04/01 20:23",10,0,0,0,185,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,19,1,0,0,2,6,1,1,1,1,4,1,5,1,1,1,1,1,3,2,1,1
"37","2014/04/01 20:28",3,0,0,0,359,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,1,0,0,2,7,1,1,1,1,3,1,5,1,1,1,1,1,2,1,1,1
"38","2014/04/01 20:33",9,0,0,0,101,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,20,2,0,0,3,9,2,1,2,2,6,2,6,2,2,2,2,2,4,2,2,2
"39","2014/04/01 20:38",4,0,0,0,115,0,2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,1,6,0,0,0,1,0,0,4,1,1,0,0,1,1,0,0,0
"40","2014/04/01 20:43",7,0,0,0,128,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,16,2,0,0,1,6,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0
"41","2014/04/01 20:48",8,0,0,0,146,0,2,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,3,8,0,1,0,0,0,1,4,1,0,1,1,2,0,1,0,0
"42","2014/04/01 20:53",3,0,0,0,130,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,16,3,0,0,4,9,2,2,2,3,2,2,6,3,2,6,3,3,2,2,2,2
"43","2014/04/01 20:58",8,0,0,0,154,0,2,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,1,0,0,2,7,2,1,1,1,1,1,5,1,1,3,1,1,1,1,1,1
"44","2014/04/01 21:03",3,0,0,0,225,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,19,1,0,0,3,10,1,0,0,1,2,2,5,0,0,0,3,3,0,1,0,1
"45","2014/04/01 21:08",8,0,0,0,156,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,2,0,0,2,7,4,1,2,2,3,1,5,2,2,2,2,2,2,3,2,2
"46","2014/04/01 21:13",3,0,0,0,242,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,1,6,1,0,1,1,1,1,4,1,0,1,1,1,1,2,1,0
"47","2014/04/01 21:18",8,0,0,0,252,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,19,2,0,0,3,10,1,1,2,2,2,4,5,2,2,2,2,2,2,2,1,2
"48","2014/04/01 21:23",4,0,0,0,122,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,16,3,0,0,3,8,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2
"49","2014/04/01 21:28",7,0,0,0,164,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,1,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0
"50","2014/04/01 21:33",8,0,0,0,165,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,18,56,22,1,0,0,2,7,1,1,2,1,4,2,6,1,1,2,1,1,1,1,1,1
"51","2014/04/01 21:38",3,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,14,59,16,1,0,0,1,5,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0
"52","2014/04/01 21:43",88,4,0,0,225,0,3,0,0,5,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,80,27,2,0,0,3,8,1,2,1,1,1,2,5,2,1,1,2,2,2,2,1,2
"53","2014/04/01 21:48",41,8,0,0,223,0,3,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,76,24,1,0,0,2,18,0,1,1,1,0,0,4,1,1,0,0,1,0,2,0,0
"54","2014/04/01 21:53",20,3,0,0,232,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,94,24,2,0,0,2,7,1,2,1,1,2,1,6,2,1,2,3,2,2,1,1,2
"55","2014/04/01 21:58",16,4,0,0,151,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,91,17,2,0,0,2,6,1,1,1,1,2,1,5,2,1,1,2,1,1,3,1,1
"56","2014/04/01 22:03",17,3,0,0,177,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,19,89,20,13,0,0,14,31,12,10,15,11,12,14,17,11,16,11,15,16,16,14,12,12
"57","2014/04/01 22:08",10,0,0,0,178,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,101,22,20,0,0,22,26,17,19,21,21,17,25,19,21,16,22,25,20,23,18,23,20
"58","2014/04/01 22:13",32,3,0,0,256,0,1,0,0,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,17,88,23,29,0,0,30,35,25,28,28,27,27,31,34,28,23,31,32,30,32,29,25,31
"59","2014/04/01 22:18",33,6,0,0,339,0,2,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,19,64,22,21,0,0,23,28,19,21,21,25,19,21,26,25,19,19,27,22,27,20,25,23
"60","2014/04/01 22:23",22,5,0,0,230,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,11,55,18,23,0,0,26,29,30,24,27,27,23,25,24,25,28,25,26,27,28,26,25,21
"61","2014/04/01 22:28",19,6,0,0,195,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,15,67,23,18,0,0,19,23,15,18,16,19,16,20,20,15,18,17,20,22,17,13,15,15
"62","2014/04/01 22:33",26,3,0,0,188,0,2,0,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,15,63,36,26,0,0,27,39,27,32,28,25,30,31,36,27,27,25,33,29,30,25,27,28
"63","2014/04/01 22:38",21,4,0,0,96,0,1,0,0,1,0,2,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,4,0,15,61,28,22,0,0,23,27,24,22,23,22,22,23,30,23,21,21,21,21,24,22,20,19
"64","2014/04/01 22:43",29,8,0,0,142,0,1,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,15,67,37,33,0,0,36,41,32,32,36,38,36,34,38,28,32,31,33,33,28,30,28,30
"65","2014/04/01 22:48",19,4,0,0,150,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,27,68,40,56,0,0,56,61,55,47,55,48,51,53,49,53,48,49,53,43,52,46,50,55
"66","2014/04/01 22:53",14,2,0,0,117,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,19,58,42,66,0,0,70,70,58,66,61,60,65,66,70,64,66,63,70,67,67,61,64,62
"67","2014/04/01 22:58",20,1,0,0,311,0,1,0,0,4,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,19,68,42,52,0,0,60,64,49,58,53,60,52,63,57,56,50,58,61,53,63,57,52,61
"68","2014/04/01 23:03",18,1,0,0,207,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,41,31,38,43,0,0,47,53,47,47,48,47,49,49,51,43,44,40,48,43,46,45,49,47
"69","2014/04/01 23:08",12,2,0,0,180,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,58,33,36,50,0,0,47,52,47,56,46,47,52,46,51,41,43,47,46,44,43,46,45,51
"70","2014/04/01 23:13",11,0,0,0,156,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,41,34,31,45,0,0,44,49,37,42,39,40,43,49,46,43,38,42,42,44,47,40,45,45
"71","2014/04/01 23:18",11,1,0,0,148,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,21,31,42,47,0,0,48,57,50,46,48,46,42,43,51,45,44,44,54,47,42,46,51,51
"72","2014/04/01 23:23",14,1,0,0,149,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,28,29,42,52,0,0,54,63,56,52,52,52,53,52,63,60,56,51,57,58,50,55,53,54
"73","2014/04/01 23:28",13,1,0,0,120,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,43,38,57,0,0,61,68,57,57,60,56,58,57,66,64,58,60,63,56,62,57,61,58
"74","2014/04/01 23:33",12,1,0,0,192,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,30,38,40,36,0,0,42,49,40,42,44,42,43,46,45,41,41,43,43,38,41,40,42,38
"75","2014/04/01 23:38",14,1,0,0,178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,35,38,49,0,0,53,61,50,51,50,47,55,53,50,50,48,43,49,54,49,50,53,53
"76","2014/04/01 23:43",17,1,0,0,184,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,22,39,35,39,0,0,39,38,33,38,39,34,37,37,43,40,39,37,38,37,33,34,36,38
"77","2014/04/01 23:48",9,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,12,39,38,45,0,0,43,47,41,39,40,37,39,37,46,41,39,40,42,39,43,38,39,39
"78","2014/04/01 23:53",10,1,0,0,253,0,0,0,0,0,0,0,0,0,1,0,0,73,0,0,0,0,0,0,0,0,0,4,0,13,37,36,41,0,0,45,47,41,42,40,35,40,41,50,40,40,42,40,37,38,42,45,35
"79","2014/04/01 23:58",12,0,0,0,230,0,0,0,0,0,0,0,0,0,5,0,0,199,0,0,0,0,0,0,0,0,0,5,0,14,41,31,32,0,0,32,37,29,33,33,31,35,39,41,30,33,31,34,33,30,30,34,29
"80","2014/04/02 00:03",5,0,0,0,366,0,0,0,0,0,0,0,0,0,2,0,0,287,0,0,0,0,0,0,0,0,0,4,0,10,40,33,20,0,0,22,28,23,19,20,22,21,22,25,21,21,19,18,21,22,21,19,19
"81","2014/04/02 00:08",10,0,0,0,248,0,0,0,0,0,0,0,2,0,2,0,0,338,0,0,0,0,0,0,0,0,0,4,0,12,61,24,16,0,0,16,21,16,14,16,16,14,14,18,17,15,14,15,16,13,17,14,13
"82","2014/04/02 00:13",14,0,0,0,134,0,0,0,0,1,0,0,1,0,4,0,0,379,0,0,0,0,0,0,0,0,0,4,0,18,54,25,19,0,0,17,24,20,24,15,21,19,20,21,20,17,20,18,15,22,19,16,18
"83","2014/04/02 00:18",5,0,0,0,185,0,0,0,0,1,0,0,0,0,1,0,0,401,0,0,0,0,0,0,0,0,0,3,0,12,49,25,10,0,0,15,21,10,12,15,14,11,13,14,12,14,13,13,10,12,10,13,12
"84","2014/04/02 00:23",18,1,0,0,194,0,0,0,0,1,0,0,0,0,2,0,0,403,0,0,0,0,0,0,0,0,0,5,0,17,51,26,14,0,0,13,18,14,14,19,14,13,15,21,14,13,14,14,14,14,15,12,12
"85","2014/04/02 00:28",9,0,0,0,247,0,0,0,0,1,0,0,0,0,2,0,0,358,99,0,0,0,0,0,0,0,0,4,0,17,38,24,14,0,0,15,18,10,11,14,14,11,9,18,12,15,14,12,13,8,13,11,12
"86","2014/04/02 00:33",5,0,0,0,248,0,0,0,0,0,0,0,0,0,1,0,0,3,466,0,0,0,0,0,0,0,0,3,0,31,40,26,7,0,0,7,16,7,6,7,6,7,7,9,8,8,7,9,9,6,8,7,10
"87","2014/04/02 00:38",10,0,0,0,244,0,0,0,0,0,0,0,0,0,2,0,0,3,503,0,0,0,0,0,0,0,0,4,0,19,10,18,2,0,0,3,8,2,2,2,2,2,2,6,2,2,2,3,2,2,2,2,2
"88","2014/04/02 00:43",13,2,0,0,381,0,0,0,0,1,0,0,0,0,1,0,0,3,514,0,0,0,0,0,0,0,0,3,0,20,22,18,3,0,0,3,10,2,4,2,3,2,7,8,2,4,2,5,3,3,2,4,1
"89","2014/04/02 00:48",9,0,0,0,492,0,0,0,0,0,0,0,0,0,3,0,0,3,524,0,0,0,0,0,0,0,0,4,0,19,16,25,14,0,0,10,15,7,8,7,7,6,10,13,8,9,7,8,10,7,6,10,8
"90","2014/04/02 00:53",15,1,0,0,472,0,0,0,0,0,0,0,0,0,2,0,0,4,141,0,0,0,0,0,0,0,0,4,0,23,19,21,11,0,0,11,14,9,11,9,8,11,14,13,8,11,10,14,9,9,7,10,7
"91","2014/04/02 00:58",11,1,0,0,524,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,22,23,14,0,0,13,18,12,14,10,13,10,13,20,14,9,12,12,14,12,14,14,11
"92","2014/04/02 01:03",26,1,0,0,363,0,0,0,0,1,0,0,0,0,2,0,0,6,0,0,0,58,0,0,0,0,0,5,0,22,32,26,12,0,0,11,22,13,14,11,10,13,10,15,11,13,9,10,16,13,11,12,9
"93","2014/04/02 01:08",10,1,0,0,262,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,41,21,7,0,0,8,12,7,7,5,6,7,6,11,9,6,6,7,6,8,9,6,8
"94","2014/04/02 01:13",10,1,0,0,391,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,38,20,5,0,0,6,10,5,5,4,4,7,7,10,5,5,5,6,5,4,6,5,7
"95","2014/04/02 01:18",10,1,0,0,358,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28,42,20,6,0,0,7,14,6,6,6,6,6,7,10,6,6,6,7,6,8,7,7,6
"96","2014/04/02 01:23",95,2,2,0,466,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,43,24,3,0,0,5,10,9,4,3,5,4,6,6,4,6,4,6,6,5,4,4,3
