"11","2014/04/01 18:18",1,3,5,1,10,13,0,0,1,4,5,5,4,59,2,9,3,5,4,6,5,3,4,5,5,3,7,3,3,5,3,3,5,4,4,4,5,6,4,4,5,4,5,4,4,3,5,8,5,4,4,4,5,4,5,3,8,5,3,4,3,4,3,4,7,2,4,5,3,5,5,5,6,7,6,4,4,6,4,8,3,6,5,4,5,6,5,5,2,3,5,5,5,4,5,4,4,4,7,6,4,4,6,4,6,5,4,6,4,7,6,5,4,6,4,5,4,4,5,3,6,6,5,5,3,4,7,6
"12","2014/04/01 18:23",1,3,5,1,10,13,0,0,1,9,9,9,10,65,10,10,5,12,8,14,11,7,11,12,12,7,10,7,10,13,10,10,10,10,10,11,11,13,10,9,10,8,10,10,9,7,9,16,13,10,10,8,16,9,12,5,15,9,7,8,7,10,8,11,13,5,11,14,8,9,9,9,12,14,11,8,10,10,11,10,7,12,11,11,9,10,15,10,7,7,10,10,9,9,11,7,11,9,11,12,11,10,11,7,12,8,10,13,10,14,8,11,9,11,9,10,9,8,14,6,9,12,12,10,5,9,13,12
"13","2014/04/01 18:28",2,4,6,1,11,14,0,0,1,4,6,4,5,61,3,6,6,6,4,7,6,3,5,5,6,2,5,4,4,7,3,5,5,3,4,5,7,6,5,5,5,5,6,5,5,5,4,8,5,5,3,5,6,4,5,4,10,5,7,6,5,4,3,4,5,2,5,6,4,5,6,4,5,8,5,4,4,5,5,4,4,5,5,3,5,5,6,5,2,8,5,5,5,5,4,5,5,5,7,5,5,5,4,4,7,3,8,6,4,6,5,5,4,6,5,5,5,3,5,3,6,5,4,4,4,3,6,6
"14","2014/04/01 18:33",1,3,5,1,10,13,0,0,1,9,9,8,8,64,6,9,5,10,8,11,8,5,7,8,10,5,9,6,5,10,7,7,10,7,10,7,9,12,12,7,9,9,8,7,11,7,8,14,12,7,7,6,11,7,8,9,12,8,6,7,7,8,6,7,10,6,8,10,7,8,9,6,11,9,11,7,7,9,8,9,7,9,13,8,7,8,12,7,5,7,9,7,9,8,8,8,8,8,10,9,9,9,7,6,10,7,12,10,8,11,7,8,7,9,8,8,8,7,8,4,8,11,9,8,4,6,10,10
"15","2014/04/01 18:38",2,4,5,1,11,14,0,0,2,7,8,8,8,64,6,8,5,10,7,11,8,5,7,8,8,5,7,6,5,10,7,8,7,8,9,6,9,9,10,7,9,7,8,8,7,6,8,13,9,7,7,6,9,9,9,7,13,7,5,7,6,7,7,8,10,5,7,10,10,7,8,6,9,10,9,6,7,8,8,8,9,8,8,8,7,9,11,7,5,5,8,8,9,6,8,5,7,7,10,9,9,8,6,5,8,5,7,9,9,11,6,7,7,8,7,8,7,6,9,5,9,10,9,7,5,6,9,10
"16","2014/04/01 18:43",1,3,5,1,10,13,0,0,2,11,12,11,11,66,6,12,7,13,10,15,12,7,12,12,13,7,11,7,8,14,10,10,10,10,11,10,14,13,13,9,11,9,11,9,12,11,12,19,12,9,9,8,12,10,12,7,14,10,9,9,9,10,9,11,15,7,10,14,8,11,11,9,14,12,12,10,10,12,11,11,10,10,12,7,11,11,15,11,6,8,12,11,11,9,10,8,12,10,14,12,12,11,9,7,12,8,9,13,10,18,13,11,9,11,11,12,10,8,12,7,10,14,12,10,6,7,13,13
"17","2014/04/01 18:48",1,3,5,1,10,13,0,0,2,6,6,6,5,60,4,6,5,7,6,8,6,4,7,5,7,4,5,4,5,8,4,4,6,6,6,7,6,6,8,5,6,5,7,5,6,5,6,10,6,5,6,5,7,5,7,4,9,5,3,7,4,5,5,6,9,4,6,8,4,6,6,6,7,7,7,6,5,7,5,8,4,5,8,5,6,6,8,5,2,5,7,5,6,5,6,5,7,6,8,7,8,6,4,4,6,5,5,8,6,10,8,6,6,8,5,7,5,5,7,4,5,7,7,5,4,5,7,8
"18","2014/04/01 18:53",1,3,5,1,10,13,0,0,2,7,10,8,8,64,6,9,5,12,8,12,10,6,9,9,9,6,9,7,9,11,9,9,8,8,9,8,10,9,7,7,10,8,9,7,9,6,9,17,10,8,10,6,9,8,10,6,12,7,5,9,7,9,6,9,10,5,8,11,6,9,13,8,11,9,12,7,11,10,9,9,7,9,9,9,8,9,13,7,5,7,10,9,8,8,8,6,9,7,11,10,8,9,7,5,9,6,8,10,8,13,9,9,7,11,8,11,8,7,9,5,8,11,11,8,5,6,10,10
"19","2014/04/01 18:58",1,3,5,1,10,13,0,0,2,3,5,5,5,60,3,5,3,6,4,7,5,3,4,5,5,2,7,4,3,7,3,5,6,3,4,5,5,8,4,4,6,4,4,4,5,4,5,10,5,4,6,4,5,4,7,3,9,4,7,6,4,3,6,5,7,2,4,6,4,5,4,4,6,6,6,4,5,6,5,5,4,5,6,2,4,5,6,4,2,3,5,5,5,4,4,4,5,5,6,7,5,5,4,3,5,4,5,6,4,8,6,4,5,6,4,5,5,4,5,3,5,6,8,5,2,3,6,6
"20","2014/04/01 19:03",2,4,6,2,11,14,0,1,2,6,7,9,8,63,4,8,5,10,6,11,10,5,7,9,8,5,7,5,5,11,10,9,12,6,8,6,9,10,7,8,8,7,8,6,11,6,7,12,8,7,7,5,10,7,8,6,12,7,5,7,6,7,6,7,9,5,7,10,6,8,7,7,9,9,12,6,6,8,7,8,7,7,9,5,7,9,11,7,6,6,8,7,7,6,8,5,8,7,10,9,8,7,6,5,9,5,7,9,7,11,7,7,7,11,7,9,6,6,8,4,8,10,8,8,5,5,10,10
"21","2014/04/01 19:08",5,8,9,8,14,20,0,5,4,7,12,11,13,63,8,15,7,12,9,13,12,7,11,12,10,7,11,8,8,13,11,10,10,9,10,10,11,10,10,9,12,11,11,9,9,9,10,14,12,11,13,9,11,11,11,8,14,10,8,12,10,10,9,9,13,9,9,13,7,10,11,9,13,12,12,13,9,14,9,13,8,10,11,12,9,10,13,9,8,9,14,12,10,10,11,10,13,8,13,12,11,11,9,7,12,9,10,12,10,14,11,11,9,12,11,10,9,9,13,7,9,12,14,11,7,7,11,15
"22","2014/04/01 19:13",3,4,6,3,11,15,0,5,5,10,12,16,9,68,12,14,8,16,10,15,15,10,10,14,10,10,11,8,9,14,12,12,10,10,10,11,12,11,14,10,14,9,13,10,13,12,12,16,12,11,12,10,12,11,13,7,15,10,11,12,9,12,10,11,12,8,14,14,7,11,13,9,16,13,14,10,9,10,13,13,9,10,13,11,12,11,14,11,8,9,13,15,10,10,13,9,11,9,13,13,13,12,9,7,11,10,10,12,15,15,13,10,11,12,14,12,10,11,13,8,11,11,14,13,8,8,13,14
"23","2014/04/01 19:18",3,5,7,3,12,17,0,0,3,7,11,13,10,66,7,13,11,14,10,18,14,8,10,12,11,9,10,6,8,16,11,10,9,10,11,9,15,13,10,9,11,12,13,11,10,12,13,17,13,11,10,9,11,12,13,9,17,11,10,12,11,11,8,11,12,9,12,16,8,11,11,8,13,10,15,10,9,12,13,12,8,9,12,10,12,12,16,11,8,9,10,11,11,11,13,10,12,10,14,14,12,12,9,7,10,9,10,12,13,16,11,11,9,12,13,12,9,11,12,10,12,13,12,15,10,7,13,13
"24","2014/04/01 19:23",2,4,6,1,11,14,0,1,1,7,13,12,9,64,9,12,6,12,8,13,12,7,9,11,10,7,9,6,8,13,8,8,9,9,9,9,11,11,9,8,10,8,12,8,10,8,10,16,10,9,7,8,10,10,10,7,23,9,9,10,7,9,7,9,12,6,11,13,8,9,10,7,13,11,10,9,7,10,9,10,8,8,11,7,10,10,12,9,6,8,12,10,9,9,9,7,10,8,13,11,9,10,9,6,11,6,9,12,8,16,10,10,8,10,10,11,9,9,11,6,12,12,13,10,6,7,11,12
"25","2014/04/01 19:28",2,5,7,1,12,14,0,0,1,9,9,12,8,64,7,12,6,12,12,14,13,8,8,10,9,8,8,7,9,13,9,9,10,10,8,7,10,9,10,11,11,7,12,10,11,10,11,13,10,11,8,10,9,7,11,6,13,10,9,12,9,10,6,9,11,6,12,11,8,10,12,11,14,10,11,10,7,10,11,11,8,9,10,9,10,9,13,9,10,10,10,11,10,8,12,8,10,9,12,12,10,12,9,6,9,6,9,10,12,13,10,9,9,10,11,11,9,9,10,6,10,11,12,9,7,7,11,12
"26","2014/04/01 19:33",8,7,9,3,17,20,0,8,2,10,10,11,8,64,26,13,9,14,8,11,13,8,8,9,11,9,8,5,8,13,11,8,9,8,13,8,11,10,9,10,12,10,14,8,12,10,9,14,10,10,8,8,52,10,11,10,12,9,10,13,8,13,8,9,10,6,12,14,9,14,12,9,13,9,11,9,7,10,13,11,13,12,12,8,10,10,16,8,8,7,11,12,12,9,10,10,12,9,15,14,10,12,10,8,9,8,11,13,11,13,10,9,9,11,14,11,11,11,14,9,10,11,11,10,8,5,11,13
"27","2014/04/01 19:38",3,4,6,1,11,16,0,1,2,10,11,12,10,67,10,13,9,14,11,16,13,7,12,12,14,11,11,10,9,15,11,11,10,13,14,10,14,15,11,10,14,10,12,9,12,11,12,19,14,12,9,10,14,10,15,7,16,11,8,11,10,11,9,11,16,7,12,14,10,13,14,10,15,12,14,10,14,12,14,11,9,12,12,10,12,12,16,9,7,13,12,10,12,10,12,10,14,12,14,13,12,13,10,7,12,8,10,15,12,18,11,12,11,12,10,12,11,9,12,9,11,14,16,12,8,9,14,13
"28","2014/04/01 19:43",2,3,5,1,10,13,0,0,1,13,13,14,12,66,14,14,13,15,12,15,15,13,14,14,14,12,13,14,12,13,13,14,15,13,18,14,15,15,13,14,12,14,13,12,14,12,14,16,14,12,14,14,13,13,13,13,16,12,12,13,12,15,15,13,15,12,12,15,12,13,13,12,16,14,13,12,14,13,14,13,12,13,14,13,15,13,14,12,11,14,14,15,13,12,13,14,14,13,14,13,12,13,13,12,16,13,14,16,12,16,14,14,13,15,13,13,13,12,15,12,13,13,13,12,11,12,13,15
"29","2014/04/01 19:48",1,3,5,2,10,13,0,0,1,8,9,8,8,62,8,8,8,9,8,9,10,8,8,7,8,6,9,7,8,10,8,9,8,9,10,8,8,8,7,11,8,8,7,6,8,8,9,10,9,8,9,7,9,8,7,9,10,8,6,7,7,10,7,9,10,7,10,10,10,7,7,7,9,9,9,8,7,7,6,9,8,7,8,7,8,7,11,6,7,7,8,10,8,6,9,7,10,7,9,9,8,7,7,7,9,6,7,9,9,10,9,8,7,10,8,8,9,7,7,7,8,9,8,8,7,6,7,15
"30","2014/04/01 19:53",1,3,5,2,10,13,0,0,1,8,7,9,7,63,8,9,6,8,7,9,9,6,9,8,8,7,7,6,6,9,6,8,8,7,9,9,8,8,10,11,8,7,8,7,8,9,8,10,7,12,7,7,7,7,8,5,11,7,7,8,7,8,7,9,7,6,8,8,6,7,9,6,9,8,9,9,7,10,8,8,6,6,9,10,8,8,9,8,6,8,8,8,7,7,8,7,7,8,11,9,7,8,7,5,8,6,7,8,9,9,10,7,7,10,9,7,7,7,8,6,8,7,8,8,7,6,8,9
"31","2014/04/01 19:58",2,4,6,2,11,14,0,3,18,7,9,8,9,66,7,12,7,11,8,15,11,7,9,9,11,6,10,6,7,11,9,8,15,7,9,10,9,10,12,8,11,8,9,8,10,8,9,14,10,9,7,8,11,8,10,6,13,8,7,8,8,9,6,10,11,5,11,11,11,10,8,7,10,11,11,9,9,10,8,10,7,9,9,8,9,9,13,9,9,9,10,9,9,9,8,7,9,7,12,10,10,9,8,6,10,7,8,11,8,12,11,10,8,15,8,10,8,8,11,5,13,11,9,8,6,8,13,11
"32","2014/04/01 20:03",3,5,6,2,11,15,0,0,2,10,12,12,14,67,8,12,14,15,10,16,13,10,18,12,13,9,13,9,12,15,13,11,16,11,14,10,13,14,11,10,14,11,13,11,17,14,12,21,14,13,12,12,13,19,13,10,16,10,8,13,10,12,12,12,15,8,11,16,8,11,13,10,17,16,17,12,14,12,12,15,10,12,12,12,13,14,16,11,8,12,12,16,11,11,11,11,13,11,17,16,12,11,13,10,13,9,11,19,16,18,12,12,11,14,11,14,11,12,12,10,12,16,14,10,12,9,14,17
"33","2014/04/01 20:08",2,4,6,2,11,14,0,5,5,9,12,12,12,66,9,11,7,13,11,16,12,7,12,13,12,8,11,7,8,15,10,8,9,10,11,10,12,12,12,9,12,10,10,9,11,8,13,17,12,10,10,10,13,15,12,6,13,12,8,12,9,11,8,10,15,7,10,14,10,12,11,8,14,14,18,12,12,13,10,10,10,13,14,7,10,10,14,13,7,8,14,10,12,10,12,9,11,12,14,12,12,11,12,9,13,8,11,16,10,17,12,10,10,13,11,12,11,10,12,6,12,14,12,10,7,8,11,13
"34","2014/04/01 20:13",2,4,6,2,10,14,0,1,2,7,11,12,9,65,9,12,7,13,10,15,14,7,15,12,13,9,12,7,8,15,10,9,11,10,10,8,14,14,13,11,13,10,12,9,13,11,12,17,12,10,10,10,13,13,12,8,16,9,7,10,10,10,9,11,15,6,11,13,9,11,11,8,14,15,15,11,9,13,10,11,8,10,13,8,10,12,16,11,6,9,13,10,11,11,11,8,12,10,15,14,12,11,10,7,12,10,10,12,10,17,12,13,10,12,12,12,11,9,12,8,10,14,14,14,7,8,14,13
"35","2014/04/01 20:18",3,4,6,2,11,14,0,2,2,9,11,13,11,65,8,12,7,13,10,15,12,7,13,11,13,7,10,7,7,14,9,8,10,11,10,9,13,13,9,8,11,9,12,8,13,9,11,18,11,8,8,8,14,11,12,9,14,8,7,8,7,9,6,11,13,6,11,14,9,11,10,9,13,14,14,9,10,12,11,11,8,12,11,7,9,11,17,9,6,8,11,11,12,9,10,8,11,11,14,13,11,10,8,8,11,11,9,13,9,17,10,11,9,10,10,11,9,8,13,6,11,13,12,10,6,8,12,13
"36","2014/04/01 20:23",1,3,5,1,10,13,0,1,3,9,11,11,10,65,8,11,6,14,10,15,12,7,11,12,11,6,11,7,8,13,9,9,11,14,10,9,12,12,9,9,11,9,10,8,11,8,11,18,11,10,7,8,12,10,14,9,15,10,7,8,7,11,10,10,13,6,10,15,8,10,12,8,12,12,12,9,10,11,10,10,8,11,12,7,11,10,15,9,5,6,11,10,11,9,9,8,11,9,13,11,11,10,8,6,12,8,8,12,9,16,9,11,9,9,10,12,9,8,12,6,11,12,13,12,6,7,13,13
"37","2014/04/01 20:28",2,4,6,1,11,14,0,1,3,7,12,11,11,66,13,11,7,15,10,16,14,8,10,11,12,8,10,8,11,15,10,9,11,9,11,12,11,13,10,9,11,10,10,9,12,8,11,22,12,11,10,8,19,12,11,8,16,10,6,8,9,12,9,10,14,7,11,14,8,11,10,9,13,13,14,9,12,14,10,12,9,10,12,10,10,11,15,9,7,7,13,10,11,10,10,8,13,9,14,12,13,11,9,6,13,9,11,13,11,17,10,11,10,13,11,14,11,9,13,9,11,14,15,10,7,7,14,14
"38","2014/04/01 20:33",1,3,5,1,10,13,0,0,2,8,11,10,10,65,6,12,7,14,9,18,13,7,10,12,11,6,11,7,9,14,9,10,9,9,13,10,12,13,9,8,12,10,9,8,15,9,10,18,11,9,9,8,15,11,11,9,13,10,6,9,8,10,8,10,13,6,12,13,9,10,11,9,13,12,12,9,11,12,10,11,8,12,14,8,9,11,15,10,9,7,11,12,11,9,9,7,11,9,14,13,12,12,8,7,12,9,9,12,10,18,10,11,9,13,10,13,9,8,12,6,10,12,16,10,7,7,13,13
"39","2014/04/01 20:38",1,3,5,1,10,13,0,0,2,9,10,10,10,65,7,10,7,13,10,15,12,7,11,13,10,7,11,7,7,13,10,10,9,10,12,10,11,13,10,9,12,11,9,10,11,9,11,20,11,9,9,8,12,10,11,8,18,10,6,9,7,11,7,11,14,6,10,16,7,10,10,10,12,12,13,9,9,11,10,10,7,11,14,8,10,11,15,10,6,6,13,10,11,9,10,8,11,10,15,11,11,13,8,6,11,7,9,12,9,17,11,11,9,10,9,13,9,10,12,6,12,13,12,12,6,7,13,12
"40","2014/04/01 20:43",1,3,5,1,10,13,0,0,1,9,12,11,11,66,7,13,8,13,10,14,13,10,12,13,11,7,10,7,8,15,11,9,10,10,12,10,14,13,10,9,13,12,11,10,13,9,12,20,12,10,9,10,13,10,14,8,16,10,7,11,8,9,9,12,15,6,11,16,9,12,11,9,12,13,15,10,9,13,11,10,9,10,15,9,10,12,15,9,6,10,13,10,11,11,10,9,11,12,15,13,12,12,8,7,11,9,9,14,10,18,12,13,9,9,10,13,10,9,12,5,10,14,13,11,9,8,13,14
"41","2014/04/01 20:48",2,4,5,1,10,13,0,0,1,7,10,10,9,65,6,11,7,12,10,14,11,7,9,11,9,6,10,6,7,13,8,8,8,9,14,9,10,12,8,10,12,11,10,7,9,7,11,17,11,8,8,9,12,10,11,5,14,9,6,8,6,9,10,11,14,6,10,13,7,10,11,7,12,11,14,9,10,12,10,10,7,9,10,7,9,10,16,8,5,8,12,9,10,8,8,8,10,8,14,10,10,10,7,6,11,7,10,11,8,15,9,10,8,9,9,10,9,7,10,5,9,12,11,9,5,6,13,12
