LDEV_IOPS02.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:00X(X30-1)","00:02:05X(X509-1)","00:02:08X(X312-1)","00:02:09X(X611-1)","00:02:0AX(X665-1)","00:02:0BX(X717-1)","00:02:10X(X510-1)","00:02:11X(X511-1)","00:02:12X(X512-1)","00:02:13X(X513-1)","00:02:14X(X514-1)","00:02:15X(X515-1)","00:02:16X(X516-1)","00:02:17X(X517-1)","00:02:18X(X518-1)","00:02:19X(X519-1)","00:02:1AX(X520-1)","00:02:1BX(X521-1)","00:02:1CX(X522-1)","00:02:1DX(X523-1)","00:02:1EX(X524-1)","00:02:1FX(X525-1)","00:02:20X(X526-1)","00:02:21X(X527-1)","00:02:24(11-8)","00:02:25(11-8)","00:02:26(11-8)","00:02:27(11-8)","00:02:28(11-8)","00:02:29(11-8)","00:02:2A(11-8)","00:02:2B(11-8)","00:02:2C(11-9)","00:02:2D(11-9)","00:02:2E(11-9)","00:02:2F(11-9)","00:02:30(11-9)","00:02:31(11-9)","00:02:32(11-9)","00:02:33(11-9)","00:02:34(11-9)","00:02:35(11-9)","00:02:36(11-9)","00:02:37(11-9)","00:02:38(11-9)","00:02:39(11-9)","00:02:3A(11-9)","00:02:3B(11-9)","00:02:3C(11-9)","00:02:3D(11-9)","00:02:3E(11-9)","00:02:3F(11-9)","00:02:40(11-7)","00:02:41(11-7)","00:02:42X(X528-1)","00:02:43X(X191-1)","00:02:46(11-7)","00:02:DAX(X529-1)","00:02:E3X(X530-1)","00:02:E4X(X531-1)","00:02:E5X(X532-1)","00:02:EDX(X21-1)","00:02:EEX(X22-1)","00:02:EFX(X23-1)","00:02:F9X(X33-1)","00:02:FBX(X533-1)","00:02:FCX(X534-1)","00:02:FDX(X535-1)","00:02:FEX(X536-1)","00:02:FFX(X539-1)"
"43","2014/04/01 20:58",0,1,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,1,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,15,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,7,0,0,0,0,12,11,11,11,1
"44","2014/04/01 21:03",0,1,0,0,0,0,1,0,0,4,0,1,2,0,0,3,1,0,0,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,16,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,14,0,0,0,0,11,12,12,11,1
"45","2014/04/01 21:08",0,2,0,0,0,0,7,1,1,2,1,2,4,2,2,2,3,3,2,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,16,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,10,0,0,0,0,11,11,12,11,1
"46","2014/04/01 21:13",0,1,0,0,0,0,3,1,1,2,1,0,0,1,1,1,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,1,7,0,0,0,0,8,12,12,12,1
"47","2014/04/01 21:18",0,2,0,0,0,0,2,1,1,3,3,2,1,2,2,2,1,2,1,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1,7,0,0,0,0,9,12,12,12,1
"48","2014/04/01 21:23",0,5,0,0,0,0,2,3,2,2,2,2,2,2,2,2,2,3,2,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,7,0,0,0,0,9,11,12,11,1
"49","2014/04/01 21:28",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,9,11,11,11,1
"50","2014/04/01 21:33",0,3,0,0,0,0,1,1,1,4,1,2,2,4,1,3,1,1,2,5,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,7,0,0,0,0,11,12,12,11,1
"51","2014/04/01 21:38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,10,11,11,11,1
"52","2014/04/01 21:43",0,2,0,0,0,0,1,1,1,1,2,1,1,2,2,0,1,0,1,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7,0,0,0,0,9,12,12,12,1
"53","2014/04/01 21:48",0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,15,0,0,0,0,14,12,12,12,1
"54","2014/04/01 21:53",0,2,0,0,0,0,1,2,1,1,1,5,3,1,2,2,2,2,1,8,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,8,0,0,0,0,10,12,12,12,1
"55","2014/04/01 21:58",0,1,0,0,0,0,1,3,1,1,1,1,2,1,1,1,1,1,1,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,7,0,0,0,0,12,11,11,11,1
"56","2014/04/01 22:03",0,11,0,0,0,0,17,20,12,18,12,16,16,13,11,20,17,11,12,18,11,15,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,15,1,7,0,0,0,0,9,12,12,12,1
"57","2014/04/01 22:08",0,17,0,0,0,0,17,17,22,20,20,18,23,22,16,22,16,22,21,25,19,15,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,22,19,1,10,0,0,0,0,9,11,11,11,1
"58","2014/04/01 22:13",0,28,0,0,0,0,29,27,27,31,27,30,29,36,27,35,28,29,27,34,28,26,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,29,29,1,7,0,0,0,0,9,11,11,11,1
"59","2014/04/01 22:18",0,25,0,0,0,0,24,26,24,29,19,20,22,22,19,23,18,20,22,26,27,23,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,26,22,0,7,0,0,0,0,9,12,12,11,1
"60","2014/04/01 22:23",0,20,0,0,0,0,27,20,22,27,23,25,27,28,20,21,28,23,23,23,22,25,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,27,19,1,6,0,0,0,0,8,11,11,11,1
"61","2014/04/01 22:28",0,17,0,0,0,0,16,18,21,22,21,18,19,23,18,19,19,18,20,20,21,15,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,16,18,0,7,0,0,0,0,9,11,11,11,1
"62","2014/04/01 22:33",0,29,0,0,0,0,28,28,28,33,25,30,25,26,29,31,28,28,37,27,27,28,25,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,32,28,1,7,0,0,0,0,11,12,12,11,1
"63","2014/04/01 22:38",0,20,0,0,0,0,23,22,21,25,23,20,23,23,25,24,21,23,24,24,26,25,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,25,20,1,9,0,0,0,0,9,11,11,11,1
"64","2014/04/01 22:43",0,30,0,0,0,0,32,32,34,33,30,33,32,36,33,29,34,37,32,41,33,34,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,38,30,1,7,0,0,0,0,8,11,11,11,1
"65","2014/04/01 22:48",0,56,0,0,0,0,53,49,51,46,48,52,54,58,46,51,51,51,55,54,46,50,49,46,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,51,0,0,52,46,1,7,0,0,0,0,9,12,12,11,1
"66","2014/04/01 22:53",0,66,0,0,0,0,62,62,62,67,67,67,64,61,62,67,56,64,63,73,62,62,60,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,63,67,1,7,0,0,0,0,9,12,12,12,1
"67","2014/04/01 22:58",0,55,0,0,0,0,54,53,50,54,54,56,55,57,58,57,55,58,58,58,58,63,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,54,0,0,53,54,1,7,0,0,0,0,12,11,11,11,1
"68","2014/04/01 23:03",0,46,1,1,1,1,42,45,42,51,50,47,46,45,46,45,45,40,45,47,45,49,56,55,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,50,38,1,12,0,0,0,0,11,12,12,11,1
"69","2014/04/01 23:08",0,49,0,0,0,0,48,43,49,44,51,48,44,52,47,46,48,51,50,57,45,48,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,46,0,0,46,45,0,10,0,0,0,0,11,11,11,11,1
"70","2014/04/01 23:13",0,46,0,0,0,0,46,41,40,44,41,43,41,43,45,38,47,43,46,50,39,43,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,49,39,1,239,0,0,0,0,155,11,12,12,0
"71","2014/04/01 23:18",0,47,0,0,0,0,45,52,46,51,50,46,48,43,53,48,48,44,51,51,46,52,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,46,46,1,122,0,0,0,0,164,12,12,11,7
"72","2014/04/01 23:23",0,53,0,0,0,0,55,60,56,57,58,57,57,52,51,56,50,57,51,53,56,54,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,53,47,1,8,0,0,0,0,127,11,11,11,1
"73","2014/04/01 23:28",0,57,0,0,0,0,59,58,57,66,59,58,58,62,58,55,60,56,56,59,55,59,61,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,59,62,0,7,0,0,0,0,260,11,11,11,1
"74","2014/04/01 23:33",0,39,0,0,0,0,42,38,42,42,47,41,42,43,40,38,41,44,42,42,40,41,46,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,42,44,1,7,0,0,0,0,116,12,12,11,1
"75","2014/04/01 23:38",0,49,0,0,0,0,48,59,53,47,49,49,57,42,48,51,51,54,50,49,54,51,55,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,51,52,0,9,0,0,0,0,198,11,11,11,1
