LDEV_Response20.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:01X(X403-1)","00:20:02X(X409-1)","00:20:03X(X49-1)","00:20:04X(X57-1)","00:20:05X(X62-1)","00:20:06X(X64-1)","00:20:07X(X596-1)","00:20:08X(X608-1)","00:20:09(3-1)","00:20:0A(3-2)","00:20:0BX(X19-1)","00:20:0CX(X1033-1)","00:20:0DX(X277-1)","00:20:10X(X333-1)","00:20:11X(X384-1)","00:20:12X(X385-1)","00:20:13X(X389-1)","00:20:14X(X390-1)","00:20:15(1-11)","00:20:16(1-12)","00:20:17(1-12)","00:20:18(1-13)","00:20:19(1-13)","00:20:1A(1-14)","00:20:1B(1-14)","00:20:1C(1-15)","00:20:1D(1-15)","00:20:1E(3-1)","00:20:1F(3-9)","00:20:20(3-9)","00:20:21(3-9)","00:20:22(3-9)","00:20:23(3-9)","00:20:24(3-9)","00:20:25(3-9)","00:20:26(3-9)","00:20:27(3-9)","00:20:28(3-9)","00:20:29(3-6)","00:20:2A(3-7)","00:20:2B(3-7)","00:20:2C(3-8)","00:20:2D(3-8)","00:20:2E(3-9)","00:20:2F(3-9)","00:20:30(1-1)","00:20:31(1-1)","00:20:32(3-11)","00:20:33(3-11)","00:20:34X(X28-1)","00:20:35X(X35-1)","00:20:36X(X36-1)","00:20:37X(X56-1)","00:20:38X(X776-1)","00:20:39X(X58-1)","00:20:3AX(X65-1)","00:20:3BX(X208-1)","00:20:3CX(X306-1)","00:20:3DX(X331-1)","00:20:3EX(X332-1)","00:20:42X(X37-1)","00:20:43X(X38-1)","00:20:44X(X39-1)","00:20:45X(X40-1)","00:20:46X(X41-1)","00:20:48X(X194-1)"
"11","2014/04/01 18:18",1194,1358,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,271,-3,366,2418,1777,2124,-3,-3,2022,-3,-3,-3,-3,1942,1942,-3,-3,2004,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6096,1299,588,6632,-3,1259,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"12","2014/04/01 18:23",1225,2212,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,436,-3,340,2808,1197,1943,-3,-3,2229,-3,-3,-3,-3,2103,2131,-3,-3,2343,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,15561,3402,1545,13560,-3,3338,-3,5277,-3,-3,-3,-3,-3,-3,-3,-3,-3
"13","2014/04/01 18:28",1147,5065,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,651,-3,499,-3,450,2821,1617,2444,-3,-3,2218,-3,-3,-3,-3,3461,1985,-3,125,3484,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,16963,4566,1922,14775,-3,3900,6241,4035,4599,4746,4150,-3,-3,-3,-3,-3,-3
"14","2014/04/01 18:33",1557,1701,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,404,-3,268,-3,360,2188,1696,2341,-3,-3,2324,-3,-3,-3,-3,2166,1747,-3,-3,2297,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6777,1331,624,5712,-3,1236,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"15","2014/04/01 18:38",1833,2119,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,852,-3,477,-3,456,2634,1667,1964,-3,-3,2746,-3,-3,-3,-3,2360,1735,-3,-3,2021,-3,-3,-3,-3,-3,-3,-3,1503,-3,-3,-3,-3,-3,-3,-3,-3,11512,2868,1372,8541,-3,2609,7272,6565,5798,8916,7410,-3,-3,-3,-3,-3,-3
"16","2014/04/01 18:43",1322,2266,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,396,-3,321,2325,1677,2992,-3,-3,2562,-3,-3,-3,-3,2076,1840,-3,-3,2504,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,23044,6034,2487,18970,-3,6762,13388,9018,6177,11017,11537,-3,-3,-3,-3,-3,-3
"17","2014/04/01 18:48",1507,2141,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,285,-3,631,2865,1796,1873,-3,-3,2136,-3,-3,-3,-3,2122,2037,-3,-3,2735,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,16995,7219,3054,16880,-3,8039,-3,5786,-3,-3,-3,-3,-3,-3,-3,-3,-3
"18","2014/04/01 18:53",1839,2272,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,351,-3,539,2396,1634,2220,-3,-3,2395,-3,-3,-3,-3,1615,1487,-3,608,1919,-3,-3,-3,-3,-3,-3,-3,1381,-3,-3,-3,-3,-3,-3,-3,-3,16181,3851,1844,16969,-3,2592,6855,4171,6856,6437,7306,-3,-3,-3,-3,-3,-3
"19","2014/04/01 18:58",1709,1700,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,496,-3,225,2310,1507,1744,-3,-3,2085,-3,-3,-3,-3,2256,1435,-3,-3,1939,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,28070,4934,773,29040,-3,4155,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"20","2014/04/01 19:03",1780,2015,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,538,476,-3,571,2166,1358,1801,-3,-3,2198,-3,-3,-3,-3,1903,2029,-3,-3,2626,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,36556,4256,2712,35755,-3,3601,7303,7813,6332,7658,7600,-3,-3,-3,-3,-3,-3
"21","2014/04/01 19:08",1796,2378,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1565,1126,1001,1558,992,3132,1273,3648,-3,-3,3870,-3,-3,-3,-3,2709,2145,-3,-3,3687,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,21372,4361,1727,19110,-3,3835,-3,2801,-3,-3,24565,-3,-3,-3,-3,-3,-3
"22","2014/04/01 19:13",1938,1806,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,850,627,969,580,1063,2078,1339,1650,-3,-3,1971,-3,-3,-3,-3,2245,3006,-3,-3,3972,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,16332,3331,1021,15499,-3,3022,-3,4064,-3,-3,-3,-3,-3,-3,-3,-3,-3
"23","2014/04/01 19:18",1557,2041,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1205,482,258,1071,2520,1440,1771,-3,-3,2371,-3,-3,-3,-3,3687,1870,-3,-3,2765,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8669,1817,787,7512,-3,1664,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"24","2014/04/01 19:23",1696,1540,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,896,-3,982,-3,620,2286,1755,2579,-3,-3,2782,-3,-3,-3,-3,1945,1779,-3,-3,6528,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,11016,2364,987,9018,-3,2316,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"25","2014/04/01 19:28",2035,2035,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1257,-3,1152,3133,2144,2394,-3,-3,3040,-3,-3,-3,-3,2595,2640,-3,-3,3571,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,11733,2608,1689,10504,-3,3820,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"26","2014/04/01 19:33",9123,1793,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1064,936,705,1158,720,3709,1765,2440,-3,-3,3198,-3,-3,-3,-3,2030,2371,-3,-3,2195,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,21303,6362,2551,17376,-3,3999,9315,9402,11598,6911,5674,-3,-3,-3,-3,-3,-3
"27","2014/04/01 19:38",2488,1801,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,613,496,-3,600,2190,1890,2064,-3,-3,1969,-3,-3,-3,-3,3564,3053,-3,-3,3698,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8754,2041,981,8171,-3,2278,-3,3925,2961,-3,5035,-3,-3,-3,-3,-3,-3
"28","2014/04/01 19:43",1755,1717,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3951,3555,-3,3398,2376,1640,1725,-3,-3,1875,-3,-3,-3,-3,2448,1872,-3,-3,2366,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,39572,8957,4546,36815,-3,7329,-3,23548,-3,-3,-3,-3,-3,-3,-3,-3,-3
"29","2014/04/01 19:48",2017,2071,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,380,-3,952,5409,2664,3758,-3,-3,3825,-3,-3,-3,-3,5424,3183,-3,-3,4840,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8174,1753,722,8393,-3,1669,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"30","2014/04/01 19:53",1609,1869,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,393,-3,393,2648,1893,2384,-3,-3,2472,-3,-3,-3,-3,1854,1576,-3,-3,2171,-3,-3,-3,-3,-3,-3,-3,1142,-3,-3,-3,-3,-3,-3,-3,-3,13327,2461,1112,13758,-3,3146,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"31","2014/04/01 19:58",1210,2023,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,426,708,-3,551,2451,1607,1862,-3,-3,2040,-3,-3,-3,-3,2163,1888,-3,-3,2677,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,9975,2921,1024,10271,-3,2308,5565,4177,-3,-3,4494,-3,-3,-3,-3,-3,-3
"32","2014/04/01 20:03",2036,1894,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,447,-3,492,582,433,2062,1366,1643,-3,-3,1799,-3,-3,-3,-3,1979,1690,-3,-3,2266,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,21966,5668,2584,22260,-3,4152,10560,8949,7423,9033,11772,-3,-3,-3,-3,-3,-3
"33","2014/04/01 20:08",1515,3336,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,296,1009,812,586,1027,2002,1428,1640,-3,-3,2139,-3,-3,-3,-3,2401,1713,-3,-3,2062,-3,-3,-3,-3,-3,-3,-3,1681,-3,-3,-3,-3,-3,-3,-3,-3,5980,1305,604,5131,-3,1345,-3,2274,-3,-3,3161,-3,-3,-3,-3,-3,-3
"34","2014/04/01 20:13",1182,5170,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,639,836,647,632,465,1757,1406,1638,-3,-3,2065,-3,-3,-3,-3,1802,1535,-3,-3,2204,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,27300,5186,3050,25906,-3,4934,8287,7626,9293,7590,9734,-3,-3,-3,-3,-3,-3
"35","2014/04/01 20:18",1309,1937,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,516,389,554,567,760,1833,1434,2150,-3,-3,3054,-3,-3,-3,-3,1888,3150,-3,-3,2307,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,12886,2500,1113,11815,-3,2894,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"36","2014/04/01 20:23",1155,1962,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,413,-3,320,1917,1437,1753,-3,-3,1904,-3,-3,-3,-3,2294,2185,-3,799,2136,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,19343,3990,1973,20575,-3,4736,6735,6136,9298,7272,7812,-3,-3,-3,-3,-3,-3
"37","2014/04/01 20:28",1069,1626,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,351,-3,425,1837,1345,1632,-3,-3,1920,-3,-3,-3,-3,1679,1529,-3,-3,1884,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,10073,2433,1170,10726,-3,1768,-3,3597,-3,-3,-3,-3,-3,-3,-3,-3,-3
"38","2014/04/01 20:33",1365,1765,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,308,-3,334,2027,1396,1471,-3,-3,1825,-3,-3,-3,-3,1726,1640,-3,-3,2323,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,12495,2782,1444,13522,-3,2180,-3,6488,6177,6400,-3,-3,-3,-3,-3,-3,-3
"39","2014/04/01 20:38",1819,1468,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,303,-3,272,2078,1300,1884,-3,-3,2138,-3,-3,-3,-3,1634,1481,-3,-3,2207,-3,-3,-3,-3,-3,-3,-3,1076,-3,-3,-3,-3,-3,-3,-3,-3,5745,1495,638,5884,-3,1562,3701,3563,-3,-3,3662,-3,-3,-3,-3,-3,-3
"40","2014/04/01 20:43",1176,1472,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,427,-3,261,1824,1193,1536,-3,-3,2190,-3,-3,-3,-3,1708,1552,-3,-3,2193,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6596,1380,703,5999,-3,1368,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"41","2014/04/01 20:48",1401,2032,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,239,279,-3,269,1944,1133,2425,-3,-3,2781,-3,-3,-3,-3,1659,1657,-3,-3,2351,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6245,1488,657,5926,68,1223,-3,3077,-3,-3,-3,-3,-3,-3,-3,-3,-3
"42","2014/04/01 20:53",1214,1859,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,596,-3,360,2005,2607,1648,-3,-3,1901,-3,-3,-3,-3,1841,1589,-3,-3,2277,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4875,1256,467,5402,122,925,6660,5663,7165,-3,5435,-3,-3,-3,-3,-3,-3
"43","2014/04/01 20:58",1458,1904,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,358,-3,548,1954,1140,1545,-3,-3,1857,-3,-3,-3,-3,1949,1637,-3,-3,2805,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,7992,1598,495,7722,-3,1043,-3,5039,-3,-3,-3,-3,-3,-3,-3,-3,-3
"44","2014/04/01 21:03",1470,1803,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,494,-3,352,431,412,2055,1196,1444,-3,-3,1945,-3,-3,-3,-3,1822,1588,-3,-3,2082,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6155,1452,736,6696,-3,1593,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"45","2014/04/01 21:08",1596,1638,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1285,1376,1116,1272,1169,1979,1469,1624,-3,-3,1901,-3,-3,-3,-3,1755,1449,-3,-3,1951,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4090,1001,489,3638,-3,770,-3,2188,-3,3908,4489,-3,-3,-3,-3,-3,-3
"46","2014/04/01 21:13",1248,2208,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,625,740,707,817,653,1975,1177,1396,-3,-3,1768,-3,-3,-3,-3,1645,1562,-3,-3,1880,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5189,1125,472,4754,-3,851,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"47","2014/04/01 21:18",1884,1695,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,668,364,1077,2368,1241,1596,-3,-3,1922,-3,-3,-3,-3,1915,1608,-3,-3,2224,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,7637,1705,561,7180,-3,1572,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"48","2014/04/01 21:23",1128,2993,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,779,-3,759,-3,404,2039,1574,1438,-3,-3,1940,-3,-3,-3,-3,1715,1678,-3,-3,2093,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4344,885,393,4626,-3,780,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"49","2014/04/01 21:28",1124,1896,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,722,-3,415,1911,1592,2275,-3,-3,1755,-3,-3,-3,-3,1738,1615,-3,-3,2222,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4371,1338,387,4750,-3,869,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"50","2014/04/01 21:33",1960,2019,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,823,962,1005,917,646,1864,1151,1431,-3,-3,1802,-3,-3,-3,-3,1891,1680,-3,-3,2668,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8635,2720,1067,6854,-3,2692,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"51","2014/04/01 21:38",1306,1604,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,629,936,674,2210,1363,1604,-3,-3,1615,-3,-3,-3,-3,1732,1429,-3,-3,2091,-3,-3,-3,-3,-3,-3,-3,1360,-3,-3,-3,-3,-3,-3,-3,-3,9098,3522,1769,8233,-3,2793,-3,2381,-3,-3,-3,-3,-3,-3,-3,-3,-3
"52","2014/04/01 21:43",1464,1853,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,390,377,255,409,1772,1429,1496,-3,-3,1601,-3,-3,-3,-3,1608,1481,-3,-3,1966,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,10095,3545,1475,8922,-3,3438,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"53","2014/04/01 21:48",1322,2439,-3,-3,-3,-3,-3,-3,-3,-3,3295,-3,-3,-3,253,910,-3,215,1884,1250,1426,-3,-3,1819,-3,-3,-3,-3,1610,1257,-3,-3,1985,-3,-3,-3,-3,-3,-3,-3,-3,-3,1777,-3,-3,-3,-3,-3,-3,9681,4063,2027,9154,-3,3719,-3,3855,-3,-3,-3,-3,-3,-3,-3,-3,-3
"54","2014/04/01 21:53",1547,1872,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,325,-3,264,1816,1272,1394,-3,-3,1860,-3,-3,-3,-3,1608,1374,-3,-3,2067,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,10207,4118,1973,10017,-3,2880,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"55","2014/04/01 21:58",1127,1653,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,458,-3,451,1820,1270,1687,-3,-3,1948,-3,-3,-3,-3,1933,1392,-3,-3,2074,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,849,775,2760,-3,877,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"56","2014/04/01 22:03",1525,2175,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,765,750,652,711,830,1901,1265,1488,-3,-3,1784,-3,-3,-3,-3,2802,1626,-3,-3,2304,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3483,2501,2424,3041,-3,2928,5366,5308,5590,6407,4630,-3,-3,-3,-3,-3,-3
"57","2014/04/01 22:08",1341,1796,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1408,1219,1134,1596,866,2104,1207,2184,-3,-3,2674,-3,-3,-3,-3,1909,1587,-3,-3,2252,-3,-3,-3,-3,-3,-3,-3,1430,-3,-3,-3,-3,-3,-3,-3,-3,7810,7875,8492,11480,-3,10980,4656,6344,5429,7829,4793,-3,-3,-3,-3,-3,-3
"58","2014/04/01 22:13",3463,2314,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,557,815,963,679,647,1944,1392,1408,-3,-3,1815,-3,-3,-3,-3,1549,1610,-3,-3,2151,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,9146,5842,6799,9308,-3,8592,7174,5041,6558,6622,5309,-3,-3,-3,-3,-3,-3
