LDEV_Response5C.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:5C:8E(3-6)","00:5C:9B(3-6)","00:5C:A7(5-12)","00:5C:A8(5-15)","00:5C:B1(5-13)","00:5C:B2(5-2)","00:5C:B3X(X187-1)","00:5C:B4X(X186-1)","00:5C:BFX(X188-1)","00:5C:CC(1-2)","00:5C:CD(1-2)","00:5C:CE(1-2)","00:5C:CF(1-3)","00:5C:D9(1-3)","00:5C:DAX(X120-1)","00:5C:DBX(X124-1)","00:5C:DCX(X123-1)","00:5C:E2X(X122-1)","00:5C:E3X(X121-1)","00:5C:E4(3-8)","00:5C:E5(3-8)","00:5C:E6(3-9)","00:5C:E7(1-2)","00:5C:E8(1-2)","00:5C:E9(1-3)","00:5C:EA(1-3)","00:5C:EDX(X220-1)","00:5C:F5(5-15)","00:5C:F6(5-15)","00:5C:F7(5-15)","00:5C:F8(5-15)","00:5C:F9(5-15)","00:5C:FA(5-15)","00:5C:FB(5-15)"
"13","2014/04/01 18:28",187,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,235,-3,199,1122,266,-3,-3,-3,-3,-3,-3,1177,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"14","2014/04/01 18:33",151,-3,-3,-3,-3,3539,-3,-3,-3,-3,-3,280,-3,236,1304,274,-3,-3,-3,-3,-3,-3,789,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"15","2014/04/01 18:38",152,-3,-3,-3,-3,4458,-3,-3,-3,-3,-3,260,-3,175,1374,374,-3,-3,-3,-3,-3,-3,682,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"16","2014/04/01 18:43",146,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,255,-3,206,1143,282,-3,-3,-3,-3,-3,-3,2226,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"17","2014/04/01 18:48",166,-3,-3,-3,-3,3735,-3,-3,-3,-3,-3,288,-3,186,1273,267,-3,-3,-3,-3,-3,-3,2318,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"18","2014/04/01 18:53",157,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,235,-3,198,2022,279,-3,-3,-3,-3,-3,-3,809,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"19","2014/04/01 18:58",158,-3,-3,-3,-3,3417,-3,-3,-3,-3,-3,249,-3,202,1374,343,-3,-3,-3,-3,-3,-3,1205,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"20","2014/04/01 19:03",183,-3,-3,-3,-3,3967,-3,-3,-3,-3,-3,262,-3,220,1534,288,-3,-3,-3,-3,-3,-3,3331,-3,-3,-3,-3,-3,9877,-3,-3,-3,-3,-3
"21","2014/04/01 19:08",170,-3,-3,-3,-3,208737,-3,-3,-3,-3,-3,834,-3,197,1995,355,-3,-3,-3,-3,-3,-3,1242,-3,-3,-3,-3,-3,8572,60463,-3,-3,-3,-3
"22","2014/04/01 19:13",151,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,231,-3,191,928,360,-3,-3,-3,-3,-3,-3,1061,-3,-3,-3,-3,230436,-3,34983,-3,-3,-3,-3
"23","2014/04/01 19:18",146,-3,-3,-3,-3,275111,-3,-3,-3,-3,-3,359,-3,190,1702,346,-3,-3,-3,-3,-3,-3,2486,3841,-3,-3,-3,-3,-3,101688,105066,-3,-3,109798
"24","2014/04/01 19:23",151,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,188,-3,242,1061,356,-3,-3,-3,-3,-3,-3,4358,3687,-3,-3,-3,-3,-3,-3,-3,-3,45943,-3
"25","2014/04/01 19:28",151,-3,-3,-3,-3,184292,-3,-3,-3,-3,-3,262,-3,177,1265,314,-3,-3,-3,-3,-3,-3,2098,3216,-3,-3,-3,16419,-3,-3,-3,135226,109961,10610
"26","2014/04/01 19:33",160,-3,-3,-3,-3,4084,-3,-3,-3,-3,-3,400,-3,207,1273,264,-3,-3,-3,-3,-3,-3,1063,-3,-3,-3,-3,-3,82484,25443,-3,-3,8064,27105
"27","2014/04/01 19:38",144,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,240,-3,183,844,260,-3,-3,-3,-3,-3,-3,1689,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"28","2014/04/01 19:43",207,-3,-3,-3,-3,3127,-3,-3,-3,-3,-3,292,-3,231,1434,330,-3,-3,-3,-3,-3,-3,1430,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"29","2014/04/01 19:48",146,-3,-3,-3,-3,7253,-3,-3,-3,-3,-3,253,-3,184,1040,272,-3,-3,-3,-3,-3,-3,897,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"30","2014/04/01 19:53",152,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,244,-3,192,838,433,-3,-3,-3,-3,-3,-3,679,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"31","2014/04/01 19:58",154,-3,-3,-3,-3,2686,-3,-3,-3,-3,-3,207,-3,168,1231,238,-3,-3,-3,-3,-3,-3,809,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"32","2014/04/01 20:03",144,-3,-3,-3,-3,3226,-3,-3,-3,-3,-3,311,-3,207,2072,289,-3,-3,-3,-3,-3,-3,1038,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"33","2014/04/01 20:08",138,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,230,-3,189,1065,555,-3,-3,-3,-3,-3,-3,901,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"34","2014/04/01 20:13",147,-3,-3,-3,-3,3457,-3,-3,-3,-3,-3,234,-3,187,1269,260,-3,-3,-3,-3,-3,-3,2913,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"35","2014/04/01 20:18",160,-3,-3,-3,-3,3502,-3,-3,-3,-3,-3,270,-3,182,1542,259,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"36","2014/04/01 20:23",135,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,207,-3,225,1028,284,-3,-3,-3,-3,-3,-3,780,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"37","2014/04/01 20:28",145,-3,-3,-3,-3,3247,-3,-3,-3,-3,-3,220,-3,197,1116,249,-3,-3,-3,-3,-3,-3,745,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"38","2014/04/01 20:33",241,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,225,-3,186,1151,266,-3,-3,-3,-3,-3,-3,642,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"39","2014/04/01 20:38",133,-3,-3,-3,-3,3178,-3,-3,-3,-3,-3,221,-3,179,1436,279,-3,-3,-3,-3,-3,-3,946,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"40","2014/04/01 20:43",183,-3,-3,-3,-3,3094,-3,-3,-3,-3,-3,213,-3,180,1296,250,-3,-3,-3,-3,-3,-3,704,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"41","2014/04/01 20:48",139,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,214,-3,168,908,290,-3,-3,-3,-3,-3,-3,696,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"42","2014/04/01 20:53",128,-3,-3,-3,-3,3252,-3,-3,-3,-3,-3,246,-3,179,1552,282,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"43","2014/04/01 20:58",131,-3,-3,-3,-3,3668,-3,-3,-3,-3,-3,213,-3,216,1546,256,-3,-3,-3,-3,-3,-3,1569,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"44","2014/04/01 21:03",129,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,224,-3,218,815,310,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"45","2014/04/01 21:08",128,-3,-3,-3,-3,9312,-3,-3,-3,-3,-3,195,-3,173,1443,370,-3,-3,-3,-3,-3,-3,610,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"46","2014/04/01 21:13",137,-3,-3,-3,-3,3362,-3,-3,-3,-3,-3,195,-3,174,1397,222,-3,-3,-3,-3,-3,-3,648,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"47","2014/04/01 21:18",134,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,228,-3,203,957,317,-3,-3,-3,-3,-3,-3,573,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"48","2014/04/01 21:23",195,-3,-3,-3,-3,3642,-3,-3,-3,-3,-3,191,-3,182,1393,232,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"49","2014/04/01 21:28",122,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,236,-3,200,1804,438,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"50","2014/04/01 21:33",153,-3,-3,-3,-3,12471,-3,-3,-3,-3,-3,191,-3,188,1406,220,-3,-3,-3,-3,-3,-3,685,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"51","2014/04/01 21:38",130,-3,-3,-3,-3,3296,-3,-3,-3,-3,-3,292,-3,200,1285,283,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"52","2014/04/01 21:43",124,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,240,-3,245,3124,347,-3,-3,-3,-3,-3,-3,1570,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"53","2014/04/01 21:48",180,3744,-3,-3,-3,3761,-3,-3,-3,-3,-3,223,-3,174,4468,222,-3,-3,-3,-3,-3,-3,1676,2873,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"54","2014/04/01 21:53",150,-3,-3,-3,944,2357,-3,-3,-3,-3,-3,193,-3,209,1122,287,-3,-3,-3,-3,-3,-3,1388,1927,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"55","2014/04/01 21:58",124,-3,-3,-3,910,-3,-3,-3,-3,-3,-3,213,-3,203,1179,263,-3,-3,-3,-3,-3,-3,1414,1517,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"56","2014/04/01 22:03",176,-3,-3,-3,952,4683,-3,-3,-3,-3,-3,253,-3,209,1026,290,-3,-3,-3,-3,-3,-3,1488,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"57","2014/04/01 22:08",141,-3,-3,-3,978,1079,-3,-3,-3,-3,-3,278,-3,192,1332,288,-3,-3,-3,-3,-3,-3,976,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"58","2014/04/01 22:13",119,-3,-3,-3,-3,936,-3,-3,-3,-3,-3,331,-3,179,982,247,-3,-3,-3,-3,-3,-3,1252,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"59","2014/04/01 22:18",192,-3,-3,-3,-3,1045,-3,-3,-3,-3,-3,272,-3,176,1221,273,-3,-3,-3,-3,-3,-3,1193,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"60","2014/04/01 22:23",147,-3,-3,839,1223,968,-3,-3,-3,-3,-3,202,-3,446,1222,248,-3,-3,-3,-3,-3,-3,1174,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"61","2014/04/01 22:28",125,-3,-3,-3,-3,907,-3,-3,-3,-3,-3,220,-3,205,1229,281,-3,-3,-3,-3,-3,-3,1176,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"62","2014/04/01 22:33",157,-3,-3,-3,949,1368,-3,-3,-3,-3,-3,252,-3,189,1310,310,-3,-3,-3,-3,-3,-3,957,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"63","2014/04/01 22:38",163,171,-3,-3,1069,-3,-3,-3,-3,-3,-3,203,-3,181,1042,434,-3,-3,-3,-3,-3,-3,1142,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"64","2014/04/01 22:43",150,-3,-3,-3,1219,3396,-3,-3,-3,-3,-3,615,-3,879,1058,893,-3,-3,-3,-3,-3,-3,1165,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"65","2014/04/01 22:48",142,-3,-3,-3,-3,3629,-3,-3,-3,-3,-3,203,-3,171,1257,297,-3,-3,-3,-3,-3,-3,1328,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"66","2014/04/01 22:53",149,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,287,-3,192,1163,353,-3,-3,-3,-3,-3,-3,1093,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"67","2014/04/01 22:58",163,-3,-3,-3,-3,4208,-3,-3,-3,-3,-3,343,-3,228,4518,382,-3,-3,-3,-3,-3,-3,729,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"68","2014/04/01 23:03",154,-3,-3,-3,-3,4896,-3,-3,-3,-3,-3,244,-3,190,2295,248,-3,-3,-3,-3,-3,-3,934,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"69","2014/04/01 23:08",176,-3,-3,-3,-3,4565,-3,-3,-3,-3,-3,331,-3,257,2137,339,-3,-3,-3,-3,-3,-3,1250,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"70","2014/04/01 23:13",661,-3,-3,-3,-3,5766,-3,-3,-3,-3,-3,818,-3,744,3403,962,-3,-3,-3,-3,-3,-3,918,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"71","2014/04/01 23:18",234,-3,-3,-3,-3,7022,-3,-3,-3,-3,-3,398,-3,278,1478,618,-3,-3,-3,-3,-3,-3,1662,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"72","2014/04/01 23:23",219,-3,-3,-3,-3,5839,-3,-3,-3,-3,-3,328,-3,216,2596,328,-3,-3,-3,-3,-3,-3,1403,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"73","2014/04/01 23:28",194,-3,-3,-3,-3,7192,-3,-3,-3,-3,-3,289,-3,286,945,334,-3,-3,-3,-3,-3,-3,1078,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"74","2014/04/01 23:33",158,-3,-3,-3,-3,6715,-3,-3,-3,-3,-3,418,-3,545,1293,335,-3,-3,-3,-3,-3,-3,1783,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"75","2014/04/01 23:38",778,-3,-3,-3,-3,6113,-3,-3,-3,-3,-3,1072,-3,771,1272,454,-3,-3,-3,-3,-3,-3,1378,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"76","2014/04/01 23:43",196,-3,-3,-3,-3,5441,-3,-3,-3,-3,-3,377,-3,267,1180,660,-3,-3,-3,-3,-3,-3,1000,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"77","2014/04/01 23:48",176,-3,6011,-3,-3,3698,-3,-3,-3,-3,-3,397,-3,218,1114,276,-3,-3,-3,-3,-3,-3,1063,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"78","2014/04/01 23:53",141,-3,-3,-3,-3,4313,-3,-3,-3,-3,-3,326,-3,185,1508,451,-3,-3,-3,-3,-3,-3,1291,-3,-3,-3,-3,-3,3617,-3,5553,-3,7711,12852
"79","2014/04/01 23:58",241,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,309,-3,187,885,431,-3,-3,-3,-3,-3,-3,1248,-3,-3,-3,-3,-3,-3,-3,6792,-3,6081,10998
"80","2014/04/02 00:03",173,-3,-3,-3,-3,3637,-3,-3,-3,-3,-3,432,-3,260,1224,432,-3,-3,-3,-3,-3,-3,1935,-3,-3,-3,-3,-3,4987,-3,6524,-3,4961,8374
"81","2014/04/02 00:08",214,-3,-3,-3,-3,3754,-3,-3,-3,-3,-3,191,-3,186,1359,273,-3,-3,-3,-3,-3,-3,1657,-3,-3,-3,-3,-3,3718,-3,6807,-3,6612,12760
"82","2014/04/02 00:13",290,651,-3,-3,-3,-3,-3,-3,-3,-3,-3,228,-3,672,1175,371,-3,-3,-3,-3,-3,-3,841,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,15778
"83","2014/04/02 00:18",200,-3,-3,-3,-3,3627,-3,-3,-3,-3,-3,532,-3,272,1235,487,-3,-3,-3,-3,-3,-3,1767,-3,-3,-3,-3,-3,-3,-3,6800,-3,7203,13954
"84","2014/04/02 00:23",135,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,301,-3,214,1048,304,-3,-3,-3,-3,-3,-3,918,-3,-3,-3,-3,-3,5695,-3,-3,-3,6399,-3
"85","2014/04/02 00:28",279,110,-3,-3,-3,6530,-3,-3,-3,-3,-3,199,-3,166,1218,350,-3,-3,-3,-3,-3,-3,3211,-3,-3,-3,-3,-3,3236,-3,-3,-3,4747,-3
"86","2014/04/02 00:33",342,-3,-3,-3,-3,6885,-3,-3,-3,-3,-3,255,-3,203,1614,398,-3,-3,-3,-3,-3,-3,1071,-3,-3,-3,-3,-3,-3,-3,-3,-3,6066,-3
"87","2014/04/02 00:38",133,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,273,-3,180,1259,277,-3,-3,-3,-3,-3,-3,1295,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"88","2014/04/02 00:43",168,-3,-3,-3,-3,3813,-3,-3,-3,-3,-3,281,-3,182,984,307,-3,-3,-3,-3,-3,-3,2255,-3,-3,-3,-3,-3,3264,-3,-3,-3,2634,-3
"89","2014/04/02 00:48",221,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,336,-3,281,1508,311,-3,-3,-3,-3,-3,-3,1367,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"90","2014/04/02 00:53",171,-3,-3,-3,-3,5178,-3,-3,-3,-3,-3,288,-3,348,1277,417,-3,-3,-3,-3,-3,-3,1969,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"91","2014/04/02 00:58",149,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,208,-3,170,1247,354,-3,-3,-3,-3,-3,-3,1686,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"92","2014/04/02 01:03",208,-3,-3,-3,-3,10452,-3,-3,-3,-3,-3,214,-3,248,1018,279,-3,-3,-3,-3,-3,-3,2235,-3,-3,-3,-3,-3,9338,-3,-3,-3,2044,-3
"93","2014/04/02 01:08",178,-3,-3,-3,-3,3477,-3,-3,-3,-3,-3,233,-3,229,1376,574,-3,-3,-3,-3,-3,-3,1381,-3,-3,-3,-3,-3,8986,59754,-3,-3,-3,-3
"94","2014/04/02 01:13",174,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,240,-3,322,973,582,-3,-3,-3,-3,-3,-3,2366,-3,-3,-3,-3,263876,-3,22948,-3,-3,-3,-3
"95","2014/04/02 01:18",157,-3,-3,-3,-3,223337,-3,-3,-3,-3,-3,255,-3,250,1176,425,-3,-3,-3,-3,-3,-3,1585,-3,-3,-3,-3,-3,-3,102777,103713,-3,-3,110520
"96","2014/04/02 01:23",147,-3,-3,-3,-3,4963,-3,-3,-3,-3,-3,324,-3,312,1425,332,-3,-3,-3,-3,-3,-3,2148,-3,-3,-3,-3,-3,-3,-3,-3,-3,26735,-3
