"11","2014/04/01 18:18",0,0,0,0,0,0,0,0,0,92,92,92,93,94,91,94,92,93,92,93,95,88,91,95,92,92,92,93,92,96,89,93,91,93,92,92,94,93,94,94,94,92,93,93,93,91,92,94,93,91,90,92,94,92,95,90,93,95,92,93,93,93,92,93,93,91,93,94,94,95,93,93,93,94,93,94,92,95,94,93,90,93,94,93,94,95,94,94,92,92,92,93,95,93,92,92,94,93,94,93,93,94,93,90,94,90,94,94,93,95,96,94,92,93,94,94,92,94,94,90,92,93,93,92,92,94,92,92
"12","2014/04/01 18:23",0,0,0,0,0,0,0,0,0,94,94,95,93,94,93,93,93,94,94,94,95,92,93,95,94,94,94,94,96,95,94,93,94,94,93,93,95,95,94,94,94,93,95,94,93,94,95,95,95,94,92,94,95,94,95,91,95,95,92,93,94,95,92,95,94,95,95,95,93,94,93,94,94,95,95,95,95,95,95,94,93,94,96,95,94,94,94,94,94,93,92,93,95,93,95,94,94,92,94,95,94,94,93,94,95,93,92,95,93,95,94,94,94,94,93,94,93,93,94,94,92,93,96,94,93,95,95,94
"13","2014/04/01 18:28",0,0,0,0,0,0,0,0,0,85,87,87,88,88,77,88,86,89,85,87,90,83,83,91,82,84,87,84,85,93,81,89,84,87,85,85,89,90,87,89,88,86,89,87,85,88,88,91,86,86,81,88,86,88,89,86,90,88,80,88,84,88,82,87,88,79,87,89,88,89,90,89,88,89,90,87,88,90,88,88,82,86,88,85,90,89,90,88,83,85,83,87,90,86,86,85,91,87,91,89,88,90,85,88,88,80,84,90,88,91,89,90,88,87,89,87,86,86,88,85,88,86,90,85,86,88,88,87
"14","2014/04/01 18:33",0,0,0,0,0,0,0,0,0,92,93,93,92,94,91,93,89,92,89,93,94,91,92,94,93,92,94,92,93,95,93,91,92,94,91,90,95,95,92,93,93,91,94,94,92,93,93,94,93,92,91,91,93,94,94,91,93,92,91,93,92,93,89,92,94,93,93,93,93,93,93,93,94,92,94,92,92,94,94,93,89,93,94,95,94,94,94,93,92,91,89,95,94,93,94,92,93,92,94,94,91,94,92,90,93,91,91,94,92,94,94,94,94,93,92,93,91,93,94,91,91,92,95,92,94,91,94,93
"15","2014/04/01 18:38",0,100,100,75,100,100,0,100,50,91,92,94,91,93,90,92,89,93,92,93,94,91,90,93,92,92,92,93,92,94,92,92,91,93,91,88,94,94,91,94,93,90,92,93,91,93,93,93,91,90,90,92,92,93,94,91,94,91,89,92,91,94,87,93,92,92,93,93,93,93,93,93,92,94,93,93,93,94,93,93,90,93,93,92,93,93,92,93,91,90,88,91,93,92,93,91,92,92,93,93,92,93,90,93,92,89,89,94,93,94,91,93,91,93,93,92,92,91,93,90,91,92,95,93,91,91,92,93
"16","2014/04/01 18:43",0,0,0,0,0,0,0,0,0,96,97,96,96,96,95,97,96,96,96,96,97,96,96,97,96,96,96,96,96,96,96,96,95,96,95,95,96,97,96,96,97,95,97,96,95,97,97,97,96,96,96,97,96,97,97,95,97,96,96,96,96,97,94,97,96,96,96,96,96,96,97,97,96,97,96,96,96,96,96,96,95,97,97,96,97,97,96,96,96,95,95,96,96,96,97,96,97,96,97,96,97,97,95,96,95,95,95,97,95,97,96,96,97,96,96,95,95,96,97,96,96,96,97,97,95,97,96,96
"17","2014/04/01 18:48",0,0,0,0,0,0,0,0,0,95,96,95,95,95,94,95,93,95,97,96,96,94,95,96,94,95,95,95,94,96,95,96,93,96,94,94,94,96,94,95,96,95,96,96,95,95,95,96,95,95,93,95,94,95,96,92,94,96,93,94,93,95,93,95,96,94,95,96,96,96,96,96,95,96,95,96,95,96,95,94,93,95,95,95,95,95,96,95,94,95,95,96,97,94,95,96,96,94,96,95,96,95,94,95,96,94,94,96,94,96,95,96,95,95,95,95,95,95,97,95,93,95,95,95,94,95,95,95
"18","2014/04/01 18:53",0,0,0,0,0,0,0,0,0,95,95,95,95,95,95,96,94,95,95,95,96,93,95,95,95,96,96,96,95,96,94,96,94,97,95,95,96,96,95,96,96,94,96,96,95,96,95,96,95,95,95,95,95,95,96,93,97,95,95,95,96,96,91,95,96,95,95,96,95,94,96,96,94,96,96,95,96,96,96,96,95,95,96,96,96,96,96,95,95,95,94,97,96,96,96,95,95,96,96,95,97,95,94,96,96,96,95,96,94,96,97,95,95,94,95,97,95,95,95,94,93,95,95,95,95,95,95,95
"19","2014/04/01 18:58",0,0,0,0,0,0,0,0,0,93,95,94,95,94,92,95,92,94,93,94,96,94,95,95,95,95,95,94,93,95,93,96,93,95,94,94,97,96,95,96,96,93,95,95,93,95,96,95,93,95,93,94,94,94,95,92,95,94,93,95,94,96,94,96,96,95,95,95,95,95,95,96,94,96,95,95,95,95,96,93,91,95,95,94,96,95,93,95,94,93,94,94,96,93,96,94,96,93,96,95,95,93,94,93,94,94,93,95,93,96,93,95,94,93,94,93,93,94,94,93,95,94,95,92,94,93,96,95
"20","2014/04/01 19:03",0,0,0,0,0,0,0,0,0,95,95,95,94,96,95,94,92,94,94,95,96,95,94,94,94,96,96,95,96,95,94,94,94,95,95,93,96,94,94,96,95,95,96,96,94,95,95,94,95,94,93,94,94,96,96,93,94,96,93,94,95,95,91,95,94,94,94,95,95,93,94,94,94,94,96,95,94,96,96,93,94,94,96,95,96,95,95,94,95,94,91,96,95,96,95,95,94,95,95,95,94,95,93,95,95,94,93,96,92,96,95,95,95,93,93,94,95,94,95,94,92,93,95,95,94,95,95,94
"21","2014/04/01 19:08",100,97,97,100,100,96,0,100,100,96,96,96,96,96,95,95,95,95,96,96,96,96,95,96,96,94,96,95,94,96,94,95,94,95,94,94,96,96,96,96,96,93,97,96,94,95,96,94,96,95,95,95,95,94,96,94,96,96,95,94,95,97,94,95,95,95,95,96,96,96,95,96,95,96,97,94,94,95,96,95,94,95,96,96,97,96,95,95,95,92,94,95,95,95,96,95,96,94,95,96,95,96,94,96,96,94,95,96,95,96,96,97,96,94,94,96,94,96,96,95,95,94,96,95,94,96,96,95
"22","2014/04/01 19:13",100,100,100,100,100,100,0,100,100,96,97,96,95,95,95,96,94,96,95,97,96,95,95,95,95,95,95,96,95,96,96,95,95,95,95,96,96,96,95,96,96,95,97,96,95,95,96,96,95,95,93,94,95,96,95,93,96,95,96,96,96,96,96,95,95,95,96,96,94,96,96,95,96,94,96,94,95,95,96,96,95,95,95,96,96,95,96,95,96,94,95,96,96,95,97,96,95,94,95,95,95,96,93,95,95,95,93,96,96,96,96,95,96,95,96,96,95,96,96,95,96,95,96,97,94,94,96,95
"23","2014/04/01 19:18",100,100,100,100,100,100,0,71,92,96,96,96,96,95,95,96,95,96,94,96,97,95,95,96,95,95,96,96,96,96,95,95,95,95,95,96,95,96,96,96,96,94,96,96,95,95,96,96,96,96,96,95,95,96,96,95,96,95,96,95,96,96,95,96,96,96,96,96,95,96,96,95,96,95,96,95,95,96,96,96,96,96,96,96,96,96,96,96,96,95,95,96,96,96,96,95,95,96,97,96,95,96,95,93,95,95,95,96,96,96,97,96,96,96,96,95,95,96,96,96,96,96,95,96,96,95,96,96
"24","2014/04/01 19:23",100,100,88,100,100,100,0,100,100,96,94,95,95,95,94,96,94,96,95,96,96,94,95,96,94,95,96,95,95,96,94,94,93,95,94,94,95,96,95,96,95,94,96,96,94,94,95,95,95,95,94,94,95,95,96,94,95,95,95,95,95,96,93,95,96,94,94,95,96,95,95,95,96,95,96,95,95,95,96,95,95,95,95,95,96,96,94,94,94,93,94,95,96,94,95,96,95,95,95,95,94,95,94,95,94,94,94,95,95,96,95,96,94,94,95,95,94,95,96,95,95,94,96,94,94,94,96,96
"25","2014/04/01 19:28",67,64,60,100,47,77,0,100,100,93,95,96,94,94,94,95,91,96,93,96,95,94,94,94,95,94,94,95,95,95,95,94,93,94,93,93,96,95,94,94,95,94,96,94,95,94,95,95,95,95,92,94,93,95,94,89,94,94,95,94,94,95,93,95,94,94,94,95,93,94,94,94,94,94,95,94,94,94,94,95,94,95,93,96,95,94,95,94,94,93,95,94,94,93,96,96,94,93,94,94,94,94,92,94,95,93,92,96,95,94,96,93,95,94,95,94,92,95,95,94,95,93,95,95,93,93,95,94
"26","2014/04/01 19:33",58,64,59,99,59,76,0,100,100,94,95,95,94,95,94,96,95,95,94,95,95,93,94,96,95,95,95,93,95,95,94,94,95,94,92,93,95,95,94,96,94,93,96,95,95,93,95,95,94,94,92,94,94,95,95,91,95,95,95,96,95,96,94,95,95,95,96,94,93,96,94,94,94,94,94,94,95,94,96,94,94,93,94,96,94,94,94,95,96,93,94,94,94,94,96,95,95,93,95,95,93,95,93,95,94,95,94,94,95,95,95,95,95,94,94,93,93,95,95,95,95,93,95,95,95,92,96,94
"27","2014/04/01 19:38",100,100,100,100,100,100,0,77,100,93,94,92,92,94,90,93,92,93,93,93,95,89,92,95,91,91,92,93,93,95,93,93,91,93,92,91,94,94,93,93,94,91,93,93,92,93,93,94,93,94,93,93,93,93,94,90,93,93,90,91,93,92,90,93,94,93,93,94,93,94,93,92,93,94,93,92,94,94,94,94,87,93,94,93,94,94,93,92,92,91,91,94,94,92,93,93,92,93,93,92,94,93,91,92,92,90,91,94,93,94,93,93,92,93,93,92,92,93,94,92,91,92,93,93,91,93,93,93
"28","2014/04/01 19:43",0,0,0,0,0,0,0,0,0,58,58,61,62,61,54,60,50,59,58,58,67,58,55,63,59,57,57,58,54,67,55,56,55,63,56,56,65,65,60,63,61,56,62,57,60,60,62,64,58,57,58,59,57,56,64,53,59,60,55,61,58,62,55,61,62,59,60,66,58,59,60,59,61,64,64,62,59,60,64,65,54,59,64,56,60,62,64,60,54,59,54,63,64,61,60,62,64,56,65,60,60,60,61,53,60,52,58,65,59,65,63,60,57,62,60,59,58,56,59,57,54,57,65,62,55,57,58,60
"29","2014/04/01 19:48",0,0,0,0,0,0,0,0,0,63,62,65,63,66,58,67,60,65,65,64,71,59,62,68,61,61,65,66,58,73,64,59,63,68,60,58,64,65,62,68,65,58,67,66,64,64,67,66,69,62,58,66,66,61,69,57,66,64,61,61,65,63,54,68,67,58,67,70,66,59,64,66,62,68,66,63,68,69,68,68,55,66,69,62,66,70,68,67,61,60,61,65,72,66,68,67,69,63,70,65,68,69,63,58,66,60,61,70,68,73,70,67,62,65,62,66,62,65,65,58,60,62,73,64,64,57,68,66
"30","2014/04/01 19:53",0,0,0,0,0,0,0,0,0,71,74,78,65,69,65,77,59,74,66,72,74,70,68,74,70,71,71,61,70,79,72,69,65,68,65,67,76,72,73,74,75,67,76,68,68,66,73,75,70,73,61,66,71,71,73,61,73,70,75,75,71,73,67,73,69,64,75,73,63,68,73,70,70,71,74,68,66,68,71,73,73,65,76,74,75,72,72,70,70,65,69,70,68,69,76,74,69,69,74,73,67,70,63,66,73,64,64,73,76,73,77,70,72,68,76,71,69,74,70,74,74,68,72,74,69,66,74,73
"31","2014/04/01 19:58",100,100,100,100,100,100,0,100,100,84,87,88,85,87,81,87,80,87,83,89,90,83,83,89,84,84,85,82,83,90,87,87,83,88,84,80,88,88,88,88,88,82,87,86,84,86,87,87,84,84,83,85,87,84,90,77,88,85,81,82,83,86,77,84,86,85,85,89,89,89,86,85,86,87,86,85,85,88,88,90,78,85,88,87,88,87,86,83,80,85,82,85,88,90,86,85,85,83,88,87,85,88,85,83,86,80,81,87,87,90,89,86,89,86,87,86,85,85,87,84,86,83,88,84,86,86,87,87
"32","2014/04/01 20:03",0,0,0,0,0,0,0,0,0,93,93,93,92,94,91,94,91,93,93,94,94,91,93,94,92,91,93,92,92,94,92,92,91,93,91,90,94,94,93,93,94,93,94,93,93,94,93,93,95,93,93,92,93,92,95,91,93,93,88,93,92,94,90,94,94,92,93,94,93,93,93,92,93,94,93,93,92,94,95,94,88,93,95,94,93,93,93,93,92,89,91,94,95,93,94,92,92,93,93,92,93,93,91,91,92,91,91,94,92,95,93,93,94,93,92,92,91,91,94,91,93,93,94,92,91,94,92,93
"33","2014/04/01 20:08",100,96,100,100,100,96,0,100,100,91,92,93,92,92,90,93,88,93,91,93,93,91,91,94,92,91,93,92,91,94,90,93,91,93,89,91,93,94,91,94,94,90,93,93,91,91,92,93,92,91,91,93,93,92,94,91,93,92,90,92,88,94,87,92,94,91,93,94,93,93,93,93,91,93,93,93,90,93,93,93,88,93,94,92,93,93,92,93,90,91,90,93,94,92,92,92,92,93,94,92,92,93,90,93,92,88,90,95,92,94,92,94,94,94,92,92,91,90,92,87,91,92,94,92,91,92,91,93
"34","2014/04/01 20:13",93,100,100,100,100,100,0,100,100,93,94,94,92,93,91,94,91,93,92,93,94,91,92,95,93,93,93,93,94,95,93,93,92,93,91,91,95,95,93,94,94,92,94,94,92,93,93,95,93,94,92,93,94,93,95,91,94,94,91,93,92,94,90,93,94,93,94,95,93,94,94,95,93,93,94,92,92,95,95,93,90,94,94,93,94,94,92,93,91,91,91,94,94,94,95,93,93,94,94,94,93,94,92,93,93,92,90,95,94,95,93,93,94,93,93,93,93,92,95,91,92,92,95,93,93,93,92,93
"35","2014/04/01 20:18",100,100,100,97,100,100,0,100,100,95,95,95,93,95,92,95,93,94,95,96,95,93,93,96,94,94,95,95,94,96,93,94,93,96,94,94,95,95,93,95,94,95,96,95,94,95,95,95,94,94,94,94,95,94,95,92,94,94,92,94,95,95,91,95,96,93,94,95,94,95,95,95,94,96,95,95,95,96,96,94,94,95,95,94,96,96,94,95,93,93,93,95,95,94,94,95,95,95,96,94,96,95,94,93,94,92,93,96,94,96,95,95,96,94,94,94,94,94,95,93,93,94,96,95,93,95,94,95
"36","2014/04/01 20:23",0,0,0,0,0,0,0,0,0,95,95,95,95,94,93,95,93,95,95,95,96,92,93,95,95,95,95,95,94,96,94,95,93,95,94,94,96,96,95,96,95,93,95,94,95,96,95,96,94,94,95,94,95,95,95,93,96,95,94,94,95,96,93,95,96,94,96,96,94,95,95,96,95,96,96,95,95,96,96,95,93,95,95,94,96,96,95,95,94,94,93,96,95,95,96,95,95,94,95,95,96,96,93,94,95,94,94,96,94,96,96,96,95,94,95,96,94,95,96,93,94,94,96,94,94,94,95,95
"37","2014/04/01 20:28",0,0,0,0,0,0,0,0,0,93,94,93,94,93,91,94,91,93,94,92,95,92,92,94,92,94,94,93,95,95,91,93,92,94,92,93,94,95,94,93,94,92,94,92,93,93,94,94,93,93,90,93,93,93,94,89,93,94,90,93,92,93,89,94,94,93,93,95,93,94,94,94,93,94,94,94,93,95,94,93,91,93,94,94,94,94,94,93,92,92,91,94,94,93,94,93,94,93,93,93,94,94,92,90,91,89,91,94,93,95,92,93,94,92,93,92,92,92,94,92,92,94,95,92,91,94,93,95
"38","2014/04/01 20:33",0,0,0,0,0,0,0,0,0,93,92,93,92,94,92,94,91,94,93,94,94,91,91,95,92,93,93,94,91,95,91,93,93,93,91,92,93,94,93,94,93,90,94,92,93,93,93,94,94,93,92,93,94,92,94,92,93,93,90,93,93,94,90,93,94,93,93,95,93,94,94,93,93,95,94,94,93,94,94,93,88,94,94,92,94,94,93,92,92,90,91,93,95,93,94,94,93,93,94,94,94,94,92,92,92,90,92,95,93,94,94,94,94,93,93,92,92,93,94,91,92,93,95,92,92,93,94,94
"39","2014/04/01 20:38",0,0,0,0,0,0,0,0,0,95,95,96,95,95,93,96,93,95,95,95,96,93,94,96,94,96,95,96,95,96,94,95,94,96,94,94,96,96,95,95,96,95,95,95,95,95,96,96,95,95,96,96,96,95,96,93,96,96,93,96,94,96,93,95,96,95,95,96,96,95,96,96,95,96,96,95,94,95,96,96,94,96,96,95,95,96,95,95,94,94,93,96,96,95,96,95,95,95,96,95,96,95,94,95,95,93,93,96,95,96,95,96,96,95,95,94,95,95,96,94,94,95,96,95,94,94,95,95
"40","2014/04/01 20:43",0,0,0,0,0,0,0,0,0,94,95,95,95,95,93,95,94,95,95,96,95,94,95,96,95,95,95,95,95,96,93,95,94,96,94,94,96,96,95,95,95,94,95,95,95,95,94,95,95,96,94,95,96,96,95,93,95,95,94,95,95,96,92,94,95,94,96,95,96,96,95,96,95,96,95,95,95,96,96,95,93,95,96,95,96,95,95,94,93,94,95,96,95,95,96,95,95,95,96,96,95,95,94,93,94,93,94,95,95,96,95,95,96,94,94,94,94,95,96,94,94,94,95,95,94,95,95,95
"41","2014/04/01 20:48",0,0,0,0,0,0,0,0,0,94,94,95,94,94,92,95,92,94,94,94,96,94,93,96,94,94,95,94,94,96,94,94,94,95,94,95,95,94,94,95,95,94,95,94,93,95,95,95,94,94,94,95,93,94,95,91,94,94,93,94,94,95,93,95,95,94,95,95,95,95,94,95,96,96,96,94,96,96,95,95,91,95,95,94,95,95,94,93,93,93,92,94,96,94,95,95,94,95,96,95,95,96,94,94,95,93,93,96,95,95,95,95,95,95,94,94,94,94,95,93,93,94,95,94,93,96,93,95
