LDEV_Rnd_Write_Hit5C.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:5C:8E(3-6)","00:5C:9B(3-6)","00:5C:A7(5-12)","00:5C:A8(5-15)","00:5C:B1(5-13)","00:5C:B2(5-2)","00:5C:B3X(X187-1)","00:5C:B4X(X186-1)","00:5C:BFX(X188-1)","00:5C:CC(1-2)","00:5C:CD(1-2)","00:5C:CE(1-2)","00:5C:CF(1-3)","00:5C:D9(1-3)","00:5C:DAX(X120-1)","00:5C:DBX(X124-1)","00:5C:DCX(X123-1)","00:5C:E2X(X122-1)","00:5C:E3X(X121-1)","00:5C:E4(3-8)","00:5C:E5(3-8)","00:5C:E6(3-9)","00:5C:E7(1-2)","00:5C:E8(1-2)","00:5C:E9(1-3)","00:5C:EA(1-3)","00:5C:EDX(X220-1)","00:5C:F5(5-15)","00:5C:F6(5-15)","00:5C:F7(5-15)","00:5C:F8(5-15)","00:5C:F9(5-15)","00:5C:FA(5-15)","00:5C:FB(5-15)"
"16","2014/04/01 18:43",98,100,0,0,0,0,100,0,0,93,100,99,99,99,94,98,0,0,0,0,0,0,88,57,0,0,0,0,0,0,0,0,0,0
"17","2014/04/01 18:48",98,100,85,100,100,13,99,0,0,96,100,100,98,99,96,99,0,0,0,0,0,0,92,100,0,0,0,0,0,0,0,0,0,0
"18","2014/04/01 18:53",99,100,0,0,0,0,100,0,0,96,100,100,99,99,94,99,0,0,0,0,0,0,95,37,0,0,0,0,0,0,0,0,0,0
"19","2014/04/01 18:58",98,100,87,100,100,12,100,0,0,95,100,100,98,99,96,99,0,0,0,0,0,0,85,77,0,0,0,0,0,0,0,0,0,0
"20","2014/04/01 19:03",99,89,85,0,100,11,100,0,0,97,100,100,99,99,96,99,0,0,0,0,0,0,80,0,0,66,0,0,5,0,0,28,0,0
"21","2014/04/01 19:08",99,100,28,100,0,13,100,0,0,91,100,100,99,99,94,99,0,0,0,0,0,0,95,11,0,0,0,0,14,4,0,0,0,0
"22","2014/04/01 19:13",98,98,0,0,0,0,100,0,0,97,100,100,98,99,94,98,0,0,0,0,0,0,96,60,0,0,0,0,0,3,0,0,0,0
"23","2014/04/01 19:18",98,100,28,0,0,12,99,0,0,96,100,100,98,99,95,99,0,0,0,0,0,0,90,95,62,93,0,0,0,0,0,0,0,0
"24","2014/04/01 19:23",98,100,0,0,0,0,100,0,0,94,100,100,99,99,92,99,0,0,0,0,0,0,93,96,55,100,0,0,0,0,0,0,0,0
"25","2014/04/01 19:28",98,100,42,0,0,13,100,0,0,93,100,100,98,99,94,99,0,0,0,0,0,0,91,99,58,100,0,0,75,0,0,30,0,0
"26","2014/04/01 19:33",98,100,42,75,0,10,100,0,0,95,100,100,97,99,94,99,0,0,0,0,0,0,96,100,0,0,0,0,0,0,0,0,0,0
"27","2014/04/01 19:38",98,100,0,0,0,0,100,0,0,95,100,100,98,100,94,99,0,0,0,0,0,0,98,97,0,50,0,0,0,0,0,0,0,0
"28","2014/04/01 19:43",98,100,85,75,0,11,100,0,0,96,100,100,98,99,95,99,0,0,0,0,0,0,86,100,0,0,0,0,0,0,0,0,0,0
"29","2014/04/01 19:48",98,100,83,100,0,11,99,0,0,96,100,100,98,99,96,99,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
"30","2014/04/01 19:53",99,100,0,0,0,0,100,0,0,93,100,100,99,99,95,99,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
"31","2014/04/01 19:58",98,100,85,100,100,11,100,0,0,96,100,100,97,99,97,99,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
"32","2014/04/01 20:03",98,88,100,100,0,12,100,0,0,96,100,100,98,99,97,99,0,0,0,0,0,0,91,0,0,50,0,0,0,0,0,0,0,0
"33","2014/04/01 20:08",98,100,0,0,0,0,100,0,0,96,100,100,98,100,95,99,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
"34","2014/04/01 20:13",98,100,85,100,100,12,100,0,0,97,100,100,98,99,94,99,0,0,0,0,0,0,91,0,0,100,0,0,0,0,0,0,0,0
"35","2014/04/01 20:18",98,100,85,100,0,12,99,0,0,96,100,100,100,99,94,99,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0
"36","2014/04/01 20:23",98,94,0,0,0,0,100,0,0,98,100,100,98,100,95,99,0,0,0,0,0,0,96,0,0,100,0,0,0,0,0,0,0,0
"37","2014/04/01 20:28",99,100,87,100,0,10,100,0,0,97,100,100,98,100,97,99,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
"38","2014/04/01 20:33",86,100,0,0,0,0,100,0,0,96,100,100,98,99,95,99,0,0,0,0,0,0,92,0,0,100,0,0,0,0,0,0,0,0
"39","2014/04/01 20:38",99,100,87,100,100,12,100,0,0,94,100,100,98,100,95,99,0,0,0,0,0,0,89,100,0,0,0,0,0,0,0,0,0,0
"40","2014/04/01 20:43",98,100,85,100,0,11,100,0,0,97,100,100,98,100,96,99,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0
"41","2014/04/01 20:48",98,100,0,0,0,0,99,0,0,100,100,100,99,100,96,99,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0
"42","2014/04/01 20:53",98,100,100,100,100,11,100,0,0,97,100,100,98,99,96,99,0,0,0,0,0,0,86,40,0,0,0,0,0,0,0,0,0,0
"43","2014/04/01 20:58",98,100,85,100,0,11,100,0,0,96,100,100,99,100,95,99,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0
"44","2014/04/01 21:03",98,92,0,0,0,0,100,0,0,98,100,100,98,100,96,99,0,0,0,0,0,0,93,0,0,100,0,0,0,0,0,0,0,0
"45","2014/04/01 21:08",98,100,85,100,100,11,100,0,0,97,100,100,98,100,95,99,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0
"46","2014/04/01 21:13",98,100,85,100,0,10,100,0,0,98,100,100,99,100,95,99,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0
"47","2014/04/01 21:18",98,100,0,0,0,0,99,0,0,97,100,100,98,100,97,99,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
"48","2014/04/01 21:23",99,100,85,100,0,11,100,0,0,95,100,100,99,99,95,99,0,0,0,0,0,0,91,0,0,100,0,0,0,0,0,0,0,0
"49","2014/04/01 21:28",98,100,0,0,0,0,100,0,0,98,100,100,98,100,96,99,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
"50","2014/04/01 21:33",98,100,85,100,100,11,100,0,0,97,100,100,98,100,96,99,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
"51","2014/04/01 21:38",99,95,100,100,0,13,100,0,0,98,100,100,99,100,97,99,0,0,0,0,0,0,97,0,0,100,0,0,0,0,0,0,0,0
"52","2014/04/01 21:43",98,100,0,0,0,0,100,0,0,94,100,100,98,100,95,99,0,0,0,0,0,0,97,81,0,100,0,0,0,0,0,0,0,0
"53","2014/04/01 21:48",97,12,95,100,0,11,99,0,0,97,100,100,98,100,96,99,0,0,0,0,0,0,98,65,0,100,0,0,0,0,0,0,0,0
"54","2014/04/01 21:53",99,100,96,100,100,13,100,0,0,98,100,100,99,100,96,99,0,0,0,0,0,0,98,98,0,100,0,0,0,0,0,0,0,0
"55","2014/04/01 21:58",98,96,100,100,0,0,100,0,0,95,100,100,98,100,96,99,0,0,0,0,0,0,94,98,0,100,0,0,0,0,0,0,0,0
"56","2014/04/01 22:03",98,87,98,100,100,12,100,0,0,97,100,100,99,100,96,99,0,0,0,0,0,0,95,96,0,100,0,0,0,0,0,0,0,0
"57","2014/04/01 22:08",99,100,100,100,100,11,100,0,0,94,100,99,98,100,96,99,0,0,0,0,0,0,97,100,0,100,0,0,0,0,0,0,0,0
"58","2014/04/01 22:13",98,96,96,100,0,0,100,0,0,96,100,100,99,100,96,99,0,0,0,0,0,0,95,78,0,100,0,0,0,0,0,0,0,0
"59","2014/04/01 22:18",98,100,96,100,0,11,99,0,0,95,100,100,98,100,96,99,0,0,0,0,0,0,96,82,0,100,0,0,0,0,0,0,0,0
"60","2014/04/01 22:23",98,100,100,83,0,10,100,0,0,97,100,100,98,100,96,99,0,0,0,0,0,0,95,82,0,100,0,0,0,0,0,0,0,0
"61","2014/04/01 22:28",98,100,98,100,0,0,100,0,0,96,100,100,99,100,96,99,0,0,0,0,0,0,94,85,0,100,0,0,0,0,0,0,0,0
"62","2014/04/01 22:33",97,76,97,100,100,11,100,0,0,98,100,100,98,100,95,99,0,0,0,0,0,0,98,83,0,100,0,0,0,0,0,0,0,0
"63","2014/04/01 22:38",99,98,97,0,0,0,100,0,0,97,100,100,98,100,96,99,0,0,0,0,0,0,95,100,100,100,0,0,0,0,0,0,0,0
"64","2014/04/01 22:43",98,100,97,100,100,11,100,0,0,94,100,100,99,99,96,99,88,90,90,0,0,0,94,93,0,100,0,0,0,0,0,0,0,0
"65","2014/04/01 22:48",98,99,85,100,100,12,99,0,0,96,100,100,98,99,97,99,0,0,0,0,0,0,97,100,0,100,0,0,0,0,0,0,0,0
"66","2014/04/01 22:53",98,100,0,0,0,0,100,0,0,97,100,100,97,100,95,99,0,0,0,0,0,0,98,85,0,0,0,0,0,0,0,0,0,0
"67","2014/04/01 22:58",99,100,88,100,100,12,100,0,0,98,100,100,97,100,96,99,0,0,0,0,0,0,98,88,0,100,0,0,0,0,0,0,0,0
"68","2014/04/01 23:03",98,88,96,100,100,16,100,0,0,97,100,99,97,98,95,99,0,0,0,0,0,0,97,100,0,50,0,0,0,0,0,0,0,0
"69","2014/04/01 23:08",99,82,91,100,0,23,100,0,0,92,100,99,97,99,93,99,0,0,0,0,0,0,97,50,0,0,0,0,0,0,0,0,0,0
"70","2014/04/01 23:13",98,91,83,100,0,8,100,0,0,93,100,100,97,100,95,99,0,0,0,0,0,0,97,50,0,0,0,0,0,0,0,0,0,0
"71","2014/04/01 23:18",98,100,82,100,100,10,100,0,0,95,100,100,98,99,95,99,0,0,0,0,0,0,94,86,0,0,0,0,0,0,0,0,0,0
"72","2014/04/01 23:23",98,100,85,100,0,14,100,0,0,95,96,100,98,98,92,98,0,0,0,0,0,0,91,75,0,100,0,0,0,0,0,0,0,0
"73","2014/04/01 23:28",98,100,83,0,51,17,100,0,0,93,100,100,98,99,95,99,0,0,0,0,0,0,93,100,0,0,0,0,0,0,0,0,0,0
"74","2014/04/01 23:33",98,100,91,33,72,12,100,0,0,94,100,100,97,98,94,99,0,0,0,0,0,0,97,36,0,0,0,0,0,0,0,0,0,0
"75","2014/04/01 23:38",99,100,92,33,88,26,100,0,0,93,100,99,96,98,93,99,0,0,0,0,0,0,94,76,0,50,0,0,0,0,0,0,0,0
"76","2014/04/01 23:43",98,100,91,0,0,74,100,0,0,95,100,100,98,99,93,99,0,0,0,0,0,0,96,80,0,0,0,0,0,0,0,0,0,0
"77","2014/04/01 23:48",98,100,13,100,100,83,100,0,0,96,100,100,97,99,92,99,0,0,0,0,0,0,90,85,0,0,0,0,0,0,0,0,0,0
"78","2014/04/01 23:53",99,100,100,100,100,98,100,0,0,94,100,100,99,99,92,99,0,0,0,0,0,0,93,82,0,50,0,0,0,0,0,0,0,0
"79","2014/04/01 23:58",98,100,0,0,0,0,100,0,0,97,100,100,98,99,94,99,0,0,0,0,0,0,97,66,0,100,0,100,41,86,66,100,95,88
"80","2014/04/02 00:03",98,85,85,0,100,95,100,0,0,94,100,100,98,99,96,99,0,0,0,0,0,0,88,0,0,0,0,100,93,90,50,100,97,100
"81","2014/04/02 00:08",98,98,85,100,0,99,100,0,0,97,100,100,98,99,94,99,0,0,0,0,0,0,89,100,0,0,0,100,94,96,100,100,98,97
"82","2014/04/02 00:13",98,71,0,0,0,0,100,0,0,93,100,99,97,99,94,99,0,0,0,0,0,0,96,66,0,100,0,0,0,0,0,0,0,0
"83","2014/04/02 00:18",98,96,100,100,100,99,100,0,0,96,100,100,98,99,93,99,0,0,0,0,0,0,95,40,0,0,0,0,0,0,0,0,0,0
"84","2014/04/02 00:23",99,100,0,0,0,0,100,0,0,94,100,100,98,99,93,99,0,0,0,0,0,0,88,53,0,83,0,100,95,96,100,100,99,100
"85","2014/04/02 00:28",98,99,85,100,100,97,100,0,0,96,100,100,97,100,93,99,0,0,0,0,0,0,87,0,0,100,0,100,96,98,100,100,99,100
"86","2014/04/02 00:33",78,100,85,100,100,98,100,0,0,95,100,100,97,99,96,99,0,0,0,0,0,0,95,0,0,0,0,80,92,96,100,100,99,99
"87","2014/04/02 00:38",99,96,0,0,0,0,100,0,0,93,100,100,98,99,93,99,0,0,0,0,0,0,94,100,0,66,0,0,0,0,0,0,0,0
"88","2014/04/02 00:43",98,100,85,100,0,98,100,0,0,94,100,100,98,99,94,99,0,0,0,0,0,0,88,85,0,50,0,100,98,97,100,100,99,100
"89","2014/04/02 00:48",98,100,0,0,0,0,100,0,0,92,100,99,98,99,95,99,0,0,0,0,0,0,89,100,0,0,0,0,0,0,0,0,0,0
"90","2014/04/02 00:53",98,100,85,100,100,98,100,0,0,96,100,99,99,99,94,98,0,0,0,0,0,0,92,92,0,100,0,0,0,0,0,0,0,0
"91","2014/04/02 00:58",98,100,0,0,0,0,100,0,0,93,100,99,98,99,95,99,0,0,0,0,0,0,91,100,0,100,0,0,0,0,0,0,0,0
"92","2014/04/02 01:03",97,83,100,100,0,96,100,0,0,95,100,99,98,99,96,99,0,0,0,0,0,0,94,97,0,83,0,100,11,95,100,71,99,100
"93","2014/04/02 01:08",98,100,50,25,0,89,100,0,0,93,100,100,97,99,92,99,0,0,0,0,0,0,93,88,0,100,0,0,7,4,0,50,0,0
"94","2014/04/02 01:13",98,100,0,0,0,0,100,0,0,96,100,100,98,100,95,99,0,0,0,0,0,0,95,100,40,0,0,0,0,3,0,0,0,0
"95","2014/04/02 01:18",98,97,28,0,0,14,100,0,0,96,100,100,97,99,94,99,0,0,0,0,0,0,91,0,100,66,0,0,0,0,0,0,0,0
"96","2014/04/02 01:23",98,100,50,0,0,2,100,0,0,94,100,100,97,99,94,99,0,0,0,0,0,0,95,80,50,83,0,0,0,0,0,0,0,0
