LDEV_Rnd_Write_Hit20.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:01X(X403-1)","00:20:02X(X409-1)","00:20:03X(X49-1)","00:20:04X(X57-1)","00:20:05X(X62-1)","00:20:06X(X64-1)","00:20:07X(X596-1)","00:20:08X(X608-1)","00:20:09(3-1)","00:20:0A(3-2)","00:20:0BX(X19-1)","00:20:0CX(X1033-1)","00:20:0DX(X277-1)","00:20:10X(X333-1)","00:20:11X(X384-1)","00:20:12X(X385-1)","00:20:13X(X389-1)","00:20:14X(X390-1)","00:20:15(1-11)","00:20:16(1-12)","00:20:17(1-12)","00:20:18(1-13)","00:20:19(1-13)","00:20:1A(1-14)","00:20:1B(1-14)","00:20:1C(1-15)","00:20:1D(1-15)","00:20:1E(3-1)","00:20:1F(3-9)","00:20:20(3-9)","00:20:21(3-9)","00:20:22(3-9)","00:20:23(3-9)","00:20:24(3-9)","00:20:25(3-9)","00:20:26(3-9)","00:20:27(3-9)","00:20:28(3-9)","00:20:29(3-6)","00:20:2A(3-7)","00:20:2B(3-7)","00:20:2C(3-8)","00:20:2D(3-8)","00:20:2E(3-9)","00:20:2F(3-9)","00:20:30(1-1)","00:20:31(1-1)","00:20:32(3-11)","00:20:33(3-11)","00:20:34X(X28-1)","00:20:35X(X35-1)","00:20:36X(X36-1)","00:20:37X(X56-1)","00:20:38X(X776-1)","00:20:39X(X58-1)","00:20:3AX(X65-1)","00:20:3BX(X208-1)","00:20:3CX(X306-1)","00:20:3DX(X331-1)","00:20:3EX(X332-1)","00:20:42X(X37-1)","00:20:43X(X38-1)","00:20:44X(X39-1)","00:20:45X(X40-1)","00:20:46X(X41-1)","00:20:48X(X194-1)"
"11","2014/04/01 18:18",93,95,0,0,0,0,0,0,0,0,0,0,100,84,78,97,73,95,99,98,95,100,90,98,100,85,97,100,96,94,97,99,97,94,100,92,94,0,0,0,80,98,99,91,98,0,0,0,0,85,89,85,85,94,83,3,41,2,3,7,0,0,0,0,0,100
"12","2014/04/01 18:23",93,95,0,0,0,0,0,0,0,0,0,0,93,86,72,95,72,94,98,99,92,94,80,98,96,86,88,100,97,96,98,95,98,94,86,83,97,79,100,0,85,100,100,96,98,0,0,0,0,82,86,82,83,97,81,6,35,2,1,8,0,0,0,0,0,100
"13","2014/04/01 18:28",96,93,0,0,0,0,0,0,0,0,0,0,100,94,82,96,77,94,96,98,95,93,82,97,92,75,81,75,97,98,98,98,98,97,92,88,100,100,0,0,86,94,100,94,100,0,0,0,0,83,87,84,83,95,82,5,26,2,3,9,0,0,0,0,0,99
"14","2014/04/01 18:33",95,95,0,0,0,0,0,0,0,0,0,0,92,95,83,97,78,95,77,99,92,99,91,98,100,63,100,100,80,97,97,100,93,89,76,67,82,97,0,0,84,100,100,95,95,0,0,0,0,85,89,86,86,73,82,6,41,3,2,5,0,0,0,0,0,100
"15","2014/04/01 18:38",91,94,0,0,0,0,0,0,0,0,0,0,0,92,89,97,71,95,58,98,95,97,71,96,93,93,76,86,38,96,97,94,94,90,68,69,82,0,0,0,81,93,100,82,88,0,0,0,0,82,88,85,84,92,82,38,36,34,15,32,0,0,0,0,0,100
"16","2014/04/01 18:43",95,94,0,0,0,0,0,0,0,0,0,0,60,93,89,98,88,98,95,97,98,92,66,96,84,65,80,75,56,96,92,91,93,89,78,48,78,89,0,0,87,94,100,94,89,0,0,0,0,81,83,81,81,100,78,5,23,2,4,17,0,0,0,0,0,100
"17","2014/04/01 18:48",95,94,0,0,0,0,0,0,0,0,0,0,83,76,87,96,87,96,96,97,99,98,76,97,98,92,84,86,90,98,95,100,97,97,100,94,93,100,0,0,80,100,100,89,83,0,0,0,0,86,89,84,86,83,82,5,35,3,5,11,0,0,0,0,0,99
"18","2014/04/01 18:53",90,96,0,0,0,0,0,0,0,0,0,0,92,92,94,98,97,97,98,98,88,96,82,98,95,78,82,100,83,98,98,99,97,95,97,92,86,100,100,0,87,100,100,91,96,0,0,0,0,85,87,84,85,83,85,7,38,3,6,11,0,0,0,0,0,100
"19","2014/04/01 18:58",89,96,0,0,0,0,0,0,0,0,0,0,100,93,86,99,98,98,97,99,86,93,76,98,100,70,88,100,88,97,98,100,99,94,100,92,100,0,0,0,84,100,98,95,94,0,0,0,0,84,89,84,86,100,86,7,51,0,5,8,0,0,0,0,0,100
"20","2014/04/01 19:03",82,91,0,0,0,0,0,0,0,0,0,0,100,65,85,90,77,88,97,98,88,98,71,98,96,91,92,94,83,96,98,96,94,97,91,95,96,100,0,0,82,96,94,96,95,0,0,0,0,80,87,80,81,71,81,5,26,2,4,7,0,0,0,0,0,99
"21","2014/04/01 19:08",91,95,0,0,0,0,0,0,0,0,0,0,92,79,90,90,81,89,68,98,94,90,81,97,97,83,75,41,32,97,95,91,93,94,78,77,82,97,0,0,85,100,100,95,88,0,0,0,0,76,82,74,78,94,73,23,62,19,25,35,0,0,0,0,0,100
"22","2014/04/01 19:13",94,90,0,0,0,0,0,0,0,0,0,0,93,82,93,93,89,93,77,98,91,95,71,97,93,80,81,73,45,98,97,97,95,97,80,65,93,90,0,0,85,93,100,85,88,0,0,0,0,85,90,84,85,83,82,6,38,4,11,10,0,0,0,0,0,100
"23","2014/04/01 19:18",93,96,0,0,0,0,0,0,0,0,0,0,94,85,86,94,85,93,80,99,97,97,92,98,98,61,91,100,58,98,91,94,94,92,87,86,80,100,0,0,79,100,100,88,81,0,0,0,0,82,85,80,82,83,82,5,58,3,13,10,0,0,0,0,0,100
"24","2014/04/01 19:23",91,96,0,0,0,0,0,0,0,0,0,0,94,73,85,94,77,96,83,98,97,95,83,98,98,84,84,51,41,98,98,99,96,96,64,80,82,100,100,0,83,94,100,92,92,0,0,0,0,80,85,79,81,100,81,5,38,1,11,6,0,0,0,0,0,99
"25","2014/04/01 19:28",94,94,0,0,0,0,0,0,0,0,0,0,100,76,78,94,85,95,90,97,94,89,87,98,98,63,79,100,67,94,97,92,95,93,85,58,88,97,0,0,86,95,100,94,86,0,0,0,0,81,85,81,79,87,81,6,44,3,13,10,0,0,0,0,0,100
"26","2014/04/01 19:33",93,94,0,0,0,0,0,0,0,0,0,0,95,69,83,86,75,86,76,96,98,100,83,98,94,56,87,53,74,94,91,95,90,85,51,50,88,0,0,0,82,97,100,96,95,0,0,0,0,78,83,82,79,88,78,8,23,3,15,15,0,0,0,0,0,100
"27","2014/04/01 19:38",92,95,0,0,0,0,0,0,0,0,0,0,100,74,92,92,76,93,88,98,98,95,62,97,97,77,94,85,88,96,98,97,98,95,73,84,85,83,0,0,85,100,100,87,91,0,0,0,0,90,93,87,89,93,89,40,71,68,41,72,0,0,0,0,0,100
"28","2014/04/01 19:43",95,93,0,0,0,0,0,0,0,0,0,0,100,69,96,97,76,97,98,98,88,95,64,98,89,79,77,92,94,97,98,98,98,96,100,97,87,100,0,0,87,96,100,94,91,0,0,0,0,61,71,60,64,60,57,10,37,3,2,10,0,0,0,0,0,99
"29","2014/04/01 19:48",93,94,0,0,0,0,0,0,0,0,0,0,100,73,90,97,84,97,95,98,85,99,78,97,98,94,91,100,91,97,97,100,97,97,90,78,100,100,0,0,83,100,99,93,86,0,0,0,0,66,75,64,65,42,62,12,41,1,2,7,0,0,0,0,0,100
"30","2014/04/01 19:53",91,95,0,0,0,0,0,0,0,0,0,0,100,72,86,96,77,98,89,98,90,98,95,98,98,92,83,94,77,97,97,100,98,98,86,81,95,99,100,0,86,100,100,91,92,0,0,0,0,76,83,76,74,50,72,13,46,0,4,11,0,0,0,0,0,100
"31","2014/04/01 19:58",94,94,0,0,0,0,0,0,0,0,0,0,0,82,84,94,81,96,97,97,96,97,65,97,100,75,92,100,96,98,97,99,98,97,100,97,100,100,0,0,85,94,100,96,90,0,0,0,0,84,86,83,83,72,80,12,29,4,2,8,0,0,0,0,0,100
"32","2014/04/01 20:03",90,91,0,0,0,0,0,0,0,0,0,0,100,83,39,86,72,87,93,98,93,98,96,98,97,76,77,100,97,98,96,96,97,98,94,71,97,100,0,0,85,96,97,97,95,0,0,0,0,75,80,76,75,0,74,12,26,4,2,10,0,0,0,0,0,99
"33","2014/04/01 20:08",93,95,0,0,0,0,0,0,0,0,0,0,0,83,82,93,89,93,86,98,89,100,94,97,95,69,88,85,74,98,98,95,97,97,94,84,84,100,0,0,85,100,100,88,92,0,0,0,0,75,81,76,75,100,70,45,83,43,71,78,0,0,0,0,0,100
"34","2014/04/01 20:13",93,94,0,0,0,0,0,0,0,0,0,0,0,77,82,93,89,93,81,98,97,97,74,98,91,63,84,100,93,97,98,97,95,98,94,91,96,100,0,0,87,96,100,95,90,0,0,0,0,78,84,78,80,75,74,5,18,3,5,8,0,0,0,0,0,100
"35","2014/04/01 20:18",93,94,0,0,0,0,0,0,0,0,0,0,86,85,85,95,87,95,95,98,96,99,51,95,94,78,84,47,100,94,94,97,97,96,96,88,100,0,0,0,83,100,100,92,91,0,0,0,0,78,81,78,79,85,76,3,42,0,5,5,0,0,0,0,0,100
"36","2014/04/01 20:23",92,96,0,0,0,0,0,0,0,0,0,0,100,69,87,96,86,96,99,97,97,91,72,98,87,68,82,69,95,94,98,98,98,98,97,100,79,100,100,0,87,100,100,94,100,0,0,0,0,77,81,76,76,66,72,4,26,3,3,8,0,0,0,0,0,99
"37","2014/04/01 20:28",96,96,0,0,0,0,0,0,0,0,0,0,0,36,80,92,73,93,98,98,97,97,81,98,96,88,88,96,99,98,98,98,98,98,92,87,97,100,0,0,88,97,100,98,90,0,0,0,0,78,81,75,77,50,75,4,33,12,3,8,0,0,0,0,0,100
"38","2014/04/01 20:33",95,96,0,0,0,0,0,0,0,0,0,0,0,65,83,93,68,94,94,99,87,100,100,98,100,93,100,96,97,98,97,98,97,98,100,96,96,100,0,0,84,100,100,95,96,0,0,0,0,80,84,79,79,64,81,5,29,16,5,5,0,0,0,0,0,100
"39","2014/04/01 20:38",94,95,0,0,0,0,0,0,0,0,0,0,100,80,91,96,83,97,98,98,86,99,97,98,100,100,97,97,99,97,99,96,98,95,94,86,92,100,0,0,87,100,100,95,95,0,0,0,0,88,89,85,86,78,85,55,57,44,29,58,0,0,0,0,0,99
"40","2014/04/01 20:43",96,97,0,0,0,0,0,0,0,0,0,0,100,63,90,98,95,97,97,98,91,96,79,99,93,81,84,100,97,97,99,94,95,92,89,80,96,85,0,0,88,95,100,100,91,0,0,0,0,85,88,84,85,80,85,5,40,2,2,15,0,0,0,0,0,100
"41","2014/04/01 20:48",93,97,0,0,0,0,0,0,0,0,0,0,0,88,95,99,96,98,93,97,97,98,77,99,98,92,95,97,98,97,95,100,97,95,93,93,100,100,0,0,84,96,100,98,86,0,0,0,0,83,88,83,84,99,81,5,33,6,3,12,0,0,0,0,0,100
"42","2014/04/01 20:53",93,97,0,0,0,0,0,0,0,0,0,0,92,87,85,99,97,98,95,98,92,95,88,97,100,91,91,100,98,98,99,100,98,97,94,88,100,100,100,0,85,100,97,94,95,0,0,0,0,82,88,81,80,99,81,7,33,21,4,10,0,0,0,0,0,100
"43","2014/04/01 20:58",87,95,0,0,0,0,0,0,0,0,0,0,100,58,79,97,94,98,98,99,89,96,83,98,97,80,89,100,99,99,99,100,99,97,100,92,83,100,0,0,87,98,100,98,94,0,0,0,0,86,90,85,86,75,83,5,31,11,5,7,0,0,0,0,0,99
"44","2014/04/01 21:03",89,92,0,0,0,0,0,0,0,0,0,0,100,77,75,90,84,90,99,98,97,100,100,98,97,95,88,98,96,97,97,96,96,98,89,95,84,95,0,0,86,95,98,98,97,0,0,0,0,80,86,79,78,0,79,4,48,11,7,5,0,0,0,0,0,100
"45","2014/04/01 21:08",95,97,0,0,0,0,0,0,0,0,0,0,0,83,82,90,83,90,99,99,95,99,100,98,100,83,94,100,94,98,98,100,98,96,97,100,93,100,0,0,87,100,99,93,96,0,0,0,0,79,88,82,76,63,79,27,70,28,49,46,0,0,0,0,0,100
"46","2014/04/01 21:13",96,91,0,0,0,0,0,0,0,0,0,0,95,82,82,93,85,94,99,99,90,97,66,97,92,95,82,93,96,98,98,100,98,98,100,93,83,0,0,0,87,98,100,96,95,0,0,0,0,83,88,81,77,100,78,5,58,5,9,9,0,0,0,0,0,99
"47","2014/04/01 21:18",96,95,0,0,0,0,0,0,0,0,0,0,93,84,82,95,87,95,98,99,85,100,69,99,100,80,95,97,98,98,98,99,98,99,100,95,96,92,0,0,85,100,100,83,82,0,0,0,0,80,88,80,77,80,82,5,42,5,10,9,0,0,0,0,0,100
"48","2014/04/01 21:23",93,95,0,0,0,0,0,0,0,0,0,0,0,81,81,94,77,97,99,99,89,96,91,99,100,86,97,100,97,98,99,96,99,96,95,97,100,100,100,0,88,100,98,92,96,0,0,0,0,82,92,83,80,100,85,0,100,0,0,0,0,0,0,0,0,100
"49","2014/04/01 21:28",96,95,0,0,0,0,0,0,0,0,0,0,0,78,82,95,84,94,98,99,96,95,81,98,88,84,89,100,97,98,98,100,98,97,100,100,100,100,0,0,85,100,100,100,94,0,0,0,0,81,92,84,79,50,85,4,37,2,12,8,0,0,0,0,0,99
"50","2014/04/01 21:33",96,96,0,0,0,0,0,0,0,0,0,0,0,78,80,90,88,91,99,99,93,100,84,99,90,95,95,100,98,94,98,97,96,97,100,90,96,100,0,0,84,98,100,98,100,50,0,57,0,84,92,88,85,0,88,36,48,4,9,15,0,0,0,0,0,99
"51","2014/04/01 21:38",94,96,0,0,0,0,0,0,0,0,0,0,0,79,89,93,92,94,97,97,99,97,96,98,90,82,97,100,99,95,99,100,95,98,89,92,96,100,0,0,89,100,100,100,96,0,0,0,0,93,95,93,92,61,94,67,80,31,35,60,0,0,0,0,0,100
"52","2014/04/01 21:43",94,96,0,0,0,0,0,0,0,0,0,0,0,95,97,99,98,99,99,98,98,93,68,97,84,92,92,100,98,97,99,71,99,97,90,84,96,98,0,0,85,96,100,97,100,0,0,0,0,91,94,91,87,84,92,0,100,0,0,0,0,0,0,0,0,100
"53","2014/04/01 21:48",95,96,0,0,0,0,0,0,0,0,22,0,0,90,97,99,90,99,96,98,96,95,60,97,93,80,89,57,95,98,95,100,97,97,87,63,88,100,0,0,85,96,45,68,83,0,0,0,0,89,94,91,88,0,91,5,35,3,4,7,0,0,0,0,0,99
"54","2014/04/01 21:53",93,96,0,0,0,0,0,0,0,0,0,0,0,98,97,98,80,99,98,99,90,95,84,98,98,95,92,96,97,98,98,97,98,97,91,80,96,60,100,0,88,100,100,93,95,0,0,0,0,89,92,89,87,0,91,6,45,2,5,21,0,0,0,0,0,100
"55","2014/04/01 21:58",92,95,0,0,0,0,0,0,0,0,0,0,0,96,86,97,77,98,97,99,98,95,86,99,98,85,90,100,96,98,100,98,99,98,100,100,100,100,0,0,87,100,100,100,89,0,0,0,0,97,99,99,99,0,99,3,58,2,1,16,0,0,0,0,0,100
"56","2014/04/01 22:03",89,93,0,0,0,0,0,0,0,0,61,0,0,67,68,78,68,80,99,98,97,100,89,99,96,94,97,100,98,98,95,96,98,94,100,94,96,100,0,0,84,96,98,97,93,0,0,0,0,0,100,100,0,0,100,6,18,2,3,17,0,0,0,0,0,100
"57","2014/04/01 22:08",92,95,0,0,0,0,0,0,0,0,0,0,0,56,73,76,52,76,98,98,89,93,95,98,89,75,88,100,97,98,96,96,99,96,80,73,87,0,0,0,87,100,100,95,93,0,0,0,0,0,100,100,0,64,100,32,31,28,10,28,0,0,0,0,0,99
"58","2014/04/01 22:13",95,93,0,0,0,0,0,0,0,0,0,0,0,77,83,83,77,82,97,98,84,92,77,97,87,90,92,93,98,98,100,100,96,96,100,66,85,100,0,0,86,98,100,98,95,0,0,0,0,100,100,100,0,0,100,7,27,2,3,19,0,0,0,0,0,100
"59","2014/04/01 22:18",95,98,0,0,0,0,0,0,0,0,0,0,0,58,62,85,81,84,98,98,92,98,100,99,100,100,100,94,100,97,98,96,97,96,89,91,88,72,0,0,84,100,100,89,92,0,0,0,0,0,100,100,0,50,100,3,40,1,1,20,0,0,0,0,0,100
"60","2014/04/01 22:23",93,97,0,0,0,0,0,0,0,0,0,0,0,75,62,92,89,94,97,97,86,92,89,99,100,83,85,100,96,98,98,98,99,96,100,100,100,0,100,0,88,100,98,95,96,0,0,0,0,0,100,100,0,0,100,6,29,4,6,18,0,0,0,0,0,100
"61","2014/04/01 22:28",95,95,0,0,0,0,0,0,0,0,0,0,0,70,47,89,70,91,96,97,97,94,80,99,98,85,84,94,96,98,98,96,97,98,88,97,83,98,0,0,86,98,100,98,90,0,0,0,0,0,100,100,0,0,100,10,55,1,4,9,0,0,0,0,0,99
"62","2014/04/01 22:33",96,96,0,0,0,0,0,0,0,0,13,0,0,55,44,78,57,82,98,98,98,99,93,99,100,88,100,100,96,98,98,96,98,98,100,100,95,0,0,0,86,86,98,100,93,0,0,0,0,0,100,100,0,0,100,7,16,4,6,8,0,0,0,0,0,100
"63","2014/04/01 22:38",93,97,0,0,0,0,0,0,0,0,10,0,0,53,54,80,55,77,98,98,97,92,92,99,96,86,81,100,99,98,96,98,96,91,87,96,87,100,0,0,84,90,100,88,100,0,0,0,0,0,100,100,0,0,100,20,22,7,18,14,0,0,0,0,0,100
"64","2014/04/01 22:43",95,96,0,0,0,0,0,0,0,0,61,0,50,74,45,91,67,86,96,98,95,95,95,98,92,75,87,100,98,98,99,100,98,98,100,100,100,100,0,0,88,100,98,100,89,0,0,0,0,0,100,100,0,0,100,5,19,9,5,7,0,0,0,0,0,99
"65","2014/04/01 22:48",94,96,0,0,0,0,0,0,0,0,0,0,95,83,37,85,54,83,85,99,92,97,91,99,100,96,100,100,97,95,96,98,98,98,96,90,100,100,0,0,84,100,98,95,90,0,0,0,0,0,100,100,0,0,100,6,13,8,12,7,0,0,0,0,0,100
"66","2014/04/01 22:53",92,95,0,0,0,0,0,0,0,0,0,0,0,76,45,78,44,78,97,97,98,100,90,98,100,100,95,100,99,96,97,97,99,99,100,92,96,100,100,0,88,100,100,93,100,0,0,0,0,0,100,100,0,0,100,5,12,8,5,9,0,0,0,0,0,100
"67","2014/04/01 22:58",91,94,0,0,0,0,0,0,0,0,0,0,80,54,43,67,46,70,88,97,95,98,100,98,100,100,91,100,96,97,98,92,98,100,96,89,92,100,0,0,86,98,100,98,100,0,0,0,0,0,100,100,0,0,100,5,12,5,9,10,0,0,0,0,0,99
"68","2014/04/01 23:03",84,91,0,0,0,0,0,0,0,0,0,0,86,50,52,65,55,63,66,98,85,96,0,98,100,70,93,100,91,97,91,71,92,94,76,83,75,100,0,0,66,46,83,63,62,0,0,0,0,0,100,100,0,0,100,9,10,3,2,11,0,0,0,0,0,98
"69","2014/04/01 23:08",92,96,0,0,0,0,0,0,0,0,76,0,94,61,60,70,64,66,83,97,85,90,53,86,80,60,77,52,86,97,97,97,97,84,48,70,38,58,0,0,87,100,100,91,94,0,0,0,0,0,100,100,0,60,100,5,9,4,6,7,0,0,0,0,0,100
"70","2014/04/01 23:13",83,78,0,0,0,0,0,0,0,0,94,0,0,54,57,68,63,64,55,98,90,95,59,94,86,73,73,90,85,97,98,95,95,97,73,82,74,100,0,0,87,93,100,98,91,0,0,0,0,0,100,100,0,0,100,8,9,4,2,9,0,0,0,0,0,100
"71","2014/04/01 23:18",94,94,0,0,0,0,0,0,0,0,0,0,85,54,56,69,55,65,67,97,92,97,60,97,100,100,94,100,98,98,94,83,90,93,65,52,82,66,0,0,81,100,98,84,77,0,0,0,0,0,100,100,0,0,100,5,14,2,3,10,0,0,0,0,0,99
"72","2014/04/01 23:23",90,97,0,0,0,0,0,0,0,0,0,0,95,54,55,66,59,64,71,97,98,92,51,95,91,64,67,69,87,97,98,96,95,97,76,80,82,81,100,0,82,98,100,85,89,0,0,0,0,0,100,99,0,0,100,6,16,3,7,8,0,0,0,0,0,100
"73","2014/04/01 23:28",94,94,0,0,0,0,0,0,0,0,0,0,0,50,47,62,51,61,64,98,97,87,84,97,90,76,74,82,65,97,93,87,93,95,57,30,80,0,0,0,84,95,100,94,90,0,0,0,0,0,100,99,0,0,100,5,10,6,4,13,0,0,0,0,0,100
"74","2014/04/01 23:33",93,96,0,0,0,0,0,0,0,0,0,0,66,50,53,61,51,62,61,98,96,97,76,98,100,45,90,57,67,96,94,55,89,86,37,46,67,51,0,0,81,96,98,90,84,0,0,0,0,0,100,99,0,0,100,8,11,6,3,9,0,0,0,0,0,100
"75","2014/04/01 23:38",91,95,0,0,0,0,0,0,0,0,0,0,66,55,53,64,55,63,35,98,90,96,78,95,89,50,83,57,56,93,97,84,94,93,71,59,81,100,0,0,85,95,100,89,85,0,0,0,0,0,100,100,0,64,100,6,13,4,3,12,0,0,0,0,0,99
"76","2014/04/01 23:43",92,92,0,0,0,0,0,0,0,0,0,0,0,54,50,58,52,60,57,96,96,80,27,89,75,46,80,100,36,93,95,84,94,95,65,73,89,79,0,0,88,96,100,89,87,0,0,0,0,0,100,100,0,0,100,5,8,7,6,8,0,0,0,0,0,100
"77","2014/04/01 23:48",94,93,0,0,0,0,0,0,0,0,0,0,83,55,43,57,46,57,70,97,94,95,84,97,98,62,61,67,55,97,96,85,92,94,55,50,75,100,0,0,79,100,100,89,78,0,0,0,0,0,100,100,0,63,100,9,9,7,3,10,0,0,0,0,0,100
"78","2014/04/01 23:53",90,95,0,0,0,0,0,0,0,0,0,0,74,57,46,57,45,57,62,98,86,91,65,97,90,54,88,100,55,97,96,82,97,97,72,65,85,99,100,0,86,100,100,91,88,0,0,0,0,0,100,100,0,70,100,5,13,4,7,7,0,0,0,0,0,100
"79","2014/04/01 23:58",93,93,0,0,0,0,0,0,0,0,0,0,96,52,49,59,51,59,78,98,85,95,86,97,91,52,71,80,41,98,97,84,95,97,83,84,95,100,0,0,85,98,100,89,86,0,0,0,0,0,100,99,0,0,100,9,12,3,6,7,0,0,0,0,0,99
"80","2014/04/02 00:03",88,91,0,0,0,0,0,0,0,0,0,0,0,46,46,57,54,59,68,98,92,96,79,98,86,70,76,86,60,97,95,85,93,93,73,67,76,77,0,0,83,96,96,96,89,0,0,57,0,0,100,100,0,0,100,4,12,3,3,10,0,0,0,0,0,99
