LDEV_BackTrans03.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:03:01X(X554-1)","00:03:02X(X674-1)","00:03:04X(X48-1)","00:03:05X(X467-1)","00:03:06X(X852-1)","00:03:07X(X757-1)","00:03:08X(X761-1)","00:03:0AX(X426-1)","00:03:0BX(X427-1)","00:03:1AX(X373-1)","00:03:1BX(X374-1)","00:03:1CX(X375-1)","00:03:1DX(X376-1)","00:03:1FX(X386-1)","00:03:20X(X764-1)","00:03:22X(X405-1)","00:03:26X(X414-1)","00:03:27X(X415-1)","00:03:30X(X540-1)","00:03:31X(X541-1)","00:03:32X(X542-1)","00:03:33X(X543-1)","00:03:34X(X544-1)","00:03:35X(X545-1)","00:03:36X(X546-1)","00:03:37X(X547-1)","00:03:38X(X548-1)","00:03:39X(X549-1)","00:03:3AX(X550-1)","00:03:3BX(X551-1)"
"14","2014/04/01 18:33",0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","2014/04/01 18:38",0,0,0,0,7,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"16","2014/04/01 18:43",0,0,0,1,8,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"17","2014/04/01 18:48",0,0,0,0,8,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0
"18","2014/04/01 18:53",0,0,0,0,10,0,0,2,0,0,0,0,1,0,0,0,1,7,1,1,1,1,1,1,1,1,0,1,0,0
"19","2014/04/01 18:58",0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
"20","2014/04/01 19:03",0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","2014/04/01 19:08",2,0,0,1,9,0,0,4,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0
"22","2014/04/01 19:13",0,0,0,2,6,0,0,2,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
"23","2014/04/01 19:18",0,0,0,1,13,0,0,1,0,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0
"24","2014/04/01 19:23",0,0,0,1,9,0,0,3,0,0,0,0,2,0,0,0,0,6,1,1,1,1,1,1,1,1,0,1,0,0
"25","2014/04/01 19:28",0,0,0,1,3,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"26","2014/04/01 19:33",0,0,0,2,4,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"27","2014/04/01 19:38",0,0,0,2,6,0,0,2,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"28","2014/04/01 19:43",0,0,0,13,5,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"29","2014/04/01 19:48",0,0,0,5,4,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,3,3,3,3,3,3,0,3,0,0
"30","2014/04/01 19:53",0,0,0,5,7,0,0,2,0,0,0,0,1,0,0,0,0,5,2,3,3,2,2,3,3,2,0,3,0,0
"31","2014/04/01 19:58",0,0,0,2,6,0,0,1,0,0,0,0,2,0,0,0,0,4,1,1,1,1,1,1,1,1,0,1,0,0
"32","2014/04/01 20:03",0,0,0,2,10,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","2014/04/01 20:08",2,0,0,3,12,0,0,4,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0
"34","2014/04/01 20:13",0,0,0,1,8,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"35","2014/04/01 20:18",0,0,0,0,5,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,2,2,1,0,1,0,0
"36","2014/04/01 20:23",0,0,0,0,4,0,0,3,0,0,0,0,1,0,0,0,0,6,1,1,1,1,1,1,1,1,0,1,0,0
"37","2014/04/01 20:28",0,0,0,2,4,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,1,1,1,1,1,1,0,1,0,0
"38","2014/04/01 20:33",0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,1,2,2,2,0,2,0,0
"39","2014/04/01 20:38",0,0,0,0,6,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0
"40","2014/04/01 20:43",0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"41","2014/04/01 20:48",0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","2014/04/01 20:53",0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,5,2,3,2,2,2,2,2,2,0,2,0,0
"43","2014/04/01 20:58",0,0,0,3,8,0,0,1,0,0,0,0,1,0,0,0,0,3,1,1,1,1,1,1,1,1,0,1,0,0
"44","2014/04/01 21:03",0,0,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","2014/04/01 21:08",2,0,0,2,7,0,0,2,0,0,0,0,1,0,0,0,0,5,1,2,0,1,1,1,1,0,0,1,0,0
"46","2014/04/01 21:13",155,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
"47","2014/04/01 21:18",0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,2,1,0,1,0,0
"48","2014/04/01 21:23",0,0,0,2,5,0,0,1,0,0,0,0,1,0,0,0,0,6,2,2,2,2,2,2,2,2,0,2,0,0
"49","2014/04/01 21:28",0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"50","2014/04/01 21:33",0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0
"51","2014/04/01 21:38",0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"52","2014/04/01 21:43",0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,1
"53","2014/04/01 21:48",0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","2014/04/01 21:53",0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,0,1,0,0
"55","2014/04/01 21:58",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,0,1,0,0
"56","2014/04/01 22:03",0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,5,4,5,5,4,5,1,4,1,1
"57","2014/04/01 22:08",2,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,5,11,10,10,10,11,10,10,11,2,9,2,1
"58","2014/04/01 22:13",0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,4,9,8,9,9,9,9,9,9,2,8,2,2
"59","2014/04/01 22:18",0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,7,6,6,0,5,0,0
"60","2014/04/01 22:23",0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8,7,8,8,8,8,8,8,0,7,0,0
"61","2014/04/01 22:28",0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,4,7,7,7,6,7,7,7,6,2,7,2,2
"62","2014/04/01 22:33",0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,8,9,9,8,8,9,7,9,7,7
"63","2014/04/01 22:38",0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,6,8,8,8,7,8,8,8,7,6,8,6,6
"64","2014/04/01 22:43",0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,6,6,5,7,7,7,8,6,7,7
"65","2014/04/01 22:48",0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,8,8,10,9,9,8,9,9,9,9
"66","2014/04/01 22:53",0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,5,10,10,10,12,11,11,10,12,12,10,12,12
"67","2014/04/01 22:58",0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,4,8,10,10,9,9,10,10,9,13,9,13,13
"68","2014/04/01 23:03",0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,17,16,17,16,17,17,11,16,11,11
"69","2014/04/01 23:08",2,0,0,6,2,0,0,2,0,0,0,0,0,0,0,97,14,7,13,12,13,13,13,13,13,13,10,14,9,9
"70","2014/04/01 23:13",0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,4,11,11,10,11,11,11,11,12,8,11,9,9
"71","2014/04/01 23:18",0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,9,11,11,11,10,11,9,11,9,9
"72","2014/04/01 23:23",0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,5,11,10,9,10,11,10,9,10,13,10,12,13
"73","2014/04/01 23:28",0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,4,9,8,8,9,9,9,9,10,10,9,12,11
"74","2014/04/01 23:33",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,6,6,6,6,5,10,6,10,10
"75","2014/04/01 23:38",0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,5,5,7,6,6,8,5,6,7,11,7,11,11
"76","2014/04/01 23:43",0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,4,5,6,6,5,6,6,6,5,13,6,12,13
"77","2014/04/01 23:48",0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,6,6,5,5,5,5,8,5,8,8
"78","2014/04/01 23:53",0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,5,6,6,6,7,6,6,6,6,9,7,9,9
"79","2014/04/01 23:58",0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,6,5,5,11,5,11,11
"80","2014/04/02 00:03",0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,4,4,5,7,4,7,7
"81","2014/04/02 00:08",5,0,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,5,3,4,3,3,3,3,3,3,3,3,3,3
"82","2014/04/02 00:13",7,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,4,3,4,2,3,3,4,4,3,3,3,3,3
"83","2014/04/02 00:18",0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,4,2,3,3,3,4,2,4,2,2
"84","2014/04/02 00:23",0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,5,5,6,4,4,4,5,4,5,3,5,3,3
"85","2014/04/02 00:28",0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,3,3,2,2,2,3,4,4,4,4
"86","2014/04/02 00:33",0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,9,1,8,9
"87","2014/04/02 00:38",0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,2,1,3,2
"88","2014/04/02 00:43",0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"89","2014/04/02 00:48",0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2
"90","2014/04/02 00:53",0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,2,1,1,2,1,2,2
"91","2014/04/02 00:58",0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,2,1,2,2,3,2,3,3
"92","2014/04/02 01:03",4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3,1,1,2,4,3,3,4
"93","2014/04/02 01:08",2,0,0,6,2,0,0,2,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,1,1,2,1,2,2
"94","2014/04/02 01:13",0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,5,5,6,6,5,5,4,6,6,1,4,1,1
"95","2014/04/02 01:18",0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,6,6,7,6,7,0,6,0,0
"96","2014/04/02 01:23",0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,6,0,0
