LDEV_TransRate5C.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:5C:8E(3-6)","00:5C:9B(3-6)","00:5C:A7(5-12)","00:5C:A8(5-15)","00:5C:B1(5-13)","00:5C:B2(5-2)","00:5C:B3X(X187-1)","00:5C:B4X(X186-1)","00:5C:BFX(X188-1)","00:5C:CC(1-2)","00:5C:CD(1-2)","00:5C:CE(1-2)","00:5C:CF(1-3)","00:5C:D9(1-3)","00:5C:DAX(X120-1)","00:5C:DBX(X124-1)","00:5C:DCX(X123-1)","00:5C:E2X(X122-1)","00:5C:E3X(X121-1)","00:5C:E4(3-8)","00:5C:E5(3-8)","00:5C:E6(3-9)","00:5C:E7(1-2)","00:5C:E8(1-2)","00:5C:E9(1-3)","00:5C:EA(1-3)","00:5C:EDX(X220-1)","00:5C:F5(5-15)","00:5C:F6(5-15)","00:5C:F7(5-15)","00:5C:F8(5-15)","00:5C:F9(5-15)","00:5C:FA(5-15)","00:5C:FB(5-15)"
"16","2014/04/01 18:43",26,0,0,0,0,0,1,0,0,4,5,19,9,19,38,28,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0
"17","2014/04/01 18:48",35,0,0,0,0,470,1,0,0,4,5,19,9,19,44,28,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0
"18","2014/04/01 18:53",24,0,0,0,0,0,1,0,0,4,5,18,9,18,39,28,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0
"19","2014/04/01 18:58",35,0,0,0,0,472,1,0,0,4,5,18,9,19,41,28,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0
"20","2014/04/01 19:03",33,6,0,0,0,486,1,0,0,4,5,19,9,19,52,29,0,0,0,0,0,0,165,0,0,0,0,0,48477,0,0,1,0,0
"21","2014/04/01 19:08",24,0,0,0,0,476,1,0,0,4,5,19,9,20,39,29,0,0,0,0,0,0,141,0,0,0,0,0,68047,67240,0,0,0,0
"22","2014/04/01 19:13",26,1,0,0,0,0,1,0,0,4,5,19,9,19,37,28,0,0,0,0,0,0,87,0,0,0,0,21099,0,99088,0,0,0,0
"23","2014/04/01 19:18",29,0,0,0,0,470,1,0,0,4,5,18,9,18,45,28,0,0,0,0,0,0,179,15,1,2,0,0,0,8437,43489,0,0,25664
"24","2014/04/01 19:23",25,0,0,0,0,0,1,0,0,4,5,20,9,20,38,30,0,0,0,0,0,0,53,22,2,1,0,0,0,0,0,0,79004,0
"25","2014/04/01 19:28",32,0,0,0,0,467,1,0,0,3,5,18,9,18,38,28,0,0,0,0,0,0,160,5,0,0,0,13082,15,2,0,4926,62444,7073
"26","2014/04/01 19:33",32,0,0,0,0,466,1,0,0,4,5,20,9,20,42,29,0,0,0,0,0,0,75,0,0,0,0,1,103,172,43,0,20,54
"27","2014/04/01 19:38",25,0,0,0,0,0,1,0,0,4,5,18,9,18,36,27,0,0,0,0,0,0,580,2,0,0,0,0,0,0,0,0,0,0
"28","2014/04/01 19:43",25,0,0,0,0,468,1,0,0,4,5,18,9,18,41,28,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0
"29","2014/04/01 19:48",29,0,1,0,0,945,1,0,0,4,5,20,9,20,43,30,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0
"30","2014/04/01 19:53",24,0,0,0,0,0,1,0,0,4,5,18,9,18,40,28,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0
"31","2014/04/01 19:58",28,0,0,0,0,466,1,0,0,4,5,19,9,19,44,28,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
"32","2014/04/01 20:03",36,7,0,0,0,473,1,0,0,4,5,19,9,19,51,28,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0
"33","2014/04/01 20:08",24,1,0,0,0,0,1,0,0,4,5,18,9,18,40,28,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
"34","2014/04/01 20:13",28,0,0,0,0,466,1,0,0,4,5,20,9,20,43,30,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0
"35","2014/04/01 20:18",28,0,0,0,0,466,1,0,0,4,5,18,9,18,39,28,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
"36","2014/04/01 20:23",24,0,0,0,0,0,1,0,0,4,5,20,9,20,38,30,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0
"37","2014/04/01 20:28",27,0,0,0,0,474,1,0,0,4,5,18,9,18,39,27,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
"38","2014/04/01 20:33",833,0,0,0,0,0,1,0,0,3,5,18,9,18,41,28,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
"39","2014/04/01 20:38",27,0,0,0,0,468,1,0,0,4,5,20,9,20,42,30,0,0,0,0,0,0,74,5,0,0,0,0,0,0,0,0,0,0
"40","2014/04/01 20:43",27,0,0,0,0,482,1,0,0,4,5,18,9,18,41,28,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0
"41","2014/04/01 20:48",36,0,0,0,0,0,1,0,0,4,5,20,9,20,39,30,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0
"42","2014/04/01 20:53",25,0,0,0,0,466,1,0,0,4,5,18,9,18,43,28,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"43","2014/04/01 20:58",27,0,0,0,0,479,1,0,0,4,5,19,9,19,40,28,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0
"44","2014/04/01 21:03",39,6,0,0,0,0,1,0,0,4,5,19,9,20,49,29,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
"45","2014/04/01 21:08",28,0,0,0,0,466,1,0,0,4,5,19,9,20,39,29,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0
"46","2014/04/01 21:13",26,0,0,0,0,487,1,0,0,4,5,18,9,18,39,27,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
"47","2014/04/01 21:18",33,1,0,0,0,0,1,0,0,4,5,18,9,18,42,28,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
"48","2014/04/01 21:23",25,0,0,0,0,466,1,0,0,4,5,20,9,20,40,29,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
"49","2014/04/01 21:28",30,0,0,0,0,0,1,0,0,4,5,18,9,18,39,28,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
"50","2014/04/01 21:33",31,0,0,0,0,466,1,0,0,4,5,20,9,20,42,29,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0
"51","2014/04/01 21:38",24,0,0,0,0,487,1,0,0,4,5,18,9,18,39,28,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
"52","2014/04/01 21:43",32,0,0,0,0,0,1,0,0,4,5,19,9,19,1057,28,0,0,0,0,0,0,2445,0,0,0,0,0,0,0,0,0,0,0
"53","2014/04/01 21:48",42,1272,1,0,0,479,1,0,0,4,5,19,9,19,3240,28,0,0,0,0,0,0,2329,148,0,0,0,0,0,0,0,0,0,0
"54","2014/04/01 21:53",25,0,3,0,16956,697,1,0,0,4,5,18,9,18,41,28,0,0,0,0,0,0,1081,114,0,0,0,0,0,0,0,0,0,0
"55","2014/04/01 21:58",33,0,2,0,23197,0,1,0,0,4,5,20,9,20,38,30,0,0,0,0,0,0,1121,85,0,0,0,0,0,0,0,0,0,0
"56","2014/04/01 22:03",39,5,2,0,13606,468,1,0,0,4,5,18,9,18,52,28,0,0,0,0,0,0,944,48,0,0,0,0,0,0,0,0,0,0
"57","2014/04/01 22:08",23,0,2,0,7892,8095,1,0,0,4,5,20,9,20,40,30,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0
"58","2014/04/01 22:13",38,0,2,0,0,16047,1,0,0,4,5,18,9,18,38,28,0,0,0,0,0,0,944,0,0,0,0,0,0,0,0,0,0,0
"59","2014/04/01 22:18",33,0,3,0,0,17379,1,0,0,4,5,20,9,20,39,30,0,0,0,0,0,0,1269,0,0,0,0,0,0,0,0,0,0,0
"60","2014/04/01 22:23",25,0,2,466,1678,13657,1,0,0,4,5,18,9,18,39,27,0,0,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0,0
"61","2014/04/01 22:28",32,0,2,0,0,15293,1,0,0,4,5,18,9,19,38,28,0,0,0,0,0,0,1423,0,0,0,0,0,0,0,0,0,0,0
"62","2014/04/01 22:33",56,46,2,0,8548,4359,1,0,0,4,5,19,9,19,41,29,0,0,0,0,0,0,1041,17,0,0,0,0,0,0,0,0,0,0
"63","2014/04/01 22:38",28,174,2,0,10753,0,1,0,0,4,5,18,9,18,37,28,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,0,0,0,0
"64","2014/04/01 22:43",39,0,2,0,3983,466,1,0,0,18,28,90,34,102,38,133,0,0,0,0,0,0,1923,48,0,0,0,0,0,0,0,0,0,0
"65","2014/04/01 22:48",29,2,0,0,0,470,1,0,0,4,5,18,9,18,41,28,0,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0
"66","2014/04/01 22:53",53,0,0,0,0,0,1,0,0,4,5,20,9,20,38,30,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0
"67","2014/04/01 22:58",29,0,0,0,0,489,1,0,0,4,5,18,9,18,83,28,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0
"68","2014/04/01 23:03",39,14,3,0,0,602,1,0,0,3,5,20,9,20,72,29,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0
"69","2014/04/01 23:08",26,0,7,0,0,3216,1,0,0,4,5,21,9,21,52,30,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0
"70","2014/04/01 23:13",29,0,18,0,0,13089,1,0,0,4,5,20,9,21,120,30,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0
"71","2014/04/01 23:18",32,1,21,0,0,14960,1,0,0,4,5,20,9,20,44,30,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0
"72","2014/04/01 23:23",26,0,16,0,0,10182,1,0,0,4,6,18,9,19,47,29,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0
"73","2014/04/01 23:28",29,0,17,0,9,7050,1,0,0,4,7,20,9,22,40,32,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0
"74","2014/04/01 23:33",32,0,12,0,0,6351,1,0,0,4,5,18,9,18,39,28,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0
"75","2014/04/01 23:38",24,0,10,0,0,3754,1,0,0,4,5,20,9,20,43,30,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0
"76","2014/04/01 23:43",28,0,13,0,0,7498,1,0,0,4,5,19,11,18,40,29,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0
"77","2014/04/01 23:48",29,0,7292,0,0,675,1,0,0,4,5,18,9,18,41,28,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0
"78","2014/04/01 23:53",24,0,0,0,0,476,1,0,0,4,5,20,9,20,40,30,0,0,0,0,0,0,433,0,0,0,0,2,17,3,55,0,19,61
"79","2014/04/01 23:58",30,0,0,0,0,0,1,0,0,4,5,18,9,18,42,28,0,0,0,0,0,0,309,0,0,0,0,0,35,3,12,0,144,59
"80","2014/04/02 00:03",38,13,0,0,0,475,1,0,0,4,5,20,9,20,52,29,0,0,0,0,0,0,272,0,0,0,0,0,36,3,11,0,68,19
"81","2014/04/02 00:08",25,2,0,0,0,476,1,0,0,4,5,18,9,18,40,28,0,0,0,0,0,0,241,0,0,0,0,0,40,6,20,0,134,63
"82","2014/04/02 00:13",31,271,0,0,0,0,1,0,0,4,5,20,9,20,39,29,0,0,0,0,0,0,363,0,0,0,0,0,5,2,19,0,14,68
"83","2014/04/02 00:18",32,1,0,0,0,475,1,0,0,4,5,18,9,18,39,28,0,0,0,0,0,0,119,0,0,0,0,0,7,1,10,0,11,40
"84","2014/04/02 00:23",25,0,0,0,0,0,1,0,0,4,5,20,9,20,38,30,0,0,0,0,0,0,481,0,0,0,0,0,33,5,4,0,72,16
"85","2014/04/02 00:28",27,6,0,0,0,466,1,0,0,3,5,18,9,18,39,27,0,0,0,0,0,0,254,0,0,0,0,0,29,5,2,0,100,28
"86","2014/04/02 00:33",523,0,0,0,0,466,1,0,0,4,5,18,9,18,40,28,0,0,0,0,0,0,173,0,0,0,0,0,29,3,6,0,135,15
"87","2014/04/02 00:38",30,0,0,0,0,0,1,0,0,4,5,20,9,20,38,30,0,0,0,0,0,0,289,0,0,0,0,0,1,0,3,0,9,8
"88","2014/04/02 00:43",28,0,0,0,0,466,1,0,0,4,5,18,9,18,37,28,0,0,0,0,0,0,527,0,0,0,0,0,21,1,1,0,37,6
"89","2014/04/02 00:48",32,1,0,0,0,0,1,0,0,4,5,20,9,20,39,30,0,0,0,0,0,0,291,0,0,0,0,0,1,0,2,0,0,5
"90","2014/04/02 00:53",23,0,0,0,0,466,1,0,0,4,5,18,9,18,40,27,0,0,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0
"91","2014/04/02 00:58",30,0,0,0,0,0,1,0,0,4,5,20,9,20,37,30,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0
"92","2014/04/02 01:03",39,6,0,0,0,467,1,0,0,4,5,18,9,18,49,28,0,0,0,0,0,0,550,0,0,0,0,0,30129,1,0,1,17,2
"93","2014/04/02 01:08",26,0,0,0,0,466,1,0,0,4,5,19,9,20,39,29,0,0,0,0,0,0,495,0,0,0,0,0,86405,54743,0,0,0,0
"94","2014/04/02 01:13",27,0,0,0,0,0,1,0,0,4,5,18,9,18,36,27,0,0,0,0,0,0,494,0,0,0,0,21099,0,100393,0,0,0,0
"95","2014/04/02 01:18",38,0,0,0,0,467,1,0,0,4,5,18,9,18,38,28,0,0,0,0,0,0,560,0,0,0,0,0,0,19630,43489,0,0,25664
"96","2014/04/02 01:23",25,0,0,0,0,466,1,0,0,4,5,20,9,20,40,29,0,0,0,0,0,0,227,1,0,0,0,0,0,0,0,0,59432,0
