LDEV_Seq_Write_Hit_X750-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:05 X"
"1","2014/04/01 17:28",100
"2","2014/04/01 17:33",60
"3","2014/04/01 17:38",0
"4","2014/04/01 17:43",0
"5","2014/04/01 17:48",0
"6","2014/04/01 17:53",0
"7","2014/04/01 17:58",0
"8","2014/04/01 18:03",0
"9","2014/04/01 18:08",0
"10","2014/04/01 18:13",0
"11","2014/04/01 18:18",0
"12","2014/04/01 18:23",0
"13","2014/04/01 18:28",0
"14","2014/04/01 18:33",0
"15","2014/04/01 18:38",0
"16","2014/04/01 18:43",0
"17","2014/04/01 18:48",0
"18","2014/04/01 18:53",0
"19","2014/04/01 18:58",0
"20","2014/04/01 19:03",0
"21","2014/04/01 19:08",61
"22","2014/04/01 19:13",50
"23","2014/04/01 19:18",95
"24","2014/04/01 19:23",40
"25","2014/04/01 19:28",100
"26","2014/04/01 19:33",80
"27","2014/04/01 19:38",73
"28","2014/04/01 19:43",0
"29","2014/04/01 19:48",0
"30","2014/04/01 19:53",0
"31","2014/04/01 19:58",0
"32","2014/04/01 20:03",0
"33","2014/04/01 20:08",64
"34","2014/04/01 20:13",50
"35","2014/04/01 20:18",94
"36","2014/04/01 20:23",0
"37","2014/04/01 20:28",0
"38","2014/04/01 20:33",0
"39","2014/04/01 20:38",0
"40","2014/04/01 20:43",0
"41","2014/04/01 20:48",0
"42","2014/04/01 20:53",0
"43","2014/04/01 20:58",0
"44","2014/04/01 21:03",0
"45","2014/04/01 21:08",84
"46","2014/04/01 21:13",50
"47","2014/04/01 21:18",0
"48","2014/04/01 21:23",0
"49","2014/04/01 21:28",33
"50","2014/04/01 21:33",31
"51","2014/04/01 21:38",100
"52","2014/04/01 21:43",0
"53","2014/04/01 21:48",0
"54","2014/04/01 21:53",0
"55","2014/04/01 21:58",0
"56","2014/04/01 22:03",0
"57","2014/04/01 22:08",42
"58","2014/04/01 22:13",0
"59","2014/04/01 22:18",0
"60","2014/04/01 22:23",0
"61","2014/04/01 22:28",0
"62","2014/04/01 22:33",0
"63","2014/04/01 22:38",0
"64","2014/04/01 22:43",0
"65","2014/04/01 22:48",0
"66","2014/04/01 22:53",0
"67","2014/04/01 22:58",76
"68","2014/04/01 23:03",0
"69","2014/04/01 23:08",72
"70","2014/04/01 23:13",93
"71","2014/04/01 23:18",69
"72","2014/04/01 23:23",85
"73","2014/04/01 23:28",78
"74","2014/04/01 23:33",86
"75","2014/04/01 23:38",100
"76","2014/04/01 23:43",0
"77","2014/04/01 23:48",0
"78","2014/04/01 23:53",0
"79","2014/04/01 23:58",55
"80","2014/04/02 00:03",0
"81","2014/04/02 00:08",12
"82","2014/04/02 00:13",100
"83","2014/04/02 00:18",0
"84","2014/04/02 00:23",0
"85","2014/04/02 00:28",0
"86","2014/04/02 00:33",0
"87","2014/04/02 00:38",0
"88","2014/04/02 00:43",0
"89","2014/04/02 00:48",0
"90","2014/04/02 00:53",0
"91","2014/04/02 00:58",0
"92","2014/04/02 01:03",0
"93","2014/04/02 01:08",87
"94","2014/04/02 01:13",90
"95","2014/04/02 01:18",91
"96","2014/04/02 01:23",80
